DateTime,Inflow_cfs,Release_cfs,Storage_acft
1990-11-21 00:00:00,24900,25400,403786
1990-11-22 00:00:00,21200,23300,402001
1990-11-23 00:00:00,19900,18500,403696
1990-11-24 00:00:00,20680,20680,406641
1990-11-25 00:00:00,22520,22520,406016
1990-11-26 00:00:00,24000,23300,406195
1990-11-27 00:00:00,37500,38700,405749
1990-11-28 00:00:00,29000,28100,405927
1990-11-29 00:00:00,37200,37800,406284
1990-11-30 00:00:00,35800,36500,403072
1990-12-01 00:00:00,34900,34100,401555
1990-12-02 00:00:00,25900,26700,403518
1990-12-03 00:00:00,27700,25650,404500
1990-12-04 00:00:00,32600,30520,404946
1990-12-05 00:00:00,34300,35700,401109
1990-12-06 00:00:00,24100,25800,403250
1990-12-07 00:00:00,33300,33400,402447
1990-12-08 00:00:00,41500,41300,406463
1990-12-09 00:00:00,34300,32010,406284
1990-12-10 00:00:00,35000,37000,407801
1990-12-11 00:00:00,33800,34300,403072
1990-12-12 00:00:00,40500,39000,404589
1990-12-13 00:00:00,41500,42230,403786
1990-12-14 00:00:00,37900,37500,404946
1990-12-15 00:00:00,32400,31800,402893
1990-12-16 00:00:00,37300,38500,403786
1990-12-17 00:00:00,23000,21800,399592
1990-12-18 00:00:00,33400,36900,396915
1990-12-19 00:00:00,25200,25500,405303
1990-12-20 00:00:00,40600,41800,404321
1990-12-21 00:00:00,29000,27800,394416
1990-12-22 00:00:00,40900,40200,397539
1990-12-23 00:00:00,36400,36000,397272
1990-12-24 00:00:00,23600,23800,398878
1990-12-25 00:00:00,27800,27600,404678
1990-12-26 00:00:00,28300,28700,407266
1990-12-27 00:00:00,30800,28910,406641
1990-12-28 00:00:00,31500,29600,407533
1990-12-29 00:00:00,30600,32400,406463
1990-12-30 00:00:00,26600,25130,403339
1990-12-31 00:00:00,30100,30850,404143
1991-01-01 00:00:00,36200,37700,404678
1991-01-02 00:00:00,29300,28610,405927
1991-01-03 00:00:00,28500,30200,404678
1991-01-04 00:00:00,34100,33870,402804
1991-01-05 00:00:00,30860,30860,405124
1991-01-06 00:00:00,31090,31090,404410
1991-01-07 00:00:00,27800,27900,404232
1991-01-08 00:00:00,30600,30820,405124
1991-01-09 00:00:00,30300,28190,399592
1991-01-10 00:00:00,26400,27880,402983
1991-01-11 00:00:00,31700,32100,401466
1991-01-12 00:00:00,34400,33300,401555
1991-01-13 00:00:00,35400,36180,406016
1991-01-14 00:00:00,30500,30200,404856
1991-01-15 00:00:00,40800,41150,403518
1991-01-16 00:00:00,49100,48700,403250
1991-01-17 00:00:00,48800,51070,405927
1991-01-18 00:00:00,43700,42400,402269
1991-01-19 00:00:00,35600,34800,405481
1991-01-20 00:00:00,39300,38790,406195
1991-01-21 00:00:00,37900,38300,404410
1991-01-22 00:00:00,26700,27300,403607
1991-01-23 00:00:00,46500,46600,402804
1991-01-24 00:00:00,35200,35400,402090
1991-01-25 00:00:00,31700,30400,400038
1991-01-26 00:00:00,40000,41800,400573
1991-01-27 00:00:00,30300,29100,400663
1991-01-28 00:00:00,29400,28100,404678
1991-01-29 00:00:00,36900,37600,397896
1991-01-30 00:00:00,30900,33800,394149
1991-01-31 00:00:00,35800,35000,401109
1991-02-01 00:00:00,30200,28200,409050
1991-02-02 00:00:00,32200,32600,402447
1991-02-03 00:00:00,23200,22880,404053
1991-02-04 00:00:00,25300,25700,405035
1991-02-05 00:00:00,23000,24370,399681
1991-02-06 00:00:00,25800,24670,399324
1991-02-07 00:00:00,28600,30450,398610
1991-02-08 00:00:00,27500,25600,397986
1991-02-09 00:00:00,27200,26110,401287
1991-02-10 00:00:00,32500,32430,402447
1991-02-11 00:00:00,22300,22590,405303
1991-02-12 00:00:00,34200,34940,404500
1991-02-13 00:00:00,24600,27400,397093
1991-02-14 00:00:00,24500,22720,398878
1991-02-15 00:00:00,26000,24200,406016
1991-02-16 00:00:00,30000,30570,404143
1991-02-17 00:00:00,35300,35530,406998
1991-02-18 00:00:00,38900,38740,405749
1991-02-19 00:00:00,36900,38450,404856
1991-02-20 00:00:00,36000,33470,402358
1991-02-21 00:00:00,38900,38720,405570
1991-02-22 00:00:00,44130,44130,402804
1991-02-23 00:00:00,46800,49120,400127
1991-02-24 00:00:00,44000,45620,395309
1991-02-25 00:00:00,34300,33300,397807
1991-02-26 00:00:00,42300,44340,391382
1991-02-27 00:00:00,36700,32910,392542
1991-02-28 00:00:00,31900,31200,397004
1991-03-01 00:00:00,38000,37600,401109
1991-03-02 00:00:00,35400,36600,403339
1991-03-03 00:00:00,19500,18200,402001
1991-03-04 00:00:00,19000,19680,405570
1991-03-05 00:00:00,39800,40400,398253
1991-03-06 00:00:00,51700,51100,398432
1991-03-07 00:00:00,43100,43600,406016
1991-03-08 00:00:00,41900,41300,397718
1991-03-09 00:00:00,34300,34300,402179
1991-03-10 00:00:00,41600,42500,406373
1991-03-11 00:00:00,24700,25100,403786
1991-03-12 00:00:00,34000,30900,402269
1991-03-13 00:00:00,24500,27200,398343
1991-03-14 00:00:00,28600,26100,405838
1991-03-15 00:00:00,29500,31510,399235
1991-03-16 00:00:00,29900,30620,402001
1991-03-17 00:00:00,33600,32680,400484
1991-03-18 00:00:00,25500,26160,406820
1991-03-19 00:00:00,25700,23540,404143
1991-03-20 00:00:00,33870,33870,402358
1991-03-21 00:00:00,27700,28470,404232
1991-03-22 00:00:00,24700,23490,402715
1991-03-23 00:00:00,32200,33300,398789
1991-03-24 00:00:00,21690,21690,401644
1991-03-25 00:00:00,14600,12800,407176
1991-03-26 00:00:00,39400,41300,396558
1991-03-27 00:00:00,27700,26500,400573
1991-03-28 00:00:00,27300,24900,402715
1991-03-29 00:00:00,29600,30220,403429
1991-03-30 00:00:00,15000,16370,402447
1991-03-31 00:00:00,23200,22300,404232
1991-04-01 00:00:00,22000,21100,407087
1991-04-02 00:00:00,29100,30700,399592
1991-04-03 00:00:00,21400,24800,400306
1991-04-04 00:00:00,28500,30500,394506
1991-04-05 00:00:00,37800,33300,397718
1991-04-06 00:00:00,27500,29920,399056
1991-04-07 00:00:00,35900,33390,398164
1991-04-07 23:00:00,39800,38700,403072
1991-04-08 23:00:00,42000,43790,397182
1991-04-09 23:00:00,39100,41070,399146
1991-04-10 23:00:00,35300,35960,393881
1991-04-11 23:00:00,32900,36600,390669
1991-04-12 23:00:00,27800,20200,399770
1991-04-13 23:00:00,34200,37500,398253
1991-04-14 23:00:00,13800,13700,397539
1991-04-15 23:00:00,36500,34200,401198
1991-04-16 23:00:00,37000,39200,398878
1991-04-17 23:00:00,30300,29000,400484
1991-04-18 23:00:00,32500,33100,399503
1991-04-19 23:00:00,28600,28800,394238
1991-04-20 23:00:00,22100,23300,398878
1991-04-21 23:00:00,26600,28300,403161
1991-04-22 23:00:00,32000,29700,402626
1991-04-23 23:00:00,44000,42500,408604
1991-04-24 23:00:00,54100,51600,404767
1991-04-25 23:00:00,45100,46700,397361
1991-04-26 23:00:00,50800,57400,390758
1991-04-27 23:00:00,67400,67400,389241
1991-04-28 23:00:00,56100,54650,388349
1991-04-29 23:00:00,56000,56000,386296
1991-04-30 23:00:00,60700,61000,388795
1991-05-01 23:00:00,55400,55700,387189
1991-05-02 23:00:00,59900,60100,387813
1991-05-03 23:00:00,58100,58200,389152
1991-05-04 23:00:00,60800,61060,389241
1991-05-05 23:00:00,50200,48750,390936
1991-05-06 23:00:00,40500,41000,389152
1991-05-07 23:00:00,55600,57000,390133
1991-05-08 23:00:00,51900,50830,390579
1991-05-09 23:00:00,74700,75200,391829
1991-05-10 23:00:00,78000,78300,389152
1991-05-11 23:00:00,76200,75400,388616
1991-05-12 23:00:00,72300,73830,391739
1991-05-13 23:00:00,89300,88800,387813
1991-05-14 23:00:00,84900,82880,390312
1991-05-15 23:00:00,84200,85600,390579
1991-05-16 23:00:00,83900,82500,391293
1991-05-17 23:00:00,77600,79280,387813
1991-05-18 23:00:00,93400,93620,393970
1991-05-19 23:00:00,112200,110260,388170
1991-05-20 23:00:00,122100,121500,386564
1991-05-21 23:00:00,103800,105460,393167
1991-05-22 23:00:00,101000,100440,388616
1991-05-23 23:00:00,99190,99190,390133
1991-05-24 23:00:00,100800,99700,386564
1991-05-25 23:00:00,102100,105200,393435
1991-05-26 23:00:00,98000,99000,389152
1991-05-27 23:00:00,88700,85800,388438
1991-05-28 23:00:00,81100,81700,386475
1991-05-29 23:00:00,81900,82100,386742
1991-05-30 23:00:00,82600,81700,386921
1991-05-31 23:00:00,83300,85500,387456
1991-06-01 23:00:00,84100,83600,388081
1991-06-02 23:00:00,83400,83200,387189
1991-06-03 23:00:00,88500,87900,388795
1991-06-04 23:00:00,102300,102900,394149
1991-06-05 23:00:00,93500,93300,390847
1991-06-06 23:00:00,87000,85900,390669
1991-06-07 23:00:00,89100,90000,388884
1991-06-08 23:00:00,88800,88930,390044
1991-06-09 23:00:00,80200,79600,388527
1991-06-10 23:00:00,79400,80840,388705
1991-06-11 23:00:00,96800,96930,390936
1991-06-12 23:00:00,98800,100200,387992
1991-06-13 23:00:00,98600,96700,388259
1991-06-14 23:00:00,91700,92620,389955
1991-06-15 23:00:00,82400,81300,390312
1991-06-16 23:00:00,65700,64860,389955
1991-06-17 23:00:00,64700,65540,390579
1991-06-18 23:00:00,68900,69350,387545
1991-06-19 23:00:00,67200,66240,388170
1991-06-20 23:00:00,64900,66200,390490
1991-06-21 23:00:00,70600,69900,390133
1991-06-22 23:00:00,68900,68600,388884
1991-06-23 23:00:00,62500,61800,391115
1991-06-24 23:00:00,54700,55300,390758
1991-06-25 23:00:00,72200,72400,389419
1991-06-26 23:00:00,65300,65700,389241
1991-06-27 23:00:00,65400,65280,390936
1991-06-28 23:00:00,58300,58300,391115
1991-06-29 23:00:00,60600,59710,389062
1991-06-30 23:00:00,62200,63350,391204
1991-07-01 23:00:00,71100,71700,382816
1991-07-02 23:00:00,64300,64580,388705
1991-07-03 23:00:00,67200,66400,390401
1991-07-04 23:00:00,58100,58900,389509
1991-07-05 23:00:00,50200,49700,388170
1991-07-06 23:00:00,47500,48700,386742
1991-07-07 23:00:00,47000,45300,387992
1991-07-08 23:00:00,40700,41900,388170
1991-07-09 23:00:00,40900,40300,391382
1991-07-10 23:00:00,45600,45500,388170
1991-07-11 23:00:00,46100,46800,388081
1991-07-12 23:00:00,48200,46600,387902
1991-07-13 23:00:00,41900,43100,389687
1991-07-14 23:00:00,37800,37800,390401
1991-07-15 23:00:00,35800,34600,389865
1991-07-16 23:00:00,35600,35600,388438
1991-07-17 23:00:00,22400,22200,389152
1991-07-18 23:00:00,23100,24400,388705
1991-07-19 23:00:00,23500,22040,387010
1991-07-20 23:00:00,20900,22040,387635
1991-07-21 23:00:00,19100,19400,389152
1991-07-22 23:00:00,22300,21780,389419
1991-07-23 23:00:00,23500,25310,388170
1991-07-24 23:00:00,23600,21100,391561
1991-07-25 23:00:00,17300,18530,388616
1991-07-26 23:00:00,25000,24580,392899
1991-07-27 23:00:00,17800,17950,390312
1991-07-28 23:00:00,17600,16620,391293
1991-07-29 23:00:00,18100,19520,390847
1991-07-30 23:00:00,19900,18590,390847
1991-07-31 23:00:00,16400,16680,389241
1991-08-01 23:00:00,16910,16910,389062
1991-08-02 23:00:00,20100,19870,390222
1991-08-03 23:00:00,16400,16540,390222
1991-08-04 23:00:00,13800,14750,392364
1991-08-05 23:00:00,15160,15160,389865
1991-08-06 23:00:00,18900,13500,398075
1991-08-07 23:00:00,13200,12560,400930
1991-08-08 23:00:00,13700,12400,405927
1991-08-09 23:00:00,17000,17800,403072
1991-08-10 23:00:00,13900,12790,401733
1991-08-11 23:00:00,10800,11680,405481
1991-08-12 23:00:00,11000,11520,402536
1991-08-13 23:00:00,11800,12580,403429
1991-08-14 23:00:00,12500,12890,399503
1991-08-15 23:00:00,14500,14300,396915
1991-08-16 23:00:00,17300,17900,399056
1991-08-17 23:00:00,24100,24800,401733
1991-08-18 23:00:00,18100,17600,397272
1991-08-19 23:00:00,23800,22300,401555
1991-08-20 23:00:00,21900,24000,400216
1991-08-21 23:00:00,21600,21300,397004
1991-08-22 23:00:00,13000,14400,395130
1991-08-23 23:00:00,18900,17400,397004
1991-08-24 23:00:00,11300,11700,397896
1991-08-25 23:00:00,11500,11800,397004
1991-08-26 23:00:00,11500,11500,396022
1991-08-27 23:00:00,11800,12100,397004
1991-08-28 23:00:00,11700,11400,397629
1991-08-29 23:00:00,13800,14220,395487
1991-08-30 23:00:00,16800,15430,396647
1991-08-31 23:00:00,18300,18840,400930
1991-09-01 23:00:00,12800,12530,398610
1991-09-02 23:00:00,13800,13270,397896
1991-09-03 23:00:00,18100,16600,402090
1991-09-04 23:00:00,18800,19850,401644
1991-09-05 23:00:00,29200,27500,404410
1991-09-06 23:00:00,20900,22700,402090
1991-09-07 23:00:00,28200,27100,398878
1991-09-08 23:00:00,27600,28010,400127
1991-09-09 23:00:00,27100,28010,401019
1991-09-10 23:00:00,34700,33300,400484
1991-09-11 23:00:00,33500,34460,399503
1991-09-12 23:00:00,31700,32700,400306
1991-09-13 23:00:00,32800,30880,402983
1991-09-14 23:00:00,35500,32790,407533
1991-09-15 23:00:00,34900,37190,400127
1991-09-16 23:00:00,41000,36600,403518
1991-09-17 23:00:00,28500,34800,403607
1991-09-18 23:00:00,35300,33330,406909
1991-09-19 23:00:00,32900,33000,400841
1991-09-20 23:00:00,32200,32330,398878
1991-09-21 23:00:00,26300,25290,402804
1991-09-22 23:00:00,26600,26900,402001
1991-09-23 23:00:00,24600,26230,399681
1991-09-24 23:00:00,30400,30280,399146
1991-09-25 23:00:00,27800,26250,398789
