DateTime,Inflow_cfs,Release_cfs,Storage_acft,Gain_cfs
1990-09-06,4529.04,,27300.0,-3387.17
1990-09-07,5036.89,,22196.3,-2931.79
1990-09-08,6925.0,,20920.99,-1040.48
1990-09-09,2245.31,,11169.38,-5723.98
1990-09-10,7226.71,,11917.08,-714.56
1990-09-11,3520.13,,5179.06,-4427.8
1990-09-12,5746.34,,1736.7,-2235.23
1990-09-13,7153.63,,1118.37,-1127.95
1990-09-14,6125.24,,1118.37,-3091.96
1990-09-15,6501.48,,1118.37,-3719.45
1990-09-16,6987.69,,1118.37,-3467.58
1990-09-17,7710.11,,2300.0,-3582.78
1990-09-18,8045.89,,8200.0,-4165.65
1990-09-19,7795.75,,14000.0,-4653.0
1990-09-20,7784.11,,20372.32,-4666.72
1990-09-21,10712.17,,32000.0,-1736.68
1990-09-22,10607.03,,43000.0,-1845.06
1990-09-23,10146.92,,53000.0,-2304.23
1990-09-24,7991.43,,57850.0,-4140.38
1990-09-25,8693.55,,62700.0,-2835.28
1990-09-26,7999.07,,65762.95,-3015.04
1990-09-27,6606.95,,66016.45,-3901.37
1990-09-28,6471.29,,65762.95,-3238.33
1990-09-29,6232.15,,65002.42,-2323.56
1990-09-30,6237.85,,64878.76,-2231.89
1990-10-01,5190.46,,63611.22,193.87
1990-10-02,4455.51,,60321.81,-541.08
1990-10-03,3793.38,,56902.55,-1203.21
1990-10-04,4552.34,,55888.52,-444.24
1990-10-05,2237.03,,50791.63,-2759.56
1990-10-06,6389.0,,55505.17,1422.0
1990-10-07,4029.57,,56265.69,-937.43
1990-10-08,3953.27,,56142.03,-559.35
1990-10-09,3962.62,,55505.17,-527.51
1990-10-10,3543.9,,54129.39,-475.66
1990-10-11,5131.85,,55888.52,1147.15
1990-10-12,4711.98,,57663.07,729.97
1990-10-13,4548.35,,60068.3,582.6
1990-10-14,4626.1,,63611.22,839.03
1990-10-15,4456.09,,67791.0,789.87
1990-10-16,4928.85,,74172.5,1449.57
1990-10-17,4995.34,,81665.0,1527.1
1990-10-18,3777.55,,87038.84,302.79
1990-10-19,6143.72,,97234.58,2673.8
1990-10-20,6206.08,,107567.38,2726.46
1990-10-21,4916.15,,115339.8,1458.98
1990-10-22,6955.43,,127217.44,3490.86
1990-10-23,6296.01,,137788.45,2836.64
1990-10-24,6377.11,,148515.28,2882.98
1990-10-25,6028.34,,158535.47,2525.09
1990-10-26,6496.8,,169493.67,3000.72
1990-10-27,5861.12,,179207.25,2365.3
1990-10-28,5970.75,,189130.47,2471.2
1990-10-29,5960.76,,199061.47,2935.62
1990-10-30,5260.74,,207550.56,2550.7
1990-10-31,4819.03,,215177.13,2298.99
1990-11-01,5225.06,,224264.5,2908.34
1990-11-02,6783.1,,236994.28,4675.04
1990-11-03,5522.97,,247234.73,3608.23
1990-11-04,4558.58,,255562.58,2853.51
1990-11-05,5762.15,,266285.09,4179.88
1990-11-06,5571.9,,276624.19,4246.13
1990-11-07,3207.53,,282265.69,1989.71
1990-11-08,6587.09,,294606.63,5379.46
1990-11-09,4956.19,,303727.66,3751.85
1990-11-10,5306.51,,313545.0,4098.63
1990-11-11,5408.33,,323549.53,4187.23
1990-11-12,5039.94,,332815.63,3835.33
1990-11-13,4847.7,,341693.25,3639.57
1990-11-14,3397.87,,347713.03,2192.14
1990-11-15,7172.54,,361245.34,5967.19
1990-11-16,4630.8,,369736.19,3427.21
1990-11-17,4930.55,,378821.56,3723.77
1990-11-18,3882.84,,385828.84,2675.84
1990-11-19,6377.49,,397784.19,5170.49
1990-11-20,620.25,,398320.22,-586.75
1990-11-21,8180.61,,413852.0,6973.61
1990-11-22,6644.52,,426337.0,5437.52
1990-11-23,5564.22,,436679.25,4357.22
1990-11-24,5042.68,,445987.03,3835.68
1990-11-25,2834.14,,450914.25,1627.14
1990-11-26,5610.97,,461349.22,4403.97
1990-11-27,6657.1,,473859.16,5450.1
1990-11-28,5473.01,,484020.5,4266.01
1990-11-29,5324.56,,493889.84,4117.56
1990-11-30,4415.1,,501963.41,3208.1
1990-12-01,1107.35,,503474.31,-99.65
1990-12-02,8377.54,,519402.53,7170.54
1990-12-03,5909.79,,530440.06,4700.58
1990-12-04,3149.11,,536004.5,1942.5
1990-12-05,5232.81,,545710.56,4022.85
1990-12-06,5717.97,,556364.31,4509.87
1990-12-07,4768.54,,565138.56,3563.06
1990-12-08,5044.49,,574447.63,3833.28
1990-12-09,4875.88,,583427.63,3671.13
1990-12-10,4893.21,,592423.31,3684.62
1990-12-11,4950.64,,601549.75,3737.43
1990-12-12,3678.63,,608170.75,2470.4
1990-12-13,6183.09,,619749.56,4985.93
1990-12-14,5883.77,,630684.19,4677.3
1990-12-15,4195.53,,638219.5,2993.39
1990-12-16,4358.86,,646089.0,3152.78
1990-12-17,3973.03,,653273.44,2763.43
1990-12-18,4846.15,,662178.81,3638.92
1990-12-19,3899.78,,669202.31,2685.36
1990-12-20,3436.89,,675292.13,2231.52
1990-12-21,3426.22,,681381.94,2220.24
1990-12-22,3430.59,,687471.75,2229.45
1990-12-23,3431.32,,693561.56,2217.63
1990-12-24,3429.16,,699651.38,2215.21
1990-12-25,3428.51,,705741.25,2246.51
1990-12-26,3429.74,,711831.06,2294.41
1990-12-27,4253.03,,719531.0,3118.67
1990-12-28,3702.7,,726138.56,2568.37
1990-12-29,3704.59,,732746.19,2571.75
1990-12-30,375.31,,732746.19,-754.54
1990-12-31,4116.62,,740189.13,2982.65
1991-01-01,9693.8,,758698.88,8563.95
1991-01-02,4359.05,,766626.38,3221.73
1991-01-03,1741.56,,768506.88,596.88
1991-01-04,6401.42,,779236.69,5235.62
1991-01-05,5676.75,,788541.25,4480.83
1991-01-06,4310.98,,795135.94,3101.17
1991-01-07,5088.23,,802905.5,3881.5
1991-01-08,4393.35,,809121.19,3179.78
1991-01-09,4836.37,,816188.44,3626.72
1991-01-10,4902.69,,823368.81,3694.71
1991-01-11,4733.62,,830140.56,3532.6
1991-01-12,5091.01,,837710.06,3888.02
1991-01-13,4492.48,,844092.63,3285.26
1991-01-14,5103.86,,851662.19,3892.89
1991-01-15,5650.37,,860247.44,4453.7
1991-01-16,4762.57,,867214.06,3557.95
1991-01-17,4992.98,,874601.06,3779.66
1991-01-18,5614.29,,883209.25,4397.11
1991-01-19,4589.08,,889775.5,3351.08
1991-01-20,2914.1,,893058.63,1706.12
1991-01-21,6348.46,,903138.63,5143.97
1991-01-22,4237.54,,909036.88,3029.31
1991-01-23,4451.6,,915346.13,3241.88
1991-01-24,4871.4,,922497.94,3655.59
1991-01-25,3809.54,,927553.56,2597.7
1991-01-26,5295.17,,935548.0,4085.46
1991-01-27,4971.5,,942888.94,3774.21
1991-01-28,4317.18,,948943.13,3029.23
1991-01-29,4085.87,,954554.38,2808.8
1991-01-30,2580.12,,957149.0,1365.36
1991-01-31,4963.3,,964489.94,3759.3
1991-02-01,4385.86,,971830.94,3181.62
1991-02-02,4502.25,,980071.19,3244.83
1991-02-03,4825.93,,988951.5,3419.27
1991-02-04,4825.18,,997831.75,3610.07
1991-02-05,4814.1,,1006690.31,3560.98
1991-02-06,4372.99,,1014682.56,3175.58
1991-02-07,2825.47,,1019555.88,1630.05
1991-02-08,3519.3,,1025844.69,2325.0
1991-02-09,6775.66,,1038593.69,5577.76
1991-02-10,4249.82,,1046336.5,3042.47
1991-02-11,4709.69,,1055013.75,3514.28
1991-02-12,4463.66,,1063201.63,3235.17
1991-02-13,4746.21,,1071945.13,3539.6
1991-02-14,5543.77,,1082258.75,4343.62
1991-02-15,4371.37,,1090216.75,3125.96
1991-02-16,5568.28,,1100530.38,4371.5
1991-02-17,5540.7,,1110821.0,4341.55
1991-02-18,4414.72,,1118870.63,3206.63
1991-02-19,5450.2,,1128979.0,4252.15
1991-02-20,4729.27,,1137653.38,3525.9
1991-02-21,4965.08,,1146797.88,3756.97
1991-02-22,4725.34,,1155472.25,3513.52
1991-02-23,5216.56,,1165123.0,4008.58
1991-02-24,5330.21,,1175003.63,4132.55
1991-02-25,5075.51,,1184378.25,3878.23
1991-02-26,5332.56,,1194258.88,4107.47
1991-02-27,4821.65,,1203127.38,3549.59
1991-02-28,5589.33,,1213500.25,4320.0
1991-03-01,5700.27,,1224108.38,4468.13
1991-03-02,8738.98,,1240722.0,7531.75
1991-03-03,5448.41,,1250813.25,4238.94
1991-03-04,5459.06,,1260904.5,4251.83
1991-03-05,4988.91,,1270088.75,3778.07
1991-03-06,6059.84,,1281404.13,4852.6
1991-03-07,5795.05,,1292192.5,4586.08
1991-03-08,3720.26,,1298866.25,2503.09
1991-03-09,5537.61,,1309152.88,4328.73
1991-03-10,2958.64,,1314296.25,1751.54
1991-03-11,4045.11,,1321594.38,2819.73
1991-03-12,7764.7,,1336260.25,6553.49
1991-03-13,5639.64,,1346710.38,4418.23
1991-03-14,4081.39,,1354043.25,2875.15
1991-03-15,4323.93,,1361887.25,3087.24
1991-03-16,5685.99,,1372460.0,4431.48
1991-03-17,4647.96,,1380970.0,3396.43
1991-03-18,5210.76,,1390573.0,4009.86
1991-03-19,3304.16,,1396428.5,2091.83
1991-03-20,4651.86,,1404964.5,3397.36
1991-03-21,5457.97,,1415088.0,4203.46
1991-03-22,5513.54,,1425301.75,4259.03
1991-03-23,5843.39,,1436173.0,4596.84
1991-03-24,4751.73,,1444870.0,3528.21
1991-03-25,5837.88,,1455714.63,4630.65
1991-03-26,1745.22,,1458445.75,537.98
1991-03-27,3369.44,,1464411.63,2160.35
1991-03-28,6380.2,,1476373.0,5171.97
1991-03-29,2869.52,,1481368.0,1664.4
1991-03-30,5647.18,,1491871.0,4433.61
1991-03-31,4816.57,,1500727.0,3607.84
1991-04-01,3798.39,,1506802.0,2590.16
1991-04-02,4207.49,,1512337.0,2998.02
1991-04-03,4959.4,,1518412.0,3750.3
1991-04-04,3893.3,,1522273.0,2686.94
1991-04-05,4535.49,,1527268.0,3325.65
1991-04-06,3697.49,,1530022.0,2494.12
1991-04-07,2773.99,,1530022.0,1565.39
1991-04-08,4390.48,,1532276.0,3181.76
1991-04-09,5090.15,,1535657.0,3863.06
1991-04-10,3932.77,,1536784.0,2725.54
1991-04-11,8467.05,,1546899.5,7259.94
1991-04-12,3652.47,,1547476.75,2440.53
1991-04-13,-622.1,,1539587.75,-1831.82
1991-04-14,2506.39,,1537333.75,1299.91
1991-04-15,5858.58,,1540714.75,4651.35
1991-04-16,5518.3,,1542968.75,4286.7
1991-04-17,3179.19,,1540714.75,1973.21
1991-04-18,4657.24,,1540714.75,3450.88
1991-04-19,4777.73,,1540714.75,3565.9
1991-04-20,3413.41,,1537911.0,2045.82
1991-04-21,3418.72,,1535079.75,1668.81
1991-04-22,3396.68,,1532276.0,1350.28
1991-04-23,4542.61,,1531698.75,2443.39
1991-04-24,1794.47,,1525054.0,-304.28
1991-04-25,1961.34,,1517845.0,-377.94
1991-04-26,6961.82,,1520059.0,4579.8
1991-04-27,5572.33,,1519519.0,3193.08
1991-04-28,815.9,,1509556.0,-1610.7
1991-04-29,8298.09,,1513984.0,5823.47
1991-04-30,4029.07,,1509556.0,1546.59
1991-05-01,6003.22,,1509016.0,3512.06
1991-05-02,3229.72,,1502914.0,744.08
1991-05-03,4410.21,,1499053.0,1931.08
1991-05-04,3475.95,,1493518.0,999.38
1991-05-05,3199.51,,1487443.0,729.84
1991-05-06,5713.69,,1486336.0,3239.14
1991-05-07,3837.54,,1481908.0,1350.51
1991-05-08,4681.07,,1479154.0,2209.05
1991-05-09,7015.06,,1480801.0,4545.38
1991-05-10,6748.83,,1483015.0,4279.11
1991-05-11,5589.64,,1483582.0,3107.75
1991-05-12,9697.76,,1492411.0,7034.08
1991-05-13,5588.08,,1492978.0,2912.99
1991-05-14,10388.79,,1502914.0,7695.92
1991-05-15,6667.96,,1505128.0,3981.95
1991-05-16,8215.26,,1510123.0,5528.26
1991-05-17,12663.04,,1522840.0,9976.23
1991-05-18,5721.43,,1520626.0,3030.02
1991-05-19,4216.68,,1515091.0,1527.49
1991-05-20,12027.5,,1524487.0,9343.14
1991-05-21,10534.06,,1529482.0,7844.26
1991-05-22,10490.04,,1533952.75,7795.17
1991-05-23,10229.77,,1537911.0,7542.39
1991-05-24,9080.08,,1539587.75,6396.34
1991-05-25,6996.07,,1536206.75,4308.28
1991-05-26,9556.05,,1536784.0,6878.17
1991-05-27,8953.53,,1535079.75,5824.61
1991-05-28,8617.15,,1532276.0,4927.38
1991-05-29,6421.99,,1524487.0,2725.51
1991-05-30,5272.31,,1513984.0,1576.56
1991-05-31,5172.97,,1502914.0,1488.21
1991-06-01,4625.93,,1490197.0,465.34
1991-06-02,6537.76,,1481908.0,1893.34
1991-06-03,1184.06,,1463324.5,-3985.1
1991-06-04,6492.03,,1454501.63,741.57
1991-06-05,6202.54,,1445678.75,-913.32
1991-06-06,5139.64,,1436855.88,-2535.18
1991-06-07,4632.32,,1428032.88,-3678.81
1991-06-08,8299.84,,1425301.0,-464.2
1991-06-09,8778.85,,1422597.25,-203.38
1991-06-10,9639.26,,1421510.13,669.0
1991-06-11,9648.86,,1420423.0,694.85
1991-06-12,8928.52,,1416701.5,-1548.23
1991-06-13,5967.95,,1406578.0,-6489.83
1991-06-14,9050.74,,1401243.0,-3914.35
1991-06-15,12666.21,,1403377.0,-306.61
1991-06-16,13613.38,,1408165.5,-572.8
1991-06-17,16189.1,,1417222.0,-2512.09
1991-06-18,16063.4,,1425301.75,-5469.8
1991-06-19,13635.88,,1429120.0,-8612.15
1991-06-20,12433.01,,1430207.13,-9812.14
1991-06-21,10517.95,,1426945.75,-11712.31
1991-06-22,9534.17,,1420423.0,-10305.41
1991-06-23,8713.47,,1411366.5,-9430.89
1991-06-24,6816.87,,1398562.5,-10407.22
1991-06-25,7348.34,,1386851.5,-8422.43
1991-06-26,113.52,,1368712.5,-13602.9
1991-06-27,8242.85,,1358744.5,-4681.87
1991-06-28,4933.62,,1343056.63,-8333.71
1991-06-29,5475.63,,1328927.38,-8054.47
1991-06-30,3716.81,,1311210.25,-9820.54
1991-07-01,6445.97,,1299393.13,-6446.66
1991-07-02,5732.59,,1285518.75,-6765.04
1991-07-03,5518.63,,1270088.75,-6984.46
1991-07-04,4840.36,,1254332.88,-7657.79
1991-07-05,4594.74,,1236193.25,-7906.66
1991-07-06,2686.45,,1213008.0,-9805.89
1991-07-07,5357.09,,1196235.0,-7138.35
1991-07-08,2423.21,,1174521.75,-10080.82
1991-07-09,6919.02,,1161255.25,-5638.37
1991-07-10,706.11,,1135725.75,-12118.04
1991-07-11,5040.01,,1119364.25,-7767.25
1991-07-12,4065.6,,1101468.0,-8856.65
1991-07-13,4579.18,,1084591.25,-9030.58
1991-07-14,3188.98,,1065026.13,-10973.71
1991-07-15,5773.87,,1050452.63,-8386.85
1991-07-16,3667.62,,1030850.81,-10491.2
1991-07-17,4089.56,,1012018.5,-10073.14
1991-07-18,3464.64,,992048.75,-10712.42
1991-07-19,4689.78,,974425.56,-9466.72
1991-07-20,5090.1,,957570.88,-9069.48
1991-07-21,4361.21,,939429.44,-9794.88
1991-07-22,6956.07,,926710.94,-7198.88
1991-07-23,6726.44,,914914.5,-7239.46
1991-07-24,4618.29,,899357.19,-8987.43
1991-07-25,2054.35,,878284.56,-10662.2
1991-07-26,3379.77,,859026.25,-9104.68
1991-07-27,5167.43,,844092.63,-7010.51
1991-07-28,5473.42,,830140.56,-6505.47
1991-07-29,4256.63,,813795.0,-7727.13
1991-07-30,6072.43,,800972.56,-5651.79
1991-07-31,4725.37,,785433.44,-6722.47
1991-08-01,3802.41,,767751.0,-7345.49
1991-08-02,5337.29,,752651.88,-5362.99
1991-08-03,4455.53,,735306.81,-6017.27
1991-08-04,3365.67,,715502.0,-7112.49
1991-08-05,11250.77,,711096.94,777.92
1991-08-06,3395.84,,690150.19,-6988.27
1991-08-07,5869.66,,674521.56,-4339.92
