DateTime,Inflow_cfs,Release_cfs,Storage_acft,Gain_cfs
1990-03-28,2323.03,,35810.03,
1990-03-29,3079.07,,39960.04,
1990-03-30,3375.6,,45232.72,
1990-03-31,3313.5,,50304.93,
1990-04-01,3435.89,,55466.34,
1990-04-02,3500.63,,59766.95,
1990-04-03,4108.13,,63480.03,
1990-04-04,2218.01,,63256.55,
1990-04-05,2391.69,,63480.03,
1990-04-06,918.43,,61385.52,
1990-04-07,1475.65,,60843.81,
1990-04-08,3245.72,,61713.81,
1990-04-09,4208.48,,62811.88,
1990-04-10,6966.19,,68087.43,
1990-04-11,6044.76,,70286.02,
1990-04-12,6537.22,,72260.03,
1990-04-13,7299.32,,76086.33,
1990-04-14,7134.78,,79476.11,
1990-04-15,7272.63,,82971.98,
1990-04-16,7979.29,,87144.1,
1990-04-17,6752.15,,87848.56,
1990-04-18,7805.34,,88661.26,
1990-04-19,8329.18,,88779.71,
1990-04-20,8080.47,,87613.14,
1990-04-21,9047.24,,88084.7,
1990-04-22,9390.91,,89124.76,
1990-04-23,9481.74,,90873.84,
1990-04-24,9263.16,,93207.21,
1990-04-25,9021.79,,95773.95,
1990-04-26,7966.43,,96495.08,
1990-04-27,6885.02,,96136.8,
1990-04-28,5626.47,,93437.45,
1990-04-29,5744.89,,91924.31,
1990-04-30,6192.59,,90992.45,
1990-05-01,6869.02,,90873.84,
1990-05-02,7906.42,,92388.14,
1990-05-03,7227.32,,92623.77,
1990-05-04,7712.33,,93550.05,
1990-05-05,7823.31,,94131.78,
1990-05-06,7532.37,,93319.45,
1990-05-07,8987.12,,94364.3,
1990-05-08,8355.25,,93899.73,
1990-05-09,8593.68,,93550.05,
1990-05-10,8653.5,,92977.44,
1990-05-11,9463.29,,93437.45,
1990-05-12,10328.08,,95065.52,
1990-05-13,10165.22,,95773.95,
1990-05-14,9221.01,,94597.5,
1990-05-15,10060.66,,95179.99,
1990-05-16,9774.56,,95657.2,
1990-05-17,9450.02,,95534.71,
1990-05-18,8991.05,,93899.73,
1990-05-19,9070.2,,92038.64,
1990-05-20,9731.49,,91105.61,
1990-05-21,10400.78,,91457.2,
1990-05-22,10239.63,,91690.46,
1990-05-23,8356.91,,88548.5,
1990-05-24,12492.24,,93207.21,
1990-05-25,10285.59,,95896.65,
1990-05-26,9864.79,,96736.63,
1990-05-27,8857.95,,95657.2,
1990-05-28,9345.98,,96618.7,
1990-05-29,8375.02,,95418.24,
1990-05-30,8592.56,,95179.99,
1990-05-31,7765.97,,95065.52,
1990-06-01,6849.7,,94478.03,
1990-06-02,6967.99,,94364.3,
1990-06-03,6777.38,,93899.73,
1990-06-04,7098.92,,93437.45,
1990-06-05,7961.52,,93668.36,
1990-06-06,8425.27,,93668.36,
1990-06-07,8228.58,,92744.67,
1990-06-08,8530.34,,92744.67,
1990-06-09,8170.09,,90530.06,
1990-06-10,8708.15,,89590.79,
1990-06-11,9652.3,,91337.98,
1990-06-12,9348.85,,92273.38,
1990-06-13,9243.89,,93089.5,
1990-06-14,9436.57,,94597.5,
1990-06-15,8962.29,,95534.71,
1990-06-16,8593.84,,95896.65,
1990-06-17,8236.25,,95657.2,
1990-06-18,7994.87,,94597.5,
1990-06-19,8519.12,,93781.14,
1990-06-20,9425.03,,93319.45,
1990-06-21,10130.5,,93437.45,
1990-06-22,10369.16,,93550.05,
1990-06-23,10580.64,,93668.36,
1990-06-24,11094.66,,93899.73,
1990-06-25,11586.53,,93668.36,
1990-06-26,11705.62,,93437.45,
1990-06-27,12035.47,,93781.14,
1990-06-28,11976.43,,93899.73,
1990-06-29,12215.15,,94597.5,
1990-06-30,12098.16,,95065.52,
1990-07-01,11861.65,,94711.41,
1990-07-02,11440.6,,93319.45,
1990-07-03,12958.34,,94945.46,
1990-07-04,12977.48,,96618.7,
1990-07-05,12247.42,,97103.12,
1990-07-06,12022.24,,96618.7,
1990-07-07,12152.84,,96136.8,
1990-07-08,11995.41,,95418.24,
1990-07-09,11822.76,,94597.5,
1990-07-10,12543.05,,95296.16,
1990-07-11,12368.76,,95534.71,
1990-07-12,12315.59,,95418.24,
1990-07-13,12104.58,,94478.03,
1990-07-14,11979.24,,93207.21,
1990-07-15,12300.89,,92623.77,
1990-07-16,12335.45,,92038.64,
1990-07-17,12599.3,,91924.31,
1990-07-18,13107.8,,92744.67,
1990-07-19,13012.19,,93319.45,
1990-07-20,13129.88,,94364.3,
1990-07-21,13067.21,,95896.65,
1990-07-22,12698.08,,96736.63,
1990-07-23,12068.72,,96860.66,
1990-07-24,11009.31,,95179.99,
1990-07-25,12137.11,,95534.71,
1990-07-26,11705.37,,95418.24,
1990-07-27,11634.39,,96136.8,
1990-07-28,11108.87,,96377.45,
1990-07-29,10581.9,,95534.71,
1990-07-30,10889.41,,95065.52,
1990-07-31,11054.22,,94478.03,
1990-08-01,11662.4,,94245.13,
1990-08-02,11706.84,,93437.45,
1990-08-03,12383.98,,94012.9,
1990-08-04,12357.15,,94478.03,
1990-08-05,12122.4,,94478.03,
1990-08-06,12133.59,,94478.03,
1990-08-07,12302.3,,94597.5,
1990-08-08,12078.31,,94012.9,
1990-08-09,11640.09,,93319.45,
1990-08-10,11921.58,,93319.45,
1990-08-11,12754.91,,95179.99,
1990-08-12,11224.78,,94364.3,
1990-08-13,11835.9,,94945.46,
1990-08-14,12060.32,,95896.65,
1990-08-15,11656.9,,95418.24,
1990-08-16,11850.7,,94597.5,
1990-08-17,11903.22,,94364.3,
1990-08-18,11523.46,,93781.14,
1990-08-19,11704.18,,94245.13,
1990-08-20,11007.21,,94245.13,
1990-08-21,10440.85,,94364.3,
1990-08-22,9750.33,,93319.45,
1990-08-23,9553.13,,92273.38,
1990-08-24,9552.7,,91105.61,
1990-08-25,9482.93,,90173.83,
1990-08-26,9661.27,,89824.71,
1990-08-27,9386.52,,89357.47,
1990-08-28,9246.24,,88430.36,
1990-08-29,8781.82,,86677.57,
1990-08-30,8830.91,,84345.45,
1990-08-31,9068.65,,82292.17,
1990-09-01,9205.05,,80713.05,
1990-09-02,9092.89,,78801.15,
1990-09-03,9572.18,,77781.66,
1990-09-04,9007.74,,76430.2,
1990-09-05,8506.03,,75184.23,
1990-09-06,7734.13,,73834.68,
1990-09-07,7821.09,,72591.88,
1990-09-08,8023.86,,71816.63,
1990-09-09,7399.64,,69846.3,
1990-09-10,7292.16,,67870.01,
1990-09-11,7164.57,,65998.03,
1990-09-12,7536.16,,64675.6,
1990-09-13,7907.59,,63480.03,
1990-09-14,7040.43,,60195.42,
1990-09-15,6684.96,,56110.11,
1990-09-16,7249.2,,53421.96,
1990-09-17,7432.35,,51478.18,
1990-09-18,5517.45,,46507.34,
1990-09-19,5626.53,,42379.59,
1990-09-20,4860.0,,37676.15,
1990-09-21,5366.16,,33941.51,
1990-09-22,5576.37,,30708.66,
1990-09-23,5696.7,,27857.8,
1990-09-24,6053.44,,25726.59,
1990-09-25,6789.42,,25004.1,
1990-09-26,7252.32,,25004.1,
1990-09-27,7448.0,,25319.37,
1990-09-28,7388.25,,25530.02,
1990-09-29,7325.96,,25625.72,
1990-09-30,7180.96,,25726.59,
1990-10-01,6829.04,,25625.72,
1990-10-02,6829.78,,24903.25,
1990-10-03,6801.63,,25212.15,
1990-10-04,5732.02,,24291.89,
1990-10-05,4488.77,,20733.96,
1990-10-06,5607.0,,18823.51,
1990-10-07,3903.21,,14552.98,
1990-10-08,4684.25,,13184.4,
1990-10-09,4939.93,,13287.06,
1990-10-10,4540.93,,13686.04,
1990-10-11,5166.22,,16050.61,
1990-10-12,4559.24,,18525.07,
1990-10-13,3611.21,,19729.41,
1990-10-14,3660.38,,21761.27,
1990-10-15,2988.69,,23500.01,
1990-10-16,1996.26,,23695.52,
1990-10-17,1875.35,,23796.29,
1990-10-18,1115.89,,22663.93,
1990-10-19,970.37,,21761.27,
1990-10-20,1635.97,,22056.46,
1990-10-21,1358.26,,20633.74,
1990-10-22,1220.79,,18525.07,
1990-10-23,1493.32,,17556.34,
1990-10-24,1570.92,,17357.54,
1990-10-25,1209.97,,17839.17,
1990-10-26,1185.51,,19232.29,
1990-10-27,1279.55,,20839.7,
1990-10-28,1188.76,,22257.11,
1990-10-29,1251.58,,23796.29,
1990-10-30,1081.51,,25004.1,
1990-10-31,752.21,,25421.91,
1990-11-01,1068.27,,26528.09,
1990-11-02,638.49,,26832.54,
1990-11-03,634.25,,27140.48,
1990-11-04,421.89,,27039.12,
1990-11-05,607.97,,27247.31,
1990-11-06,633.65,,27560.02,
1990-11-07,420.1,,27457.08,
1990-11-08,385.24,,27247.31,
1990-11-09,836.57,,27954.56,
1990-11-10,666.76,,28354.75,
1990-11-11,559.96,,28556.98,
1990-11-12,458.0,,28556.98,
1990-11-13,423.17,,28458.14,
1990-11-14,51.2,,27560.02,
1990-11-15,1031.64,,28556.98,
1990-11-16,461.17,,28458.14,
1990-11-17,513.0,,28458.14,
1990-11-18,459.87,,28354.75,
1990-11-19,923.23,,29172.39,
1990-11-20,-684.2,,26732.33,
1990-11-21,1438.94,,28557.0,
1990-11-22,724.2,,28966.0,
1990-11-23,509.9,,28965.79,
1990-11-24,563.25,,29071.41,
1990-11-25,-191.33,,27660.51,
1990-11-26,837.01,,28354.75,
1990-11-27,663.96,,28556.98,
1990-11-28,993.18,,29487.59,
1990-11-29,357.09,,29172.39,
1990-11-30,432.84,,28965.79,
1990-12-01,-654.88,,26627.52,
1990-12-02,1923.67,,29278.76,
1990-12-03,727.21,,29687.77,
1990-12-04,368.06,,29380.46,
1990-12-05,485.73,,29278.76,
1990-12-06,740.21,,29687.77,
1990-12-07,602.94,,29790.79,
1990-12-08,632.89,,29992.89,
1990-12-09,608.96,,30091.98,
1990-12-10,365.87,,29790.79,
1990-12-11,628.61,,29992.89,
1990-12-12,622.32,,30196.4,
1990-12-13,622.0,,30401.26,
1990-12-14,565.17,,30401.26,
1990-12-15,636.14,,30607.54,
1990-12-16,571.13,,30708.66,
1990-12-17,523.14,,30708.66,
1990-12-18,763.94,,31126.77,
1990-12-19,571.43,,31234.74,
1990-12-20,370.37,,30916.99,
1990-12-21,609.66,,31024.27,
1990-12-22,565.57,,31024.27,
1990-12-23,569.57,,31024.27,
1990-12-24,630.24,,31126.77,
1990-12-25,690.03,,31337.94,
1990-12-26,688.77,,31550.57,
1990-12-27,569.57,,31550.57,
1990-12-28,721.88,,31862.59,
1990-12-29,468.44,,31660.02,
1990-12-30,738.76,,31961.89,
1990-12-31,517.51,,31862.59,
1991-01-01,612.63,,31961.89,
1991-01-02,607.31,,32066.5,
1991-01-03,725.57,,32066.5,
1991-01-04,1177.83,,31961.89,
1991-01-05,1220.57,,31961.89,
1991-01-06,1110.51,,31862.59,
1991-01-07,1148.56,,31758.69,
1991-01-08,1381.14,,31758.69,
1991-01-09,1371.14,,31758.69,
1991-01-10,1321.4,,31660.02,
1991-01-11,1371.14,,31660.02,
1991-01-12,1463.28,,31862.59,
1991-01-13,1371.42,,31862.59,
1991-01-14,1575.45,,32266.68,
1991-01-15,1475.52,,32473.13,
1991-01-16,1499.82,,32787.87,
1991-01-17,1446.93,,32997.7,
1991-01-18,1296.67,,32890.05,
1991-01-19,1486.69,,33100.54,
1991-01-20,1360.57,,33100.54,
1991-01-21,1425.17,,33208.83,
1991-01-22,1422.75,,33312.32,
1991-01-23,1360.57,,33312.32,
1991-01-24,1380.57,,33312.32,
1991-01-25,1415.54,,33421.35,
1991-01-26,1423.08,,33525.51,
1991-01-27,1328.06,,33421.35,
1991-01-28,1483.08,,33525.51,
1991-01-29,1370.57,,33525.51,
1991-01-30,1360.57,,33525.51,
1991-01-31,1360.57,,33525.51,
1991-02-01,1060.91,,33208.83,
1991-02-02,645.28,,33525.51,
1991-02-03,375.66,,33312.32,
1991-02-04,580.62,,33525.51,
1991-02-05,520.91,,33635.2,
1991-02-06,541.38,,33843.09,
1991-02-07,517.47,,34045.2,
1991-02-08,520.08,,34248.52,
1991-02-09,521.69,,34453.05,
1991-02-10,520.73,,34658.8,
1991-02-11,418.0,,34658.8,
1991-02-12,492.84,,34759.64,
1991-02-13,556.66,,34967.22,
1991-02-14,588.86,,35278.35,
1991-02-15,429.0,,35278.35,
1991-02-16,617.88,,35597.44,
1991-02-17,635.1,,35909.05,
1991-02-18,507.55,,36013.29,
1991-02-19,510.19,,36112.83,
1991-02-20,612.49,,36423.23,
1991-02-21,549.23,,36629.97,
1991-02-22,553.82,,36837.88,
1991-02-23,457.0,,36837.88,
1991-02-24,554.42,,37046.98,
1991-02-25,501.63,,37149.38,
1991-02-26,507.37,,37257.21,
1991-02-27,563.0,,37463.5,
1991-02-28,671.03,,37890.0,
1991-03-01,464.0,,37890.0,
1991-03-02,905.81,,38704.84,
1991-03-03,225.46,,38196.0,
1991-03-04,668.98,,38604.55,
1991-03-05,586.56,,38704.84,
1991-03-06,804.89,,39327.43,
1991-03-07,498.0,,39327.43,
1991-03-08,898.86,,40166.17,
1991-03-09,374.08,,39960.04,
1991-03-10,314.19,,39645.04,
1991-03-11,840.62,,40267.11,
1991-03-12,681.0,,40683.64,
1991-03-13,527.14,,40791.04,
1991-03-14,272.44,,40373.4,
1991-03-15,530.15,,40474.86,
1991-03-16,642.41,,40791.04,
1991-03-17,540.68,,40893.54,
1991-03-18,492.0,,40893.54,
1991-03-19,-27.84,,39856.5,
1991-03-20,1124.19,,41104.48,
1991-03-21,231.41,,40581.66,
1991-03-22,662.24,,40893.54,
1991-03-23,488.0,,40893.54,
1991-03-24,817.72,,41529.68,
1991-03-25,566.25,,41639.26,
1991-03-26,448.75,,41529.68,
1991-03-27,256.68,,41001.45,
1991-03-28,-40.85,,39645.04,
1991-03-29,1274.8,,41104.48,
1991-03-30,558.68,,41212.94,
1991-03-31,610.2,,41425.58,
1991-04-01,285.17,,41001.45,
1991-04-02,1821.6,,43541.48,
1991-04-03,2091.42,,46608.76,
1991-04-04,2071.85,,49561.96,
1991-04-05,2078.3,,52459.92,
1991-04-06,2223.43,,55575.77,
1991-04-07,2814.18,,59553.93,
1991-04-08,3408.37,,62477.75,
1991-04-09,2981.33,,64456.05,
1991-04-10,3785.36,,67870.01,
1991-04-11,3384.14,,70719.98,
1991-04-12,3394.71,,74290.87,
1991-04-13,3052.69,,76313.56,
1991-04-14,3279.1,,78002.23,
1991-04-15,4295.24,,80375.77,
1991-04-16,4575.15,,82744.73,
1991-04-17,3911.94,,83770.19,
1991-04-18,4864.73,,85982.51,
1991-04-19,4797.11,,87613.14,
1991-04-20,4616.72,,88892.66,
1991-04-21,4773.77,,90059.15,
1991-04-22,4938.95,,91337.98,
1991-04-23,4681.26,,91457.2,
1991-04-24,4565.99,,90294.3,
1991-04-25,4764.32,,88661.26,
1991-04-26,6806.59,,90059.15,
1991-04-27,5482.99,,89011.52,
1991-04-28,6198.54,,89704.77,
1991-04-29,6120.47,,90409.27,
1991-04-30,6390.09,,91804.49,
1991-05-01,6174.07,,92508.73,
1991-05-02,6480.37,,93319.45,
1991-05-03,6173.86,,93437.45,
1991-05-04,6163.85,,93781.14,
1991-05-05,6280.48,,94364.3,
1991-05-06,6289.26,,94945.46,
1991-05-07,6431.49,,95896.65,
1991-05-08,6310.97,,96618.7,
1991-05-09,6202.83,,97103.12,
1991-05-10,5690.75,,96736.63,
1991-05-11,5312.45,,95773.95,
1991-05-12,4939.55,,94131.78,
1991-05-13,5183.67,,93089.5,
1991-05-14,5378.16,,92273.38,
1991-05-15,5332.89,,90992.45,
1991-05-16,5426.71,,89824.71,
1991-05-17,6295.88,,89938.99,
1991-05-18,6119.76,,89357.47,
1991-05-19,6746.98,,89938.99,
1991-05-20,6867.23,,90294.3,
1991-05-21,7868.78,,91804.49,
1991-05-22,8130.43,,92744.67,
1991-05-23,8135.35,,92860.02,
1991-05-24,8111.15,,92388.14,
1991-05-25,7938.75,,90642.66,
1991-05-26,9085.2,,90409.27,
1991-05-27,9564.24,,90760.96,
1991-05-28,9722.23,,90992.45,
1991-05-29,9486.61,,90173.83,
1991-05-30,10528.88,,90992.45,
1991-05-31,10639.04,,91924.31,
1991-06-01,10612.05,,93089.5,
1991-06-02,10611.89,,95296.16,
1991-06-03,9643.46,,94945.46,
1991-06-04,9900.84,,94131.78,
1991-06-05,11245.86,,96254.14,
1991-06-06,8989.76,,96136.8,
1991-06-07,8671.48,,95296.16,
1991-06-08,9166.05,,94597.5,
1991-06-09,9635.16,,95179.99,
1991-06-10,9595.86,,95418.24,
1991-06-11,9182.04,,94131.78,
1991-06-12,9894.73,,93668.36,
1991-06-13,10270.53,,93319.45,
1991-06-14,11418.43,,94945.46,
1991-06-15,11194.59,,96136.8,
1991-06-16,9911.38,,94597.5,
1991-06-17,11108.12,,95179.99,
1991-06-18,10915.21,,95773.95,
1991-06-19,10285.29,,94597.5,
1991-06-20,10689.3,,94012.9,
1991-06-21,10499.11,,93207.21,
1991-06-22,11326.38,,94012.9,
1991-06-23,11265.45,,94131.78,
1991-06-24,11308.74,,93781.14,
1991-06-25,11582.06,,93781.14,
1991-06-26,11781.04,,94711.41,
1991-06-27,11643.68,,95896.65,
1991-06-28,11159.42,,96377.45,
1991-06-29,10573.94,,95773.95,
1991-06-30,11035.07,,95773.95,
1991-07-01,11037.29,,95773.95,
1991-07-02,11249.96,,95773.95,
1991-07-03,11251.43,,94945.46,
1991-07-04,11226.51,,93550.05,
1991-07-05,11938.28,,93319.45,
1991-07-06,12736.11,,94245.13,
1991-07-07,12619.76,,95296.16,
1991-07-08,12409.58,,95896.65,
1991-07-09,12360.43,,96254.14,
1991-07-10,12319.73,,96254.14,
1991-07-11,12402.36,,96254.14,
1991-07-12,12396.19,,96495.08,
1991-07-13,12202.63,,96136.8,
1991-07-14,12234.59,,95418.24,
1991-07-15,12370.99,,94831.17,
1991-07-16,12797.96,,94831.17,
1991-07-17,12619.46,,93781.14,
1991-07-18,13118.39,,93668.36,
1991-07-19,13209.72,,94131.78,
1991-07-20,13014.27,,94831.17,
1991-07-21,12900.48,,95179.99,
1991-07-22,12877.57,,95773.95,
1991-07-23,12346.6,,95534.71,
1991-07-24,12345.7,,95534.71,
1991-07-25,11555.24,,93899.73,
1991-07-26,12385.43,,94012.9,
1991-07-27,12429.59,,94364.3,
1991-07-28,12097.57,,94364.3,
1991-07-29,11994.9,,94478.03,
1991-07-30,11657.81,,93899.73,
1991-07-31,11331.0,,92158.77,
1991-08-01,12168.13,,91457.2,
1991-08-02,12156.44,,90873.84,
1991-08-03,11898.19,,90409.27,
1991-08-04,11884.99,,91224.52,
1991-08-05,12266.39,,91804.49,
1991-08-06,12499.0,,92623.77,
1991-08-07,12377.18,,93207.21,
1991-08-08,12476.89,,93781.14,
1991-08-09,12527.33,,94364.3,
1991-08-10,12379.32,,94245.13,
1991-08-11,12554.09,,94711.41,
1991-08-12,12415.06,,94945.46,
1991-08-13,12363.49,,95065.52,
1991-08-14,12377.47,,95296.16,
1991-08-15,12421.02,,95296.16,
1991-08-16,12379.67,,95065.52,
1991-08-17,12243.53,,96013.7,
1991-08-18,11219.03,,96136.8,
1991-08-19,10855.41,,95534.71,
1991-08-20,10753.83,,94478.03,
1991-08-21,11132.68,,93781.14,
1991-08-22,11503.08,,93668.36,
1991-08-23,11422.45,,93319.45,
1991-08-24,11736.03,,93781.14,
1991-08-25,11274.83,,93668.36,
1991-08-26,11528.51,,94711.41,
1991-08-27,11472.88,,96254.14,
1991-08-28,10163.37,,96013.7,
1991-08-29,9666.61,,95657.2,
1991-08-30,9492.31,,95065.52,
1991-08-31,9501.16,,94131.78,
1991-09-01,9828.87,,94012.9,
1991-09-02,9667.44,,93668.36,
1991-09-03,10480.91,,94945.46,
1991-09-04,9995.94,,95065.52,
1991-09-05,10026.1,,95296.16,
1991-09-06,9816.37,,95534.71,
1991-09-07,9718.55,,95534.71,
1991-09-08,10150.23,,96618.7,
1991-09-09,10155.94,,98070.42,
1991-09-10,8150.97,,97103.12,
1991-09-11,8465.6,,97829.84,
1991-09-12,7680.71,,97706.94,
1991-09-13,7097.64,,97103.12,
1991-09-14,6227.08,,94597.5,
1991-09-15,5688.79,,91570.94,
1991-09-16,5716.28,,88200.06,
1991-09-17,6875.3,,87024.39,
1991-09-18,6214.21,,84810.78,
1991-09-19,6623.63,,83428.37,
1991-09-20,6540.67,,82066.78,
1991-09-21,6239.53,,79700.08,
1991-09-22,6657.87,,79030.06,
1991-09-23,6414.37,,78002.23,
1991-09-24,6219.56,,76884.2,
1991-09-25,5884.0,,75299.15,
1991-09-26,5615.96,,73381.37,
1991-09-27,5350.96,,70831.57,
1991-09-28,5402.33,,67646.75,
1991-09-29,5588.72,,64895.82,
1991-09-30,5413.74,,62150.71,
1991-10-01,4631.32,,58369.21,
1991-10-02,4626.86,,53957.56,
1991-10-03,5462.42,,50835.68,
1991-10-04,4846.88,,47345.86,
1991-10-05,4633.15,,43972.76,
1991-10-06,4592.65,,40791.04,
1991-10-07,4431.93,,37463.5,
1991-10-08,4902.92,,35489.03,
1991-10-09,4151.69,,32890.05,
1991-10-10,3712.44,,30607.54,
1991-10-11,3050.63,,28354.75,
1991-10-12,2382.95,,26124.27,
1991-10-13,2475.75,,24903.25,
1991-10-14,2427.4,,23695.52,
1991-10-15,2239.91,,22360.6,
1991-10-16,2077.18,,21257.83,
1991-10-17,2704.89,,20125.26,
1991-10-18,3512.28,,20633.74,
1991-10-19,3137.21,,20529.03,
1991-10-20,2937.39,,20027.98,
1991-10-21,3058.76,,19926.34,
1991-10-22,729.29,,20125.26,
1991-10-23,1427.63,,21959.23,
1991-10-24,1738.94,,24493.99,
1991-10-25,1058.44,,25726.59,
1991-10-26,1139.84,,27140.48,
1991-10-27,1034.71,,28256.6,
1991-10-28,1360.34,,30091.98,
1991-10-29,1256.3,,31758.69,
1991-10-30,689.34,,32372.25,
1991-10-31,1224.17,,33941.51,
1991-11-01,1267.86,,35597.44,
1991-11-02,79.57,,34860.73,
1991-11-03,442.0,,34860.73,
1991-11-04,314.03,,34759.64,
1991-11-05,387.16,,34658.8,
1991-11-06,621.77,,35068.92,
1991-11-07,477.01,,35176.04,
1991-11-08,332.72,,34967.22,
1991-11-09,582.86,,35278.35,
1991-11-10,422.0,,35278.35,
1991-11-11,531.22,,35489.03,
1991-11-12,314.78,,35278.35,
1991-11-13,268.14,,34967.22,
1991-11-14,765.74,,35597.44,
1991-11-15,572.1,,35909.05,
1991-11-16,614.08,,36317.81,
1991-11-17,-269.92,,34967.22,
1991-11-18,898.84,,35909.05,
1991-11-19,727.01,,36523.95,
1991-11-20,576.52,,36731.26,
1991-11-21,-4.45,,35810.03,
1991-11-22,833.94,,36523.95,
1991-11-23,418.22,,36423.23,
1991-11-24,416.85,,36317.81,
1991-11-25,-318.58,,34759.64,
1991-11-26,1257.58,,36317.81,
1991-11-27,339.47,,36013.29,
1991-11-28,326.54,,35700.97,
1991-11-29,939.37,,36629.97,
1991-11-30,311.62,,36317.81,
1991-12-01,519.15,,36423.23,
1991-12-02,379.38,,36217.7,
1991-12-03,466.0,,36217.7,
1991-12-04,457.0,,36217.7,
1991-12-05,402.13,,36112.83,
1991-12-06,457.0,,36112.83,
1991-12-07,365.26,,35909.05,
1991-12-08,574.74,,36112.83,
1991-12-09,356.26,,35909.05,
1991-12-10,622.74,,36112.83,
1991-12-11,924.0,,36112.83,
1991-12-12,260.76,,34759.64,
1991-12-13,1536.5,,35909.05,
1991-12-14,983.55,,36013.29,
1991-12-15,782.54,,35700.97,
1991-12-16,938.0,,35700.97,
1991-12-17,787.26,,35386.12,
1991-12-18,901.67,,35278.35,
1991-12-19,812.14,,34967.22,
1991-12-20,965.0,,34967.22,
1991-12-21,859.34,,34759.64,
1991-12-22,855.94,,34553.25,
1991-12-23,914.48,,34453.05,
1991-12-24,920.1,,34348.12,
1991-12-25,859.2,,34144.21,
1991-12-26,917.08,,34045.2,
1991-12-27,1082.51,,34248.52,
1991-12-28,809.22,,33941.51,
1991-12-29,949.0,,33941.51,
1991-12-30,844.41,,33740.02,
1991-12-31,893.15,,33635.2,
1992-01-01,838.19,,33421.35,
1992-01-02,1010.51,,33525.51,
1992-01-03,867.52,,33312.32,
1992-01-04,947.0,,33312.32,
1992-01-05,787.38,,32997.7,
1992-01-06,945.0,,32997.7,
1992-01-07,960.0,,32997.7,
1992-01-08,843.21,,32787.87,
1992-01-09,892.09,,32680.95,
1992-01-10,974.0,,32680.95,
1992-01-11,845.23,,32473.13,
1992-01-12,952.0,,32473.13,
1992-01-13,898.14,,32372.25,
1992-01-14,899.78,,32266.68,
1992-01-15,999.22,,32372.25,
1992-01-16,791.85,,32066.5,
