# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-10-28 21:36:24 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06360500 MOREAU R NEAR WHITEHORSE,SD
# -----------------------------------------------------------------------------------
#
# Data provided for site 06360500
#            TS   parameter     statistic     Description
#        128390       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     <  Actual value is known to be less than reported value.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	128390_00060_00003	128390_00060_00003_cd
USGS	06360500	2010-01-26	21.0	A:e
USGS	06360500	2010-01-27	20.0	A:e
USGS	06360500	2010-01-28	20.0	A:e
USGS	06360500	2010-01-29	20.0	A:e
USGS	06360500	2010-01-30	20.0	A:e
USGS	06360500	2010-01-31	20.0	A:e
USGS	06360500	2010-02-01	20.0	A:e
USGS	06360500	2010-02-02	20.0	A:e
USGS	06360500	2010-02-03	20.0	A:e
USGS	06360500	2010-02-04	20.0	A:e
USGS	06360500	2010-02-05	20.0	A:e
USGS	06360500	2010-02-06	20.0	A:e
USGS	06360500	2010-02-07	20.0	A:e
USGS	06360500	2010-02-08	20.0	A:e
USGS	06360500	2010-02-09	20.0	A:e
USGS	06360500	2010-02-10	20.0	A:e
USGS	06360500	2010-02-11	20.0	A:e
USGS	06360500	2010-02-12	20.0	A:e
USGS	06360500	2010-02-13	20.0	A:e
USGS	06360500	2010-02-14	20.0	A:e
USGS	06360500	2010-02-15	20.0	A:e
USGS	06360500	2010-02-16	20.0	A:e
USGS	06360500	2010-02-17	20.0	A:e
USGS	06360500	2010-02-18	21.0	A:e
USGS	06360500	2010-02-19	21.0	A:e
USGS	06360500	2010-02-20	21.0	A:e
USGS	06360500	2010-02-21	22.0	A:e
USGS	06360500	2010-02-22	22.0	A:e
USGS	06360500	2010-02-23	22.0	A:e
USGS	06360500	2010-02-24	22.0	A:e
USGS	06360500	2010-02-25	22.0	A:e
USGS	06360500	2010-02-26	22.0	A:e
USGS	06360500	2010-02-27	22.0	A:e
USGS	06360500	2010-02-28	22.0	A:e
USGS	06360500	2010-03-01	22.0	A:e
USGS	06360500	2010-03-02	23.0	A:e
USGS	06360500	2010-03-03	23.0	A:e
USGS	06360500	2010-03-04	24.0	A:e
USGS	06360500	2010-03-05	24.0	A:e
USGS	06360500	2010-03-06	25.0	A:e
USGS	06360500	2010-03-07	28.0	A:e
USGS	06360500	2010-03-08	30.0	A:e
USGS	06360500	2010-03-09	800	A:e
USGS	06360500	2010-03-10	2500	A:e
USGS	06360500	2010-03-11	2000	A:e
USGS	06360500	2010-03-12	2100	A:e
USGS	06360500	2010-03-13	1600	A:e
USGS	06360500	2010-03-14	1600	A:e
USGS	06360500	2010-03-15	1500	A:e
USGS	06360500	2010-03-16	1000	A:e
USGS	06360500	2010-03-17	1200	A:e
USGS	06360500	2010-03-18	2000	A:e
USGS	06360500	2010-03-19	5000	A:e
USGS	06360500	2010-03-20	4840	A
USGS	06360500	2010-03-21	4530	A
USGS	06360500	2010-03-22	5190	A
USGS	06360500	2010-03-23	8250	A
USGS	06360500	2010-03-24	9560	A
USGS	06360500	2010-03-25	7840	A
USGS	06360500	2010-03-26	6690	A
USGS	06360500	2010-03-27	5060	A
USGS	06360500	2010-03-28	4220	A
USGS	06360500	2010-03-29	3500	A
USGS	06360500	2010-03-30	3320	A
USGS	06360500	2010-03-31	3360	A
USGS	06360500	2010-04-01	3290	A
USGS	06360500	2010-04-02	3440	A
USGS	06360500	2010-04-03	3880	A
USGS	06360500	2010-04-04	4320	A
USGS	06360500	2010-04-05	3850	A
USGS	06360500	2010-04-06	2890	A
USGS	06360500	2010-04-07	2680	A
USGS	06360500	2010-04-08	2110	A
USGS	06360500	2010-04-09	1620	A
USGS	06360500	2010-04-10	1310	A
USGS	06360500	2010-04-11	1070	A
USGS	06360500	2010-04-12	862	A
USGS	06360500	2010-04-13	804	A
USGS	06360500	2010-04-14	1150	A
USGS	06360500	2010-04-15	1070	A
USGS	06360500	2010-04-16	987	A
USGS	06360500	2010-04-17	738	A
USGS	06360500	2010-04-18	595	A
USGS	06360500	2010-04-19	510	A
USGS	06360500	2010-04-20	489	A
USGS	06360500	2010-04-21	387	A
USGS	06360500	2010-04-22	338	A
USGS	06360500	2010-04-23	316	A
USGS	06360500	2010-04-24	298	A
USGS	06360500	2010-04-25	290	A
USGS	06360500	2010-04-26	279	A
USGS	06360500	2010-04-27	274	A
USGS	06360500	2010-04-28	260	A
USGS	06360500	2010-04-29	257	A
USGS	06360500	2010-04-30	247	A
USGS	06360500	2010-05-01	261	A
USGS	06360500	2010-05-02	242	A
USGS	06360500	2010-05-03	236	A
USGS	06360500	2010-05-04	228	A
USGS	06360500	2010-05-05	209	A
USGS	06360500	2010-05-06	201	A
USGS	06360500	2010-05-07	224	A
USGS	06360500	2010-05-08	243	A
USGS	06360500	2010-05-09	206	A
USGS	06360500	2010-05-10	218	A
USGS	06360500	2010-05-11	581	A
USGS	06360500	2010-05-12	685	A
USGS	06360500	2010-05-13	1440	A
USGS	06360500	2010-05-14	2080	A
USGS	06360500	2010-05-15	3150	A
USGS	06360500	2010-05-16	2290	A
USGS	06360500	2010-05-17	2050	A
USGS	06360500	2010-05-18	1610	A
USGS	06360500	2010-05-19	1100	A
USGS	06360500	2010-05-20	742	A
USGS	06360500	2010-05-21	571	A
USGS	06360500	2010-05-22	600	A:e
USGS	06360500	2010-05-23	700	A:e
USGS	06360500	2010-05-24	800	A:e
USGS	06360500	2010-05-25	1000	A:e
USGS	06360500	2010-05-26	4000	A:e
USGS	06360500	2010-05-27	7600	A
USGS	06360500	2010-05-28	5130	A
USGS	06360500	2010-05-29	3190	A
USGS	06360500	2010-05-30	2150	A
USGS	06360500	2010-05-31	1460	A
USGS	06360500	2010-06-01	1050	A
USGS	06360500	2010-06-02	796	A
USGS	06360500	2010-06-03	655	A
USGS	06360500	2010-06-04	552	A
USGS	06360500	2010-06-05	477	A
USGS	06360500	2010-06-06	420	A
USGS	06360500	2010-06-07	372	A
USGS	06360500	2010-06-08	343	A
USGS	06360500	2010-06-09	310	A
USGS	06360500	2010-06-10	285	A
USGS	06360500	2010-06-11	267	A
USGS	06360500	2010-06-12	244	A
USGS	06360500	2010-06-13	231	A
USGS	06360500	2010-06-14	220	A
USGS	06360500	2010-06-15	214	A
USGS	06360500	2010-06-16	202	A
USGS	06360500	2010-06-17	12000	A
USGS	06360500	2010-06-18	11500	A
USGS	06360500	2010-06-19	2590	A
USGS	06360500	2010-06-20	909	A
USGS	06360500	2010-06-21	472	A
USGS	06360500	2010-06-22	342	A
USGS	06360500	2010-06-23	1100	A
USGS	06360500	2010-06-24	1040	A
USGS	06360500	2010-06-25	1510	A
USGS	06360500	2010-06-26	2380	A
USGS	06360500	2010-06-27	1570	A
USGS	06360500	2010-06-28	1000	A
USGS	06360500	2010-06-29	666	A
USGS	06360500	2010-06-30	453	A
USGS	06360500	2010-07-01	323	A
USGS	06360500	2010-07-02	261	A
USGS	06360500	2010-07-03	237	A
USGS	06360500	2010-07-04	201	A
USGS	06360500	2010-07-05	178	A
USGS	06360500	2010-07-06	160	A
USGS	06360500	2010-07-07	151	A
USGS	06360500	2010-07-08	141	A
USGS	06360500	2010-07-09	133	A
USGS	06360500	2010-07-10	125	A
USGS	06360500	2010-07-11	118	A
USGS	06360500	2010-07-12	113	A
USGS	06360500	2010-07-13	110	A
USGS	06360500	2010-07-14	105	A
USGS	06360500	2010-07-15	97.0	A
USGS	06360500	2010-07-16	92.2	A
USGS	06360500	2010-07-17	83.0	A
USGS	06360500	2010-07-18	75.5	A
USGS	06360500	2010-07-19	73.5	A
USGS	06360500	2010-07-20	67.2	A
USGS	06360500	2010-07-21	64.0	A
USGS	06360500	2010-07-22	75.0	A
USGS	06360500	2010-07-23	77.0	A
USGS	06360500	2010-07-24	74.8	A
USGS	06360500	2010-07-25	65.0	A
USGS	06360500	2010-07-26	54.0	A
USGS	06360500	2010-07-27	52.0	A
USGS	06360500	2010-07-28	51.8	A
USGS	06360500	2010-07-29	132	A
USGS	06360500	2010-07-30	137	A
USGS	06360500	2010-07-31	155	A
USGS	06360500	2010-08-01	269	A
USGS	06360500	2010-08-02	246	A
USGS	06360500	2010-08-03	244	A
USGS	06360500	2010-08-04	191	A
USGS	06360500	2010-08-05	144	A
USGS	06360500	2010-08-06	142	A
USGS	06360500	2010-08-07	131	A
USGS	06360500	2010-08-08	115	A
USGS	06360500	2010-08-09	110	A
USGS	06360500	2010-08-10	100	A
USGS	06360500	2010-08-11	93.9	A
USGS	06360500	2010-08-12	88.0	A
USGS	06360500	2010-08-13	81.1	A
USGS	06360500	2010-08-14	66.0	A
USGS	06360500	2010-08-15	60.0	A
USGS	06360500	2010-08-16	52.8	A
USGS	06360500	2010-08-17	49.7	A
USGS	06360500	2010-08-18	56.0	A
USGS	06360500	2010-08-19	77.0	A
USGS	06360500	2010-08-20	69.0	A
USGS	06360500	2010-08-21	59.0	A
USGS	06360500	2010-08-22	45.0	A
USGS	06360500	2010-08-23	36.0	A
USGS	06360500	2010-08-24	33.0	A
USGS	06360500	2010-08-25	33.2	A
USGS	06360500	2010-08-26	37.4	A
USGS	06360500	2010-08-27	33.8	A
USGS	06360500	2010-08-28	30.0	A
USGS	06360500	2010-08-29	19.3	A
USGS	06360500	2010-08-30	28.0	A
USGS	06360500	2010-08-31	21.0	A
USGS	06360500	2010-09-01	17.0	A
USGS	06360500	2010-09-02	14.0	A
USGS	06360500	2010-09-03	13.0	A
USGS	06360500	2010-09-04	12.6	A
USGS	06360500	2010-09-05	12.0	A
USGS	06360500	2010-09-06	15.9	A
USGS	06360500	2010-09-07	40.2	A
USGS	06360500	2010-09-08	50.8	A
USGS	06360500	2010-09-09	46.0	A
USGS	06360500	2010-09-10	45.5	A
USGS	06360500	2010-09-11	50.0	A
USGS	06360500	2010-09-12	81.6	A
USGS	06360500	2010-09-13	115	A
USGS	06360500	2010-09-14	74.0	A
USGS	06360500	2010-09-15	66.0	A
USGS	06360500	2010-09-16	87.2	A
USGS	06360500	2010-09-17	121	A
USGS	06360500	2010-09-18	159	A
USGS	06360500	2010-09-19	108	A
USGS	06360500	2010-09-20	91.0	A
USGS	06360500	2010-09-21	84.0	A
USGS	06360500	2010-09-22	74.0	A
USGS	06360500	2010-09-23	69.0	A
USGS	06360500	2010-09-24	66.3	A
USGS	06360500	2010-09-25	61.3	A
USGS	06360500	2010-09-26	54.6	A
USGS	06360500	2010-09-27	54.0	A
USGS	06360500	2010-09-28	51.0	A
USGS	06360500	2010-09-29	56.1	A
USGS	06360500	2010-09-30	57.5	A
USGS	06360500	2010-10-01	52.0	A
USGS	06360500	2010-10-02	50.8	A
USGS	06360500	2010-10-03	44.2	A
USGS	06360500	2010-10-04	38.8	A
USGS	06360500	2010-10-05	37.3	A
USGS	06360500	2010-10-06	34.6	A
USGS	06360500	2010-10-07	32.0	A
USGS	06360500	2010-10-08	32.0	A
USGS	06360500	2010-10-09	30.0	A
USGS	06360500	2010-10-10	27.7	A
USGS	06360500	2010-10-11	25.2	A
USGS	06360500	2010-10-12	26.0	A
USGS	06360500	2010-10-13	23.0	A
USGS	06360500	2010-10-14	24.4	A
USGS	06360500	2010-10-15	23.7	A
USGS	06360500	2010-10-16	23.6	A
USGS	06360500	2010-10-17	24.0	A
USGS	06360500	2010-10-18	23.4	A
USGS	06360500	2010-10-19	24.0	A
USGS	06360500	2010-10-20	25.0	A
USGS	06360500	2010-10-21	23.8	A
USGS	06360500	2010-10-22	23.5	A
USGS	06360500	2010-10-23	23.0	A
USGS	06360500	2010-10-24	24.2	A
USGS	06360500	2010-10-25	23.7	A
USGS	06360500	2010-10-26	19.1	A
USGS	06360500	2010-10-27	21.8	A
USGS	06360500	2010-10-28	27.3	A
USGS	06360500	2010-10-29	30.6	A
USGS	06360500	2010-10-30	26.6	A
USGS	06360500	2010-10-31	29.0	A
USGS	06360500	2010-11-01	28.4	A
USGS	06360500	2010-11-02	28.8	A
USGS	06360500	2010-11-03	25.4	A
USGS	06360500	2010-11-04	30.1	A
USGS	06360500	2010-11-05	33.7	A
USGS	06360500	2010-11-06	32.5	A
USGS	06360500	2010-11-07	31.1	A
USGS	06360500	2010-11-08	30.2	A
USGS	06360500	2010-11-09	29.0	A
USGS	06360500	2010-11-10	28.0	A
USGS	06360500	2010-11-11	28.2	A
USGS	06360500	2010-11-12	28.5	A
USGS	06360500	2010-11-13	28.1	A
USGS	06360500	2010-11-14	28.0	A
USGS	06360500	2010-11-15	28.8	A
USGS	06360500	2010-11-16	29.0	A
USGS	06360500	2010-11-17	27.0	A
USGS	06360500	2010-11-18	28.0	A
USGS	06360500	2010-11-19	25.0	A
USGS	06360500	2010-11-20	23.0	A:e
USGS	06360500	2010-11-21	22.0	A:e
USGS	06360500	2010-11-22	21.0	A:e
USGS	06360500	2010-11-23	20.0	A:e
USGS	06360500	2010-11-24	20.0	A:e
USGS	06360500	2010-11-25	20.0	A:e
USGS	06360500	2010-11-26	21.0	A:e
USGS	06360500	2010-11-27	21.0	A:e
USGS	06360500	2010-11-28	20.0	A:e
USGS	06360500	2010-11-29	19.0	A:e
USGS	06360500	2010-11-30	19.0	A:e
USGS	06360500	2010-12-01	18.0	A:e
USGS	06360500	2010-12-02	18.0	A:e
USGS	06360500	2010-12-03	18.0	A:e
USGS	06360500	2010-12-04	18.0	A:e
USGS	06360500	2010-12-05	18.0	A:e
USGS	06360500	2010-12-06	18.0	A:e
USGS	06360500	2010-12-07	18.0	A:e
USGS	06360500	2010-12-08	18.0	A:e
USGS	06360500	2010-12-09	19.0	A:e
USGS	06360500	2010-12-10	18.0	A:e
USGS	06360500	2010-12-11	17.0	A:e
USGS	06360500	2010-12-12	17.0	A:e
USGS	06360500	2010-12-13	17.0	A:e
USGS	06360500	2010-12-14	17.0	A:e
USGS	06360500	2010-12-15	18.0	A:e
USGS	06360500	2010-12-16	18.0	A:e
USGS	06360500	2010-12-17	18.0	A:e
USGS	06360500	2010-12-18	17.0	A:e
USGS	06360500	2010-12-19	17.0	A:e
USGS	06360500	2010-12-20	18.0	A:e
USGS	06360500	2010-12-21	18.0	A:e
USGS	06360500	2010-12-22	18.0	A:e
USGS	06360500	2010-12-23	18.0	A:e
USGS	06360500	2010-12-24	18.0	A:e
USGS	06360500	2010-12-25	18.0	A:e
USGS	06360500	2010-12-26	18.0	A:e
USGS	06360500	2010-12-27	18.0	A:e
USGS	06360500	2010-12-28	18.0	A:e
USGS	06360500	2010-12-29	18.0	A:e
USGS	06360500	2010-12-30	17.0	A:e
USGS	06360500	2010-12-31	17.0	A:e
USGS	06360500	2011-01-01	16.0	A:e
USGS	06360500	2011-01-02	15.0	A:e
USGS	06360500	2011-01-03	15.0	A:e
USGS	06360500	2011-01-04	15.0	A:e
USGS	06360500	2011-01-05	16.0	A:e
USGS	06360500	2011-01-06	16.0	A:e
USGS	06360500	2011-01-07	16.0	A:e
USGS	06360500	2011-01-08	15.0	A:e
USGS	06360500	2011-01-09	15.0	A:e
USGS	06360500	2011-01-10	14.0	A:e
USGS	06360500	2011-01-11	13.0	A:e
USGS	06360500	2011-01-12	12.0	A:e
USGS	06360500	2011-01-13	12.0	A:e
USGS	06360500	2011-01-14	13.0	A:e
USGS	06360500	2011-01-15	14.0	A:e
USGS	06360500	2011-01-16	14.0	A:e
USGS	06360500	2011-01-17	14.0	A:e
USGS	06360500	2011-01-18	13.0	A:e
USGS	06360500	2011-01-19	12.0	A:e
USGS	06360500	2011-01-20	11.0	A:e
USGS	06360500	2011-01-21	11.0	A:e
USGS	06360500	2011-01-22	12.0	A:e
USGS	06360500	2011-01-23	13.0	A:e
USGS	06360500	2011-01-24	13.0	A:e
USGS	06360500	2011-01-25	13.0	A:e
USGS	06360500	2011-01-26	14.0	A:e
USGS	06360500	2011-01-27	16.0	A:e
USGS	06360500	2011-01-28	18.0	A:e
USGS	06360500	2011-01-29	20.0	A:e
USGS	06360500	2011-01-30	19.0	A:e
USGS	06360500	2011-01-31	18.0	A:e
USGS	06360500	2011-02-01	17.0	A:e
USGS	06360500	2011-02-02	17.0	A:e
USGS	06360500	2011-02-03	18.0	A:e
USGS	06360500	2011-02-04	20.0	A:e
USGS	06360500	2011-02-05	22.0	A:e
USGS	06360500	2011-02-06	24.0	A:e
USGS	06360500	2011-02-07	22.0	A:e
USGS	06360500	2011-02-08	21.0	A:e
USGS	06360500	2011-02-09	20.0	A:e
USGS	06360500	2011-02-10	20.0	A:e
USGS	06360500	2011-02-11	21.0	A:e
USGS	06360500	2011-02-12	23.0	A:e
USGS	06360500	2011-02-13	25.0	A:e
USGS	06360500	2011-02-14	110	A:e
USGS	06360500	2011-02-15	300	A:e
USGS	06360500	2011-02-16	850	A:e
USGS	06360500	2011-02-17	1100	A:e
USGS	06360500	2011-02-18	7000	A:e
USGS	06360500	2011-02-19	9500	A:e
USGS	06360500	2011-02-20	7000	A:e
USGS	06360500	2011-02-21	5800	A:e
USGS	06360500	2011-02-22	4000	A:e
USGS	06360500	2011-02-23	2700	A:e
USGS	06360500	2011-02-24	2600	A:e
USGS	06360500	2011-02-25	1800	A:e
USGS	06360500	2011-02-26	1600	A:e
USGS	06360500	2011-02-27	1500	A:e
USGS	06360500	2011-02-28	1400	A:e
USGS	06360500	2011-03-01	1300	A:e
USGS	06360500	2011-03-02	1200	A:e
USGS	06360500	2011-03-03	1100	A:e
USGS	06360500	2011-03-04	1050	A:e
USGS	06360500	2011-03-05	1000	A:e
USGS	06360500	2011-03-06	950	A:e
USGS	06360500	2011-03-07	900	A:e
USGS	06360500	2011-03-08	850	A:e
USGS	06360500	2011-03-09	800	A:e
USGS	06360500	2011-03-10	850	A:e
USGS	06360500	2011-03-11	900	A:e
USGS	06360500	2011-03-12	4000	A:e
USGS	06360500	2011-03-13	5000	A:e
USGS	06360500	2011-03-14	4500	A:e
USGS	06360500	2011-03-15	7000	A:e
USGS	06360500	2011-03-16	9000	A:e
USGS	06360500	2011-03-17	15000	A:e
USGS	06360500	2011-03-18	26600	A
USGS	06360500	2011-03-19	28500	A
USGS	06360500	2011-03-20	29600	A
USGS	06360500	2011-03-21	17400	A
USGS	06360500	2011-03-22	10800	A
USGS	06360500	2011-03-23	7210	A
USGS	06360500	2011-03-24	4690	A
USGS	06360500	2011-03-25	2960	A
USGS	06360500	2011-03-26	2130	A
USGS	06360500	2011-03-27	1630	A
USGS	06360500	2011-03-28	1310	A
USGS	06360500	2011-03-29	1110	A
USGS	06360500	2011-03-30	963	A
USGS	06360500	2011-03-31	913	A
USGS	06360500	2011-04-01	1070	A
USGS	06360500	2011-04-02	1900	A
USGS	06360500	2011-04-03	2350	A
USGS	06360500	2011-04-04	2690	A
USGS	06360500	2011-04-05	3010	A
USGS	06360500	2011-04-06	2140	A
USGS	06360500	2011-04-07	1570	A
USGS	06360500	2011-04-08	1390	A
USGS	06360500	2011-04-09	1160	A
USGS	06360500	2011-04-10	1120	A
USGS	06360500	2011-04-11	1070	A
USGS	06360500	2011-04-12	861	A
USGS	06360500	2011-04-13	746	A
USGS	06360500	2011-04-14	647	A
USGS	06360500	2011-04-15	647	A
USGS	06360500	2011-04-16	701	A
USGS	06360500	2011-04-17	1080	A
USGS	06360500	2011-04-18	1120	A
USGS	06360500	2011-04-19	1110	A
USGS	06360500	2011-04-20	1180	A
USGS	06360500	2011-04-21	1740	A
USGS	06360500	2011-04-22	2720	A
USGS	06360500	2011-04-23	3970	A
USGS	06360500	2011-04-24	3320	A
USGS	06360500	2011-04-25	3390	A
USGS	06360500	2011-04-26	3110	A
USGS	06360500	2011-04-27	2380	A
USGS	06360500	2011-04-28	1940	A
USGS	06360500	2011-04-29	1460	A
USGS	06360500	2011-04-30	1080	A
USGS	06360500	2011-05-01	910	A
USGS	06360500	2011-05-02	750	A
USGS	06360500	2011-05-03	614	A
USGS	06360500	2011-05-04	547	A
USGS	06360500	2011-05-05	543	A
USGS	06360500	2011-05-06	496	A
USGS	06360500	2011-05-07	443	A
USGS	06360500	2011-05-08	404	A
USGS	06360500	2011-05-09	373	A
USGS	06360500	2011-05-10	348	A
USGS	06360500	2011-05-11	353	A
USGS	06360500	2011-05-12	1660	A
USGS	06360500	2011-05-13	1800	A
USGS	06360500	2011-05-14	1080	A
USGS	06360500	2011-05-15	790	A
USGS	06360500	2011-05-16	629	A
USGS	06360500	2011-05-17	485	A
USGS	06360500	2011-05-18	421	A
USGS	06360500	2011-05-19	381	A
USGS	06360500	2011-05-20	377	A
USGS	06360500	2011-05-21	590	A
USGS	06360500	2011-05-22	2560	A
USGS	06360500	2011-05-23	6880	A
USGS	06360500	2011-05-24	7730	A
USGS	06360500	2011-05-25	6810	A
USGS	06360500	2011-05-26	5870	A
USGS	06360500	2011-05-27	4490	A
USGS	06360500	2011-05-28	5700	A
USGS	06360500	2011-05-29	4100	A
USGS	06360500	2011-05-30	1920	A
USGS	06360500	2011-05-31	1290	A
USGS	06360500	2011-06-01	984	A
USGS	06360500	2011-06-02	925	A
USGS	06360500	2011-06-03	3270	A
USGS	06360500	2011-06-04	2080	A
USGS	06360500	2011-06-05	1310	A
USGS	06360500	2011-06-06	932	A
USGS	06360500	2011-06-07	730	A
USGS	06360500	2011-06-08	598	A
USGS	06360500	2011-06-09	516	A
USGS	06360500	2011-06-10	465	A
USGS	06360500	2011-06-11	425	A
USGS	06360500	2011-06-12	423	A
USGS	06360500	2011-06-13	462	A
USGS	06360500	2011-06-14	508	A
USGS	06360500	2011-06-15	641	A
USGS	06360500	2011-06-16	527	A
USGS	06360500	2011-06-17	410	A
USGS	06360500	2011-06-18	1000	A
USGS	06360500	2011-06-19	1100	A
USGS	06360500	2011-06-20	1620	A
USGS	06360500	2011-06-21	7450	A
USGS	06360500	2011-06-22	4860	A
USGS	06360500	2011-06-23	2360	A
USGS	06360500	2011-06-24	1480	A
USGS	06360500	2011-06-25	954	A
USGS	06360500	2011-06-26	699	A
USGS	06360500	2011-06-27	767	A
USGS	06360500	2011-06-28	992	A
USGS	06360500	2011-06-29	646	A
USGS	06360500	2011-06-30	584	A
USGS	06360500	2011-07-01	471	A
USGS	06360500	2011-07-02	436	A
USGS	06360500	2011-07-03	400	A
USGS	06360500	2011-07-04	366	A
USGS	06360500	2011-07-05	462	A
USGS	06360500	2011-07-06	447	A
USGS	06360500	2011-07-07	408	A
USGS	06360500	2011-07-08	404	A
USGS	06360500	2011-07-09	824	A
USGS	06360500	2011-07-10	746	A
USGS	06360500	2011-07-11	602	A
USGS	06360500	2011-07-12	454	A
USGS	06360500	2011-07-13	369	A
USGS	06360500	2011-07-14	320	A
USGS	06360500	2011-07-15	264	A
USGS	06360500	2011-07-16	240	A
USGS	06360500	2011-07-17	419	A
USGS	06360500	2011-07-18	512	A
USGS	06360500	2011-07-19	432	A
USGS	06360500	2011-07-20	261	A
USGS	06360500	2011-07-21	208	A
USGS	06360500	2011-07-22	170	A
USGS	06360500	2011-07-23	148	A
USGS	06360500	2011-07-24	133	A
USGS	06360500	2011-07-25	120	A
USGS	06360500	2011-07-26	119	A
USGS	06360500	2011-07-27	123	A
USGS	06360500	2011-07-28	125	A
USGS	06360500	2011-07-29	161	A
USGS	06360500	2011-07-30	191	A
USGS	06360500	2011-07-31	280	A
USGS	06360500	2011-08-01	243	A
USGS	06360500	2011-08-02	236	A
USGS	06360500	2011-08-03	224	A
USGS	06360500	2011-08-04	192	A
USGS	06360500	2011-08-05	159	A
USGS	06360500	2011-08-06	139	A
USGS	06360500	2011-08-07	222	A
USGS	06360500	2011-08-08	337	A
USGS	06360500	2011-08-09	458	A
USGS	06360500	2011-08-10	568	A
USGS	06360500	2011-08-11	531	A
USGS	06360500	2011-08-12	436	A
USGS	06360500	2011-08-13	408	A
USGS	06360500	2011-08-14	314	A
USGS	06360500	2011-08-15	253	A
USGS	06360500	2011-08-16	253	A
USGS	06360500	2011-08-17	208	A
USGS	06360500	2011-08-18	174	A
USGS	06360500	2011-08-19	149	A
USGS	06360500	2011-08-20	145	A
USGS	06360500	2011-08-21	129	A
USGS	06360500	2011-08-22	113	A
USGS	06360500	2011-08-23	102	A
USGS	06360500	2011-08-24	95.7	A
USGS	06360500	2011-08-25	87.0	A
USGS	06360500	2011-08-26	80.0	A
USGS	06360500	2011-08-27	73.0	A
USGS	06360500	2011-08-28	70.0	A
USGS	06360500	2011-08-29	64.7	A
USGS	06360500	2011-08-30	63.0	A
USGS	06360500	2011-08-31	56.6	A
USGS	06360500	2011-09-01	50.7	A
USGS	06360500	2011-09-02	50.6	A
USGS	06360500	2011-09-03	51.4	A
USGS	06360500	2011-09-04	48.2	A
USGS	06360500	2011-09-05	44.0	A
USGS	06360500	2011-09-06	43.4	A
USGS	06360500	2011-09-07	42.4	A
USGS	06360500	2011-09-08	42.1	A
USGS	06360500	2011-09-09	41.4	A
USGS	06360500	2011-09-10	39.7	A
USGS	06360500	2011-09-11	38.5	A
