# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-10-28 21:36:23 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06329500 Yellowstone River near Sidney MT
# -----------------------------------------------------------------------------------
#
# Data provided for site 06329500
#            TS   parameter     statistic     Description
#         81772       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	81772_00060_00003	81772_00060_00003_cd
USGS	06329500	2010-06-21	48800	A
USGS	06329500	2010-06-22	45400	A
USGS	06329500	2010-06-23	44300	A
USGS	06329500	2010-06-24	44400	A
USGS	06329500	2010-06-25	42900	A
USGS	06329500	2010-06-26	41700	A
USGS	06329500	2010-06-27	41100	A
USGS	06329500	2010-06-28	40200	A
USGS	06329500	2010-06-29	41100	A
USGS	06329500	2010-06-30	42400	A
USGS	06329500	2010-07-01	41300	A
USGS	06329500	2010-07-02	40800	A
USGS	06329500	2010-07-03	40600	A
USGS	06329500	2010-07-04	42800	A
USGS	06329500	2010-07-05	41900	A
USGS	06329500	2010-07-06	38500	A
USGS	06329500	2010-07-07	34800	A
USGS	06329500	2010-07-08	31800	A
USGS	06329500	2010-07-09	30200	A
USGS	06329500	2010-07-10	27900	A
USGS	06329500	2010-07-11	25100	A
USGS	06329500	2010-07-12	23000	A
USGS	06329500	2010-07-13	22100	A
USGS	06329500	2010-07-14	21500	A
USGS	06329500	2010-07-15	20700	A
USGS	06329500	2010-07-16	19700	A
USGS	06329500	2010-07-17	18700	A
USGS	06329500	2010-07-18	17300	A
USGS	06329500	2010-07-19	16300	A
USGS	06329500	2010-07-20	15600	A
USGS	06329500	2010-07-21	15200	A
USGS	06329500	2010-07-22	14800	A
USGS	06329500	2010-07-23	17500	A
USGS	06329500	2010-07-24	18200	A
USGS	06329500	2010-07-25	16300	A
USGS	06329500	2010-07-26	14500	A
USGS	06329500	2010-07-27	13100	A
USGS	06329500	2010-07-28	12100	A
USGS	06329500	2010-07-29	11300	A
USGS	06329500	2010-07-30	10700	A
USGS	06329500	2010-07-31	10500	A
USGS	06329500	2010-08-01	10100	A
USGS	06329500	2010-08-02	9750	A
USGS	06329500	2010-08-03	9270	A
USGS	06329500	2010-08-04	9020	A
USGS	06329500	2010-08-05	8870	A
USGS	06329500	2010-08-06	8850	A
USGS	06329500	2010-08-07	8680	A
USGS	06329500	2010-08-08	8470	A
USGS	06329500	2010-08-09	8360	A
USGS	06329500	2010-08-10	8380	A
USGS	06329500	2010-08-11	8240	A
USGS	06329500	2010-08-12	8160	A
USGS	06329500	2010-08-13	8100	A
USGS	06329500	2010-08-14	8080	A
USGS	06329500	2010-08-15	8140	A
USGS	06329500	2010-08-16	7980	A
USGS	06329500	2010-08-17	7880	A
USGS	06329500	2010-08-18	7850	A
USGS	06329500	2010-08-19	7620	A
USGS	06329500	2010-08-20	7100	A
USGS	06329500	2010-08-21	6630	A
USGS	06329500	2010-08-22	6250	A
USGS	06329500	2010-08-23	5950	A
USGS	06329500	2010-08-24	5790	A
USGS	06329500	2010-08-25	5700	A
USGS	06329500	2010-08-26	5610	A
USGS	06329500	2010-08-27	5520	A
USGS	06329500	2010-08-28	5430	A
USGS	06329500	2010-08-29	5420	A
USGS	06329500	2010-08-30	5520	A
USGS	06329500	2010-08-31	5550	A
USGS	06329500	2010-09-01	5950	A
USGS	06329500	2010-09-02	8940	A
USGS	06329500	2010-09-03	9940	A
USGS	06329500	2010-09-04	8970	A
USGS	06329500	2010-09-05	8400	A
USGS	06329500	2010-09-06	8420	A
USGS	06329500	2010-09-07	8560	A
USGS	06329500	2010-09-08	8440	A
USGS	06329500	2010-09-09	8190	A
USGS	06329500	2010-09-10	8360	A
USGS	06329500	2010-09-11	8590	A
USGS	06329500	2010-09-12	8690	A
USGS	06329500	2010-09-13	8510	A
USGS	06329500	2010-09-14	8420	A
USGS	06329500	2010-09-15	8690	A
USGS	06329500	2010-09-16	9170	A
USGS	06329500	2010-09-17	9000	A
USGS	06329500	2010-09-18	9380	A
USGS	06329500	2010-09-19	9410	A
USGS	06329500	2010-09-20	9030	A
USGS	06329500	2010-09-21	8890	A
USGS	06329500	2010-09-22	8890	A
USGS	06329500	2010-09-23	8870	A
USGS	06329500	2010-09-24	9090	A
USGS	06329500	2010-09-25	8740	A
USGS	06329500	2010-09-26	8630	A
USGS	06329500	2010-09-27	8660	A
USGS	06329500	2010-09-28	8510	A
USGS	06329500	2010-09-29	8290	A
USGS	06329500	2010-09-30	8050	A
USGS	06329500	2010-10-01	7760	A
USGS	06329500	2010-10-02	7450	A
USGS	06329500	2010-10-03	7330	A
USGS	06329500	2010-10-04	7220	A
USGS	06329500	2010-10-05	7140	A
USGS	06329500	2010-10-06	7120	A
USGS	06329500	2010-10-07	7050	A
USGS	06329500	2010-10-08	7000	A
USGS	06329500	2010-10-09	7090	A
USGS	06329500	2010-10-10	7300	A
USGS	06329500	2010-10-11	7460	A
USGS	06329500	2010-10-12	7440	A
USGS	06329500	2010-10-13	7460	A
USGS	06329500	2010-10-14	7450	A
USGS	06329500	2010-10-15	7450	A
USGS	06329500	2010-10-16	7440	A
USGS	06329500	2010-10-17	7280	A
USGS	06329500	2010-10-18	7300	A
USGS	06329500	2010-10-19	7240	A
USGS	06329500	2010-10-20	7010	A
USGS	06329500	2010-10-21	6950	A
USGS	06329500	2010-10-22	7080	A
USGS	06329500	2010-10-23	7150	A
USGS	06329500	2010-10-24	7140	A
USGS	06329500	2010-10-25	7080	A
USGS	06329500	2010-10-26	6960	A
USGS	06329500	2010-10-27	7000	A
USGS	06329500	2010-10-28	6970	A
USGS	06329500	2010-10-29	6980	A
USGS	06329500	2010-10-30	7130	A
USGS	06329500	2010-10-31	7300	A
USGS	06329500	2010-11-01	7240	A
USGS	06329500	2010-11-02	7200	A
USGS	06329500	2010-11-03	7190	A
USGS	06329500	2010-11-04	7240	A
USGS	06329500	2010-11-05	7220	A
USGS	06329500	2010-11-06	7110	A
USGS	06329500	2010-11-07	7100	A
USGS	06329500	2010-11-08	7050	A
USGS	06329500	2010-11-09	7100	A
USGS	06329500	2010-11-10	7210	A
USGS	06329500	2010-11-11	7100	A
USGS	06329500	2010-11-12	7180	A
USGS	06329500	2010-11-13	7450	A
USGS	06329500	2010-11-14	7390	A
USGS	06329500	2010-11-15	7200	A
USGS	06329500	2010-11-16	7090	A
USGS	06329500	2010-11-17	7030	A
USGS	06329500	2010-11-18	7270	A
USGS	06329500	2010-11-19	7320	A
USGS	06329500	2010-11-20	7260	A:e
USGS	06329500	2010-11-21	7280	A:e
USGS	06329500	2010-11-22	7170	A:e
USGS	06329500	2010-11-23	7050	A:e
USGS	06329500	2010-11-24	6860	A:e
USGS	06329500	2010-11-25	5480	A:e
USGS	06329500	2010-11-26	5210	A:e
USGS	06329500	2010-11-27	4710	A:e
USGS	06329500	2010-11-28	4010	A:e
USGS	06329500	2010-11-29	3320	A:e
USGS	06329500	2010-11-30	4000	A:e
USGS	06329500	2010-12-01	4910	A:e
USGS	06329500	2010-12-02	5910	A:e
USGS	06329500	2010-12-03	6310	A:e
USGS	06329500	2010-12-04	6310	A:e
USGS	06329500	2010-12-05	6410	A:e
USGS	06329500	2010-12-06	6510	A:e
USGS	06329500	2010-12-07	6910	A:e
USGS	06329500	2010-12-08	6910	A:e
USGS	06329500	2010-12-09	6410	A:e
USGS	06329500	2010-12-10	5910	A:e
USGS	06329500	2010-12-11	6110	A:e
USGS	06329500	2010-12-12	6800	A:e
USGS	06329500	2010-12-13	7110	A:e
USGS	06329500	2010-12-14	7110	A:e
USGS	06329500	2010-12-15	6910	A:e
USGS	06329500	2010-12-16	6910	A:e
USGS	06329500	2010-12-17	6910	A:e
USGS	06329500	2010-12-18	7110	A:e
USGS	06329500	2010-12-19	7300	A:e
USGS	06329500	2010-12-20	6910	A:e
USGS	06329500	2010-12-21	6310	A:e
USGS	06329500	2010-12-22	5610	A:e
USGS	06329500	2010-12-23	5310	A:e
USGS	06329500	2010-12-24	5310	A:e
USGS	06329500	2010-12-25	5210	A:e
USGS	06329500	2010-12-26	5410	A:e
USGS	06329500	2010-12-27	5810	A:e
USGS	06329500	2010-12-28	5910	A:e
USGS	06329500	2010-12-29	6110	A:e
USGS	06329500	2010-12-30	6110	A:e
USGS	06329500	2010-12-31	6210	A:e
USGS	06329500	2011-01-01	6310	A:e
USGS	06329500	2011-01-02	6310	A:e
USGS	06329500	2011-01-03	5910	A:e
USGS	06329500	2011-01-04	5110	A:e
USGS	06329500	2011-01-05	4710	A:e
USGS	06329500	2011-01-06	4420	A:e
USGS	06329500	2011-01-07	4810	A:e
USGS	06329500	2011-01-08	5010	A:e
USGS	06329500	2011-01-09	5310	A:e
USGS	06329500	2011-01-10	5910	A:e
USGS	06329500	2011-01-11	6210	A:e
USGS	06329500	2011-01-12	6510	A:e
USGS	06329500	2011-01-13	6410	A:e
USGS	06329500	2011-01-14	5910	A:e
USGS	06329500	2011-01-15	5110	A:e
USGS	06329500	2011-01-16	4610	A:e
USGS	06329500	2011-01-17	4710	A:e
USGS	06329500	2011-01-18	5410	A:e
USGS	06329500	2011-01-19	5910	A:e
USGS	06329500	2011-01-20	6110	A:e
USGS	06329500	2011-01-21	6800	A:e
USGS	06329500	2011-01-22	6910	A:e
USGS	06329500	2011-01-23	6800	A:e
USGS	06329500	2011-01-24	6410	A:e
USGS	06329500	2011-01-25	6130	A:e
USGS	06329500	2011-01-26	6130	A:e
USGS	06329500	2011-01-27	6130	A:e
USGS	06329500	2011-01-28	6020	A:e
USGS	06329500	2011-01-29	6210	A:e
USGS	06329500	2011-01-30	6440	A:e
USGS	06329500	2011-01-31	6620	A:e
USGS	06329500	2011-02-01	6740	A:e
USGS	06329500	2011-02-02	6500	A:e
USGS	06329500	2011-02-03	6100	A:e
USGS	06329500	2011-02-04	5620	A:e
USGS	06329500	2011-02-05	5580	A:e
USGS	06329500	2011-02-06	5660	A:e
USGS	06329500	2011-02-07	5870	A:e
USGS	06329500	2011-02-08	6210	A:e
USGS	06329500	2011-02-09	6360	A:e
USGS	06329500	2011-02-10	6300	A:e
USGS	06329500	2011-02-11	6090	A:e
USGS	06329500	2011-02-12	5990	A:e
USGS	06329500	2011-02-13	5880	A:e
USGS	06329500	2011-02-14	6040	A:e
USGS	06329500	2011-02-15	6570	A:e
USGS	06329500	2011-02-16	7210	A:e
USGS	06329500	2011-02-17	7820	A:e
USGS	06329500	2011-02-18	7990	A:e
USGS	06329500	2011-02-19	8140	A:e
USGS	06329500	2011-02-20	7980	A:e
USGS	06329500	2011-02-21	7680	A:e
USGS	06329500	2011-02-22	7120	A:e
USGS	06329500	2011-02-23	6350	A:e
USGS	06329500	2011-02-24	5740	A:e
USGS	06329500	2011-02-25	4680	A:e
USGS	06329500	2011-02-26	5490	A:e
USGS	06329500	2011-02-27	5490	A:e
USGS	06329500	2011-02-28	5120	A:e
USGS	06329500	2011-03-01	4990	A:e
USGS	06329500	2011-03-02	5130	A:e
USGS	06329500	2011-03-03	5470	A:e
USGS	06329500	2011-03-04	5770	A:e
USGS	06329500	2011-03-05	6530	A:e
USGS	06329500	2011-03-06	6520	A:e
USGS	06329500	2011-03-07	6790	A:e
USGS	06329500	2011-03-08	6940	A:e
USGS	06329500	2011-03-09	7020	A:e
USGS	06329500	2011-03-10	7150	A:e
USGS	06329500	2011-03-11	7270	A:e
USGS	06329500	2011-03-12	7640	A:e
USGS	06329500	2011-03-13	8230	A:e
USGS	06329500	2011-03-14	12000	A:e
USGS	06329500	2011-03-15	19000	A:e
USGS	06329500	2011-03-16	20700	A:e
USGS	06329500	2011-03-17	22300	A:e
USGS	06329500	2011-03-18	26000	A:e
USGS	06329500	2011-03-19	29800	A:e
USGS	06329500	2011-03-20	31600	A:e
USGS	06329500	2011-03-21	29300	A:e
USGS	06329500	2011-03-22	25400	A:e
USGS	06329500	2011-03-23	20300	A:e
USGS	06329500	2011-03-24	16600	A:e
USGS	06329500	2011-03-25	13900	A:e
USGS	06329500	2011-03-26	12200	A:e
USGS	06329500	2011-03-27	10900	A
USGS	06329500	2011-03-28	9680	A
USGS	06329500	2011-03-29	8870	A
USGS	06329500	2011-03-30	8640	A
USGS	06329500	2011-03-31	9030	A
USGS	06329500	2011-04-01	9840	A
USGS	06329500	2011-04-02	11300	A
USGS	06329500	2011-04-03	12100	A
USGS	06329500	2011-04-04	11800	A
USGS	06329500	2011-04-05	11300	A
USGS	06329500	2011-04-06	11100	A
USGS	06329500	2011-04-07	10900	A
USGS	06329500	2011-04-08	10700	A
USGS	06329500	2011-04-09	10200	A
USGS	06329500	2011-04-10	9890	A
USGS	06329500	2011-04-11	10700	A
USGS	06329500	2011-04-12	10600	A
USGS	06329500	2011-04-13	10300	A
USGS	06329500	2011-04-14	9760	A
USGS	06329500	2011-04-15	9460	A
USGS	06329500	2011-04-16	9350	A
USGS	06329500	2011-04-17	9900	A
USGS	06329500	2011-04-18	10000	A
USGS	06329500	2011-04-19	10000	A
USGS	06329500	2011-04-20	10700	A
USGS	06329500	2011-04-21	11000	A
USGS	06329500	2011-04-22	12400	A
USGS	06329500	2011-04-23	16400	A
USGS	06329500	2011-04-24	20300	A
USGS	06329500	2011-04-25	19300	A
USGS	06329500	2011-04-26	16300	A
USGS	06329500	2011-04-27	14200	A
USGS	06329500	2011-04-28	13700	A
USGS	06329500	2011-04-29	13300	A
USGS	06329500	2011-04-30	14200	A
USGS	06329500	2011-05-01	14500	A
USGS	06329500	2011-05-02	14100	A
USGS	06329500	2011-05-03	13800	A
USGS	06329500	2011-05-04	13700	A
USGS	06329500	2011-05-05	13500	A
USGS	06329500	2011-05-06	13000	A
USGS	06329500	2011-05-07	12700	A
USGS	06329500	2011-05-08	12400	A
USGS	06329500	2011-05-09	12800	A
USGS	06329500	2011-05-10	22100	A
USGS	06329500	2011-05-11	45800	A
USGS	06329500	2011-05-12	60600	A
USGS	06329500	2011-05-13	44500	A
USGS	06329500	2011-05-14	37200	A
USGS	06329500	2011-05-15	28100	A
USGS	06329500	2011-05-16	23000	A
USGS	06329500	2011-05-17	23100	A
USGS	06329500	2011-05-18	25300	A
USGS	06329500	2011-05-19	26700	A
USGS	06329500	2011-05-20	29700	A
USGS	06329500	2011-05-21	48500	A
USGS	06329500	2011-05-22	81200	A
USGS	06329500	2011-05-23	104000	A
USGS	06329500	2011-05-24	120000	A
USGS	06329500	2011-05-25	121000	A
USGS	06329500	2011-05-26	111000	A
USGS	06329500	2011-05-27	89500	A
USGS	06329500	2011-05-28	78100	A
USGS	06329500	2011-05-29	84300	A
USGS	06329500	2011-05-30	91500	A
USGS	06329500	2011-05-31	84600	A
USGS	06329500	2011-06-01	82500	A
USGS	06329500	2011-06-02	79200	A
USGS	06329500	2011-06-03	69300	A
USGS	06329500	2011-06-04	61500	A
USGS	06329500	2011-06-05	57400	A
USGS	06329500	2011-06-06	57300	A
USGS	06329500	2011-06-07	55300	A
USGS	06329500	2011-06-08	53800	A
USGS	06329500	2011-06-09	57200	A
USGS	06329500	2011-06-10	64400	A
USGS	06329500	2011-06-11	70400	A
USGS	06329500	2011-06-12	74400	A
USGS	06329500	2011-06-13	76600	A
USGS	06329500	2011-06-14	76600	A
USGS	06329500	2011-06-15	75900	A
USGS	06329500	2011-06-16	71600	A
USGS	06329500	2011-06-17	70100	A
USGS	06329500	2011-06-18	73300	A
USGS	06329500	2011-06-19	77900	A
USGS	06329500	2011-06-20	78200	A
USGS	06329500	2011-06-21	72700	A
USGS	06329500	2011-06-22	63900	A
USGS	06329500	2011-06-23	61900	A
USGS	06329500	2011-06-24	61500	A
USGS	06329500	2011-06-25	62500	A
USGS	06329500	2011-06-26	67700	A
USGS	06329500	2011-06-27	71800	A
USGS	06329500	2011-06-28	75800	A
USGS	06329500	2011-06-29	80500	A
USGS	06329500	2011-06-30	83500	A
USGS	06329500	2011-07-01	79000	A
USGS	06329500	2011-07-02	71400	A
USGS	06329500	2011-07-03	73100	A
USGS	06329500	2011-07-04	76100	A
USGS	06329500	2011-07-05	80600	A
USGS	06329500	2011-07-06	84000	A
USGS	06329500	2011-07-07	79500	A
USGS	06329500	2011-07-08	73700	A
USGS	06329500	2011-07-09	75500	A
USGS	06329500	2011-07-10	75000	A
USGS	06329500	2011-07-11	74800	A
USGS	06329500	2011-07-12	71300	A
USGS	06329500	2011-07-13	66100	A
USGS	06329500	2011-07-14	59300	A
USGS	06329500	2011-07-15	57900	A
USGS	06329500	2011-07-16	60100	A
USGS	06329500	2011-07-17	59200	A
USGS	06329500	2011-07-18	56000	A
USGS	06329500	2011-07-19	51900	A
USGS	06329500	2011-07-20	48800	A
USGS	06329500	2011-07-21	46600	A
USGS	06329500	2011-07-22	46200	A
USGS	06329500	2011-07-23	46900	A
USGS	06329500	2011-07-24	44200	A
USGS	06329500	2011-07-25	41100	A
USGS	06329500	2011-07-26	39500	A
USGS	06329500	2011-07-27	38000	A
USGS	06329500	2011-07-28	36500	A
USGS	06329500	2011-07-29	35300	A
USGS	06329500	2011-07-30	34700	A
USGS	06329500	2011-07-31	32400	A
USGS	06329500	2011-08-01	30500	A
USGS	06329500	2011-08-02	29300	A
USGS	06329500	2011-08-03	28400	A
USGS	06329500	2011-08-04	27800	A
USGS	06329500	2011-08-05	28300	A
USGS	06329500	2011-08-06	27800	A
USGS	06329500	2011-08-07	26500	A
USGS	06329500	2011-08-08	25700	A
USGS	06329500	2011-08-09	24800	A
USGS	06329500	2011-08-10	24100	A
USGS	06329500	2011-08-11	22900	A
USGS	06329500	2011-08-12	22000	A
USGS	06329500	2011-08-13	21200	A
USGS	06329500	2011-08-14	20500	A
USGS	06329500	2011-08-15	19400	A
USGS	06329500	2011-08-16	18700	A
USGS	06329500	2011-08-17	18000	A
USGS	06329500	2011-08-18	17200	A
USGS	06329500	2011-08-19	16400	A
USGS	06329500	2011-08-20	15900	A
USGS	06329500	2011-08-21	15300	A
USGS	06329500	2011-08-22	14500	A
USGS	06329500	2011-08-23	14000	A
USGS	06329500	2011-08-24	13600	A
USGS	06329500	2011-08-25	13100	A
USGS	06329500	2011-08-26	12300	A
USGS	06329500	2011-08-27	11900	A
USGS	06329500	2011-08-28	11600	A
USGS	06329500	2011-08-29	11300	A
USGS	06329500	2011-08-30	11200	A
USGS	06329500	2011-08-31	11300	A
USGS	06329500	2011-09-01	11300	A
USGS	06329500	2011-09-02	11200	A
USGS	06329500	2011-09-03	11400	A
USGS	06329500	2011-09-04	11300	A
USGS	06329500	2011-09-05	11200	A
USGS	06329500	2011-09-06	11300	A
USGS	06329500	2011-09-07	11100	A
USGS	06329500	2011-09-08	10800	A
USGS	06329500	2011-09-09	10600	A
USGS	06329500	2011-09-10	10200	A
USGS	06329500	2011-09-11	9960	A
USGS	06329500	2011-09-12	9710	A
USGS	06329500	2011-09-13	9740	A
USGS	06329500	2011-09-14	9690	A
USGS	06329500	2011-09-15	9610	A
USGS	06329500	2011-09-16	9550	A
