# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-10-28 21:36:24 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06354815 PORCUPINE CREEK NR FT YATES, ND
# -----------------------------------------------------------------------------------
#
# Data provided for site 06354815
#            TS   parameter     statistic     Description
#         91781       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	91781_00060_00003	91781_00060_00003_cd
USGS	06354815	2018-08-18	1.05	A
USGS	06354815	2018-08-19	50.8	A
USGS	06354815	2018-08-20	41.1	A
USGS	06354815	2018-08-21	11.9	A
USGS	06354815	2018-08-22	4.73	A
USGS	06354815	2018-08-23	0.72	A
USGS	06354815	2018-08-24	72.8	A
USGS	06354815	2018-08-25	103	A
USGS	06354815	2018-08-26	48.7	A
USGS	06354815	2018-08-27	14.3	A
USGS	06354815	2018-08-28	6.14	A
USGS	06354815	2018-08-29	2.44	A
USGS	06354815	2018-08-30	1.36	A
USGS	06354815	2018-08-31	0.84	A
USGS	06354815	2018-09-01	0.54	A
USGS	06354815	2018-09-02	0.43	A
USGS	06354815	2018-09-03	1.20	A
USGS	06354815	2018-09-04	1.27	A
USGS	06354815	2018-09-05	0.62	A
USGS	06354815	2018-09-06	0.57	A
USGS	06354815	2018-09-07	0.38	A
USGS	06354815	2018-09-08	0.22	A
USGS	06354815	2018-09-09	0.19	A
USGS	06354815	2018-09-10	0.14	A
USGS	06354815	2018-09-11	0.11	A
USGS	06354815	2018-09-12	0.06	A
USGS	06354815	2018-09-13	0.16	A
USGS	06354815	2018-09-14	0.09	A
USGS	06354815	2018-09-15	0.16	A
USGS	06354815	2018-09-16	0.09	A
USGS	06354815	2018-09-17	0.02	A
USGS	06354815	2018-09-18	0.00	A
USGS	06354815	2018-09-19	0.01	A
USGS	06354815	2018-09-20	5.05	A
USGS	06354815	2018-09-21	86.4	A
USGS	06354815	2018-09-22	19.0	A
USGS	06354815	2018-09-23	26.4	A
USGS	06354815	2018-09-24	9.45	A
USGS	06354815	2018-09-25	2.45	A
USGS	06354815	2018-09-26	1.30	A
USGS	06354815	2018-09-27	0.78	A
USGS	06354815	2018-09-28	0.57	A
USGS	06354815	2018-09-29	0.45	A
USGS	06354815	2018-09-30	0.33	A
USGS	06354815	2018-10-01	0.36	A
USGS	06354815	2018-10-02	0.32	A
USGS	06354815	2018-10-03	0.22	A
USGS	06354815	2018-10-04	0.57	A
USGS	06354815	2018-10-05	33.9	A
USGS	06354815	2018-10-06	22.7	A
USGS	06354815	2018-10-07	12.1	A
USGS	06354815	2018-10-08	12.3	A
USGS	06354815	2018-10-09	29.6	A
USGS	06354815	2018-10-10	68.3	A
USGS	06354815	2018-10-11	38.3	A
USGS	06354815	2018-10-12	32.1	A
USGS	06354815	2018-10-13	13.0	A
USGS	06354815	2018-10-14	3.87	A
USGS	06354815	2018-10-15	2.18	A
USGS	06354815	2018-10-16	1.49	A
USGS	06354815	2018-10-17	1.25	A
USGS	06354815	2018-10-18	1.11	A
USGS	06354815	2018-10-19	0.80	A
USGS	06354815	2018-10-20	0.82	A
USGS	06354815	2018-10-21	0.82	A
USGS	06354815	2018-10-22	0.86	A
USGS	06354815	2018-10-23	0.82	A
USGS	06354815	2018-10-24	0.92	A
USGS	06354815	2018-10-25	1.10	A
USGS	06354815	2018-10-26	1.16	A
USGS	06354815	2018-10-27	1.07	A
USGS	06354815	2018-10-28	1.16	A
USGS	06354815	2018-10-29	1.35	A
USGS	06354815	2018-10-30	1.40	A
USGS	06354815	2018-10-31	1.42	A
USGS	06354815	2018-11-01	1.35	A
USGS	06354815	2018-11-02	1.58	A
USGS	06354815	2018-11-03	1.83	A
USGS	06354815	2018-11-04	1.88	A
USGS	06354815	2018-11-05	1.88	A
USGS	06354815	2018-11-06	1.69	A:e
USGS	06354815	2018-11-07	1.93	A:e
USGS	06354815	2018-11-08	2.16	A:e
USGS	06354815	2018-11-09	2.37	A:e
USGS	06354815	2018-11-10	2.60	A:e
USGS	06354815	2018-11-11	2.76	A:e
USGS	06354815	2018-11-12	2.87	A:e
USGS	06354815	2018-11-13	3.02	A:e
USGS	06354815	2018-11-14	3.17	A:e
USGS	06354815	2018-11-15	3.29	A:e
USGS	06354815	2018-11-16	3.50	A:e
USGS	06354815	2018-11-17	3.63	A:e
USGS	06354815	2018-11-18	3.66	A:e
USGS	06354815	2018-11-19	3.64	A:e
USGS	06354815	2018-11-20	3.56	A:e
USGS	06354815	2018-11-21	3.33	A:e
USGS	06354815	2018-11-22	3.26	A:e
USGS	06354815	2018-11-23	3.38	A:e
USGS	06354815	2018-11-24	3.54	A:e
USGS	06354815	2018-11-25	3.59	A:e
USGS	06354815	2018-11-26	3.60	A:e
USGS	06354815	2018-11-27	3.58	A:e
USGS	06354815	2018-11-28	3.53	A:e
USGS	06354815	2018-11-29	3.50	A:e
USGS	06354815	2018-11-30	3.50	A:e
USGS	06354815	2018-12-01	3.51	A:e
USGS	06354815	2018-12-02	3.56	A:e
USGS	06354815	2018-12-03	3.58	A:e
USGS	06354815	2018-12-04	3.58	A:e
USGS	06354815	2018-12-05	3.58	A:e
USGS	06354815	2018-12-06	3.58	A:e
USGS	06354815	2018-12-07	3.57	A:e
USGS	06354815	2018-12-08	3.57	A:e
USGS	06354815	2018-12-09	3.58	A:e
USGS	06354815	2018-12-10	3.59	A:e
USGS	06354815	2018-12-11	3.58	A:e
USGS	06354815	2018-12-12	3.57	A:e
USGS	06354815	2018-12-13	3.55	A:e
USGS	06354815	2018-12-14	3.53	A:e
USGS	06354815	2018-12-15	3.48	A:e
USGS	06354815	2018-12-16	3.42	A:e
USGS	06354815	2018-12-17	3.28	A:e
USGS	06354815	2018-12-18	3.15	A:e
USGS	06354815	2018-12-19	3.04	A:e
USGS	06354815	2018-12-20	2.94	A:e
USGS	06354815	2018-12-21	2.84	A:e
USGS	06354815	2018-12-22	2.73	A:e
USGS	06354815	2018-12-23	2.65	A:e
USGS	06354815	2018-12-24	2.55	A:e
USGS	06354815	2018-12-25	2.45	A:e
USGS	06354815	2018-12-26	2.38	A:e
USGS	06354815	2018-12-27	2.33	A:e
USGS	06354815	2018-12-28	2.32	A:e
USGS	06354815	2018-12-29	2.31	A:e
USGS	06354815	2018-12-30	2.29	A:e
USGS	06354815	2018-12-31	2.27	A:e
USGS	06354815	2019-01-01	2.25	A:e
USGS	06354815	2019-01-02	2.25	A:e
USGS	06354815	2019-01-03	2.58	A:e
USGS	06354815	2019-01-04	3.26	A:e
USGS	06354815	2019-01-05	3.90	A:e
USGS	06354815	2019-01-06	4.69	A:e
USGS	06354815	2019-01-07	4.98	A:e
USGS	06354815	2019-01-08	5.02	A:e
USGS	06354815	2019-01-09	4.78	A:e
USGS	06354815	2019-01-10	4.58	A:e
USGS	06354815	2019-01-11	4.32	A:e
USGS	06354815	2019-01-12	3.95	A:e
USGS	06354815	2019-01-13	3.63	A:e
USGS	06354815	2019-01-14	3.37	A:e
USGS	06354815	2019-01-15	3.17	A:e
USGS	06354815	2019-01-16	2.95	A:e
USGS	06354815	2019-01-17	2.79	A:e
USGS	06354815	2019-01-18	2.69	A:e
USGS	06354815	2019-01-19	2.66	A:e
USGS	06354815	2019-01-20	2.68	A:e
USGS	06354815	2019-01-21	2.70	A:e
USGS	06354815	2019-01-22	2.72	A:e
USGS	06354815	2019-01-23	2.73	A:e
USGS	06354815	2019-01-24	2.74	A:e
USGS	06354815	2019-01-25	2.73	A:e
USGS	06354815	2019-01-26	2.74	A:e
USGS	06354815	2019-01-27	2.75	A:e
USGS	06354815	2019-01-28	2.75	A:e
USGS	06354815	2019-01-29	2.75	A:e
USGS	06354815	2019-01-30	2.75	A:e
USGS	06354815	2019-01-31	2.75	A:e
USGS	06354815	2019-02-01	2.75	A:e
USGS	06354815	2019-02-02	2.75	A:e
USGS	06354815	2019-02-03	2.76	A:e
USGS	06354815	2019-02-04	2.77	A:e
USGS	06354815	2019-02-05	2.80	A:e
USGS	06354815	2019-02-06	2.80	A:e
USGS	06354815	2019-02-07	2.81	A:e
USGS	06354815	2019-02-08	2.89	A:e
USGS	06354815	2019-02-09	2.96	A:e
USGS	06354815	2019-02-10	3.06	A:e
USGS	06354815	2019-02-11	3.16	A:e
USGS	06354815	2019-02-12	3.29	A:e
USGS	06354815	2019-02-13	3.41	A:e
USGS	06354815	2019-02-14	3.46	A:e
USGS	06354815	2019-02-15	3.47	A:e
USGS	06354815	2019-02-16	3.48	A:e
USGS	06354815	2019-02-17	3.48	A:e
USGS	06354815	2019-02-18	3.48	A:e
USGS	06354815	2019-02-19	3.48	A:e
USGS	06354815	2019-02-20	3.48	A:e
USGS	06354815	2019-02-21	3.48	A:e
USGS	06354815	2019-02-22	3.48	A:e
USGS	06354815	2019-02-23	3.48	A:e
USGS	06354815	2019-02-24	3.47	A:e
USGS	06354815	2019-02-25	3.45	A:e
USGS	06354815	2019-02-26	3.42	A:e
USGS	06354815	2019-02-27	3.43	A:e
USGS	06354815	2019-02-28	3.43	A:e
USGS	06354815	2019-03-01	3.43	A:e
USGS	06354815	2019-03-02	3.44	A:e
USGS	06354815	2019-03-03	3.46	A:e
USGS	06354815	2019-03-04	3.51	A:e
USGS	06354815	2019-03-05	3.58	A:e
USGS	06354815	2019-03-06	3.64	A:e
USGS	06354815	2019-03-07	3.70	A:e
USGS	06354815	2019-03-08	3.73	A:e
USGS	06354815	2019-03-09	3.70	A:e
USGS	06354815	2019-03-10	3.60	A:e
USGS	06354815	2019-03-11	3.47	A:e
USGS	06354815	2019-03-12	3.37	A:e
USGS	06354815	2019-03-13	3.25	A:e
USGS	06354815	2019-03-14	3.13	A:e
USGS	06354815	2019-03-15	3.47	A:e
USGS	06354815	2019-03-16	4.15	A:e
USGS	06354815	2019-03-17	5.09	A:e
USGS	06354815	2019-03-18	10.1	A:e
USGS	06354815	2019-03-19	21.4	A:e
USGS	06354815	2019-03-20	35.4	A:e
USGS	06354815	2019-03-21	59.0	A
USGS	06354815	2019-03-22	151	A
USGS	06354815	2019-03-23	350	A
USGS	06354815	2019-03-24	1180	A
USGS	06354815	2019-03-25	832	A
USGS	06354815	2019-03-26	521	A
USGS	06354815	2019-03-27	1220	A
USGS	06354815	2019-03-28	2510	A
USGS	06354815	2019-03-29	754	A
USGS	06354815	2019-03-30	564	A
USGS	06354815	2019-03-31	380	A
USGS	06354815	2019-04-01	367	A
USGS	06354815	2019-04-02	276	A
USGS	06354815	2019-04-03	212	A
USGS	06354815	2019-04-04	195	A
USGS	06354815	2019-04-05	219	A
USGS	06354815	2019-04-06	255	A
USGS	06354815	2019-04-07	224	A
USGS	06354815	2019-04-08	163	A
USGS	06354815	2019-04-09	129	A
USGS	06354815	2019-04-10	88.0	A
USGS	06354815	2019-04-11	58.3	A
USGS	06354815	2019-04-12	41.9	A
USGS	06354815	2019-04-13	37.6	A
USGS	06354815	2019-04-14	40.7	A
USGS	06354815	2019-04-15	40.2	A
USGS	06354815	2019-04-16	37.3	A
USGS	06354815	2019-04-17	43.6	A
USGS	06354815	2019-04-18	68.1	A
USGS	06354815	2019-04-19	62.2	A
USGS	06354815	2019-04-20	40.4	A
USGS	06354815	2019-04-21	29.1	A
USGS	06354815	2019-04-22	22.6	A
USGS	06354815	2019-04-23	19.8	A
USGS	06354815	2019-04-24	18.1	A
USGS	06354815	2019-04-25	16.1	A
USGS	06354815	2019-04-26	14.5	A
USGS	06354815	2019-04-27	14.2	A
USGS	06354815	2019-04-28	15.9	A
USGS	06354815	2019-04-29	16.9	A
USGS	06354815	2019-04-30	17.7	A
USGS	06354815	2019-05-01	15.1	A
USGS	06354815	2019-05-02	14.4	A
USGS	06354815	2019-05-03	15.7	A
USGS	06354815	2019-05-04	14.2	A
USGS	06354815	2019-05-05	12.9	A
USGS	06354815	2019-05-06	12.5	A
USGS	06354815	2019-05-07	11.9	A
USGS	06354815	2019-05-08	12.5	A
USGS	06354815	2019-05-09	15.3	A
USGS	06354815	2019-05-10	16.3	A
USGS	06354815	2019-05-11	13.4	A
USGS	06354815	2019-05-12	13.9	A
USGS	06354815	2019-05-13	13.0	A
USGS	06354815	2019-05-14	11.9	A
USGS	06354815	2019-05-15	11.1	A
USGS	06354815	2019-05-16	10.1	A
USGS	06354815	2019-05-17	9.90	A
USGS	06354815	2019-05-18	255	A
USGS	06354815	2019-05-19	650	A
USGS	06354815	2019-05-20	280	A
USGS	06354815	2019-05-21	103	A
USGS	06354815	2019-05-22	124	A
USGS	06354815	2019-05-23	218	A
USGS	06354815	2019-05-24	170	A
USGS	06354815	2019-05-25	168	A
USGS	06354815	2019-05-26	99.1	A
USGS	06354815	2019-05-27	54.9	A
USGS	06354815	2019-05-28	36.5	A
USGS	06354815	2019-05-29	27.3	A
USGS	06354815	2019-05-30	21.2	A
USGS	06354815	2019-05-31	17.4	A
USGS	06354815	2019-06-01	14.6	A
USGS	06354815	2019-06-02	13.2	A
USGS	06354815	2019-06-03	11.8	A
USGS	06354815	2019-06-04	11.2	A
USGS	06354815	2019-06-05	10.5	A
USGS	06354815	2019-06-06	9.56	A
USGS	06354815	2019-06-07	8.99	A
USGS	06354815	2019-06-08	8.67	A
USGS	06354815	2019-06-09	8.38	A
USGS	06354815	2019-06-10	8.20	A
USGS	06354815	2019-06-11	8.50	A
USGS	06354815	2019-06-12	7.97	A
USGS	06354815	2019-06-13	7.97	A
USGS	06354815	2019-06-14	8.02	A
USGS	06354815	2019-06-15	7.82	A
USGS	06354815	2019-06-16	7.83	A
USGS	06354815	2019-06-17	7.52	A
USGS	06354815	2019-06-18	7.42	A
USGS	06354815	2019-06-19	14.6	A
USGS	06354815	2019-06-20	28.5	A
USGS	06354815	2019-06-21	13.4	A
USGS	06354815	2019-06-22	8.52	A
USGS	06354815	2019-06-23	5.84	A:e
USGS	06354815	2019-06-24	3.97	A
USGS	06354815	2019-06-25	3.71	A
USGS	06354815	2019-06-26	4.27	A
USGS	06354815	2019-06-27	4.47	A
USGS	06354815	2019-06-28	6.51	A
USGS	06354815	2019-06-29	14.6	A:e
USGS	06354815	2019-06-30	10.3	A:e
USGS	06354815	2019-07-01	7.96	A:e
USGS	06354815	2019-07-02	7.61	A:e
USGS	06354815	2019-07-03	74.2	A
USGS	06354815	2019-07-04	90.3	A
USGS	06354815	2019-07-05	53.0	A
USGS	06354815	2019-07-06	69.2	A
USGS	06354815	2019-07-07	45.8	A
USGS	06354815	2019-07-08	24.1	A
USGS	06354815	2019-07-09	27.6	A
USGS	06354815	2019-07-10	69.9	A
USGS	06354815	2019-07-11	38.7	A
USGS	06354815	2019-07-12	38.3	A
USGS	06354815	2019-07-13	19.9	A
USGS	06354815	2019-07-14	21.3	A
USGS	06354815	2019-07-15	13.8	A
USGS	06354815	2019-07-16	11.6	A
USGS	06354815	2019-07-17	11.5	A
USGS	06354815	2019-07-18	28.5	A
USGS	06354815	2019-07-19	44.5	A
USGS	06354815	2019-07-20	71.0	A
USGS	06354815	2019-07-21	29.2	A:e
USGS	06354815	2019-07-22	16.8	A:e
USGS	06354815	2019-07-23	13.6	A:e
USGS	06354815	2019-07-24	12.1	A
USGS	06354815	2019-07-25	11.2	A
USGS	06354815	2019-07-26	10.4	A
USGS	06354815	2019-07-27	9.34	A
USGS	06354815	2019-07-28	8.54	A
USGS	06354815	2019-07-29	8.05	A
USGS	06354815	2019-07-30	7.94	A
USGS	06354815	2019-07-31	7.82	A
USGS	06354815	2019-08-01	7.95	A
USGS	06354815	2019-08-02	7.85	A
USGS	06354815	2019-08-03	7.24	A
USGS	06354815	2019-08-04	7.14	A
USGS	06354815	2019-08-05	7.06	A
USGS	06354815	2019-08-06	7.07	A
USGS	06354815	2019-08-07	6.99	A
USGS	06354815	2019-08-08	6.79	A
USGS	06354815	2019-08-09	7.29	A
USGS	06354815	2019-08-10	7.44	A
USGS	06354815	2019-08-11	7.64	A
USGS	06354815	2019-08-12	65.1	A
USGS	06354815	2019-08-13	112	A
USGS	06354815	2019-08-14	81.4	A
USGS	06354815	2019-08-15	42.3	A
USGS	06354815	2019-08-16	35.6	A
USGS	06354815	2019-08-17	18.4	A
USGS	06354815	2019-08-18	14.9	A
USGS	06354815	2019-08-19	13.7	A
USGS	06354815	2019-08-20	12.9	A
USGS	06354815	2019-08-21	12.3	A
USGS	06354815	2019-08-22	12.2	A
USGS	06354815	2019-08-23	11.3	A
USGS	06354815	2019-08-24	10.9	A
USGS	06354815	2019-08-25	10.9	A
USGS	06354815	2019-08-26	10.7	A
USGS	06354815	2019-08-27	10.8	A
USGS	06354815	2019-08-28	10.6	A:e
USGS	06354815	2019-08-29	10.5	A:e
USGS	06354815	2019-08-30	10.5	A:e
USGS	06354815	2019-08-31	10.4	A:e
USGS	06354815	2019-09-01	10.5	A:e
USGS	06354815	2019-09-02	10.6	A
USGS	06354815	2019-09-03	10.6	A
USGS	06354815	2019-09-04	10.5	A:e
USGS	06354815	2019-09-05	10.2	A
USGS	06354815	2019-09-06	10.1	A
USGS	06354815	2019-09-07	14.5	A
USGS	06354815	2019-09-08	124	A
USGS	06354815	2019-09-09	72.6	A
USGS	06354815	2019-09-10	69.9	A
USGS	06354815	2019-09-11	31.6	A
USGS	06354815	2019-09-12	363	A
USGS	06354815	2019-09-13	619	A
USGS	06354815	2019-09-14	271	A
USGS	06354815	2019-09-15	98.2	A
USGS	06354815	2019-09-16	46.2	A
USGS	06354815	2019-09-17	27.7	A
USGS	06354815	2019-09-18	18.9	A
USGS	06354815	2019-09-19	14.7	A
USGS	06354815	2019-09-20	13.0	A
USGS	06354815	2019-09-21	181	A
USGS	06354815	2019-09-22	218	A
USGS	06354815	2019-09-23	82.7	A:e
USGS	06354815	2019-09-24	32.5	A
USGS	06354815	2019-09-25	20.5	A
USGS	06354815	2019-09-26	15.4	A
USGS	06354815	2019-09-27	12.7	A
USGS	06354815	2019-09-28	11.6	A:e
USGS	06354815	2019-09-29	11.3	A
USGS	06354815	2019-09-30	13.2	A
USGS	06354815	2019-10-01	40.1	A
USGS	06354815	2019-10-02	19.5	A
USGS	06354815	2019-10-03	17.2	A:e
USGS	06354815	2019-10-04	21.1	A
USGS	06354815	2019-10-05	31.3	A
USGS	06354815	2019-10-06	127	A
USGS	06354815	2019-10-07	78.3	A:e
USGS	06354815	2019-10-08	43.4	A:e
USGS	06354815	2019-10-09	22.6	A:e
USGS	06354815	2019-10-10	17.7	A:e
USGS	06354815	2019-10-11	17.5	A:e
USGS	06354815	2019-10-12	16.4	A:e
USGS	06354815	2019-10-13	20.4	A:e
USGS	06354815	2019-10-14	101	A:e
USGS	06354815	2019-10-15	174	A:e
USGS	06354815	2019-10-16	120	A
USGS	06354815	2019-10-17	78.1	A
USGS	06354815	2019-10-18	51.3	A
USGS	06354815	2019-10-19	34.8	A
USGS	06354815	2019-10-20	64.3	A
USGS	06354815	2019-10-21	1830	A
USGS	06354815	2019-10-22	963	A
USGS	06354815	2019-10-23	182	A
USGS	06354815	2019-10-24	113	A
USGS	06354815	2019-10-25	89.9	A
USGS	06354815	2019-10-26	76.2	A
USGS	06354815	2019-10-27	66.3	A
USGS	06354815	2019-10-28	58.8	A
USGS	06354815	2019-10-29	53.2	A
USGS	06354815	2019-10-30	46.5	A:e
USGS	06354815	2019-10-31	45.2	A:e
USGS	06354815	2019-11-01	44.0	A
USGS	06354815	2019-11-02	41.9	A
USGS	06354815	2019-11-03	40.6	A
USGS	06354815	2019-11-04	39.4	A
USGS	06354815	2019-11-05	37.7	A
USGS	06354815	2019-11-06	37.0	A
USGS	06354815	2019-11-07	35.2	A:e
USGS	06354815	2019-11-08	35.4	A
USGS	06354815	2019-11-09	34.6	A
USGS	06354815	2019-11-10	34.5	A
USGS	06354815	2019-11-11	30.5	A:e
USGS	06354815	2019-11-12	31.3	A:e
USGS	06354815	2019-11-13	33.1	A
USGS	06354815	2019-11-14	32.5	A
USGS	06354815	2019-11-15	33.6	A:e
USGS	06354815	2019-11-16	33.1	A:e
USGS	06354815	2019-11-17	31.6	A:e
USGS	06354815	2019-11-18	30.4	A:e
USGS	06354815	2019-11-19	29.8	A:e
USGS	06354815	2019-11-20	29.5	A:e
USGS	06354815	2019-11-21	29.1	A:e
USGS	06354815	2019-11-22	28.6	A:e
USGS	06354815	2019-11-23	28.0	A:e
USGS	06354815	2019-11-24	26.6	A:e
USGS	06354815	2019-11-25	25.3	A:e
USGS	06354815	2019-11-26	24.3	A:e
USGS	06354815	2019-11-27	23.4	A:e
USGS	06354815	2019-11-28	21.6	A:e
USGS	06354815	2019-11-29	20.1	A:e
USGS	06354815	2019-11-30	19.9	A:e
USGS	06354815	2019-12-01	19.7	A:e
USGS	06354815	2019-12-02	19.5	A:e
USGS	06354815	2019-12-03	19.4	A:e
USGS	06354815	2019-12-04	19.5	A:e
USGS	06354815	2019-12-05	18.2	A:e
USGS	06354815	2019-12-06	13.1	A:e
USGS	06354815	2019-12-07	9.56	A:e
USGS	06354815	2019-12-08	8.79	A:e
USGS	06354815	2019-12-09	8.61	A:e
USGS	06354815	2019-12-10	8.49	A:e
USGS	06354815	2019-12-11	8.43	A:e
USGS	06354815	2019-12-12	8.39	A:e
USGS	06354815	2019-12-13	8.43	A:e
USGS	06354815	2019-12-14	8.40	A:e
USGS	06354815	2019-12-15	8.37	A:e
USGS	06354815	2019-12-16	8.38	A:e
USGS	06354815	2019-12-17	8.41	A:e
USGS	06354815	2019-12-18	8.38	A:e
USGS	06354815	2019-12-19	8.43	A:e
USGS	06354815	2019-12-20	8.40	A:e
USGS	06354815	2019-12-21	8.38	A:e
USGS	06354815	2019-12-22	8.37	A:e
USGS	06354815	2019-12-23	8.37	A:e
USGS	06354815	2019-12-24	8.36	A:e
USGS	06354815	2019-12-25	8.34	A:e
USGS	06354815	2019-12-26	8.32	A:e
USGS	06354815	2019-12-27	8.31	A:e
USGS	06354815	2019-12-28	8.29	A:e
USGS	06354815	2019-12-29	8.27	A:e
USGS	06354815	2019-12-30	8.26	A:e
USGS	06354815	2019-12-31	8.25	A:e
USGS	06354815	2020-01-01	8.24	A:e
USGS	06354815	2020-01-02	8.23	A:e
USGS	06354815	2020-01-03	8.22	A:e
USGS	06354815	2020-01-04	8.21	A:e
USGS	06354815	2020-01-05	8.20	A:e
USGS	06354815	2020-01-06	8.19	A:e
USGS	06354815	2020-01-07	8.18	A:e
USGS	06354815	2020-01-08	8.18	A:e
USGS	06354815	2020-01-09	8.17	A:e
USGS	06354815	2020-01-10	8.16	A:e
USGS	06354815	2020-01-11	8.14	A:e
USGS	06354815	2020-01-12	8.13	A:e
USGS	06354815	2020-01-13	8.12	A:e
USGS	06354815	2020-01-14	8.10	A:e
USGS	06354815	2020-01-15	8.09	A:e
USGS	06354815	2020-01-16	8.08	A:e
USGS	06354815	2020-01-17	8.06	A:e
USGS	06354815	2020-01-18	8.06	A:e
USGS	06354815	2020-01-19	8.06	A:e
USGS	06354815	2020-01-20	8.07	A:e
USGS	06354815	2020-01-21	8.07	A:e
USGS	06354815	2020-01-22	8.08	A:e
USGS	06354815	2020-01-23	8.08	A:e
USGS	06354815	2020-01-24	8.08	A:e
USGS	06354815	2020-01-25	8.07	A:e
USGS	06354815	2020-01-26	8.06	A:e
USGS	06354815	2020-01-27	8.05	A:e
USGS	06354815	2020-01-28	8.03	A:e
USGS	06354815	2020-01-29	8.02	A:e
USGS	06354815	2020-01-30	8.01	A:e
USGS	06354815	2020-01-31	8.01	A:e
USGS	06354815	2020-02-01	8.01	A:e
USGS	06354815	2020-02-02	8.01	A:e
USGS	06354815	2020-02-03	8.02	A:e
USGS	06354815	2020-02-04	8.02	A:e
USGS	06354815	2020-02-05	8.02	A:e
USGS	06354815	2020-02-06	8.02	A:e
USGS	06354815	2020-02-07	8.02	A:e
USGS	06354815	2020-02-08	8.02	A:e
USGS	06354815	2020-02-09	8.02	A:e
USGS	06354815	2020-02-10	8.03	A:e
USGS	06354815	2020-02-11	8.05	A:e
USGS	06354815	2020-02-12	8.05	A:e
USGS	06354815	2020-02-13	8.05	A:e
USGS	06354815	2020-02-14	8.05	A:e
USGS	06354815	2020-02-15	8.05	A:e
