# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-10-28 21:36:24 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06354580 BEAVER CREEK BL LINTON, ND
# -----------------------------------------------------------------------------------
#
# Data provided for site 06354580
#            TS   parameter     statistic     Description
#         91779       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	91779_00060_00003	91779_00060_00003_cd
USGS	06354580	2010-05-05	75.9	A
USGS	06354580	2010-05-06	75.7	A
USGS	06354580	2010-05-07	84.2	A
USGS	06354580	2010-05-08	84.0	A
USGS	06354580	2010-05-09	83.7	A
USGS	06354580	2010-05-10	92.8	A
USGS	06354580	2010-05-11	95.1	A
USGS	06354580	2010-05-12	90.6	A
USGS	06354580	2010-05-13	93.8	A
USGS	06354580	2010-05-14	96.3	A
USGS	06354580	2010-05-15	101	A
USGS	06354580	2010-05-16	113	A
USGS	06354580	2010-05-17	110	A
USGS	06354580	2010-05-18	92.1	A
USGS	06354580	2010-05-19	78.7	A
USGS	06354580	2010-05-20	75.1	A
USGS	06354580	2010-05-21	74.7	A
USGS	06354580	2010-05-22	81.8	A
USGS	06354580	2010-05-23	81.1	A
USGS	06354580	2010-05-24	88.8	A
USGS	06354580	2010-05-25	122	A
USGS	06354580	2010-05-26	130	A
USGS	06354580	2010-05-27	124	A
USGS	06354580	2010-05-28	122	A
USGS	06354580	2010-05-29	102	A
USGS	06354580	2010-05-30	85.5	A
USGS	06354580	2010-05-31	73.8	A
USGS	06354580	2010-06-01	62.4	A
USGS	06354580	2010-06-02	56.6	A
USGS	06354580	2010-06-03	56.8	A
USGS	06354580	2010-06-04	58.1	A
USGS	06354580	2010-06-05	58.3	A
USGS	06354580	2010-06-06	55.8	A
USGS	06354580	2010-06-07	55.4	A
USGS	06354580	2010-06-08	52.2	A
USGS	06354580	2010-06-09	51.1	A
USGS	06354580	2010-06-10	47.0	A
USGS	06354580	2010-06-11	42.1	A
USGS	06354580	2010-06-12	43.1	A
USGS	06354580	2010-06-13	41.0	A
USGS	06354580	2010-06-14	41.1	A
USGS	06354580	2010-06-15	39.1	A
USGS	06354580	2010-06-16	40.1	A
USGS	06354580	2010-06-17	42.6	A
USGS	06354580	2010-06-18	40.2	A
USGS	06354580	2010-06-19	37.6	A
USGS	06354580	2010-06-20	37.6	A
USGS	06354580	2010-06-21	37.5	A
USGS	06354580	2010-06-22	37.0	A
USGS	06354580	2010-06-23	35.2	A
USGS	06354580	2010-06-24	32.6	A
USGS	06354580	2010-06-25	31.2	A
USGS	06354580	2010-06-26	29.0	A:e
USGS	06354580	2010-06-27	26.0	A:e
USGS	06354580	2010-06-28	25.0	A
USGS	06354580	2010-06-29	25.3	A
USGS	06354580	2010-06-30	21.8	A
USGS	06354580	2010-07-01	20.4	A
USGS	06354580	2010-07-02	21.8	A
USGS	06354580	2010-07-03	21.0	A
USGS	06354580	2010-07-04	21.4	A
USGS	06354580	2010-07-05	24.2	A
USGS	06354580	2010-07-06	25.3	A
USGS	06354580	2010-07-07	26.0	A
USGS	06354580	2010-07-08	28.0	A:e
USGS	06354580	2010-07-09	29.7	A
USGS	06354580	2010-07-10	23.0	A
USGS	06354580	2010-07-11	21.4	A
USGS	06354580	2010-07-12	19.9	A
USGS	06354580	2010-07-13	20.3	A
USGS	06354580	2010-07-14	30.8	A
USGS	06354580	2010-07-15	35.2	A
USGS	06354580	2010-07-16	20.3	A
USGS	06354580	2010-07-17	16.0	A
USGS	06354580	2010-07-18	14.1	A
USGS	06354580	2010-07-19	14.1	A
USGS	06354580	2010-07-20	14.3	A
USGS	06354580	2010-07-21	17.4	A
USGS	06354580	2010-07-22	18.2	A
USGS	06354580	2010-07-23	18.4	A
USGS	06354580	2010-07-24	18.0	A
USGS	06354580	2010-07-25	16.6	A
USGS	06354580	2010-07-26	14.8	A
USGS	06354580	2010-07-27	13.8	A
USGS	06354580	2010-07-28	13.4	A
USGS	06354580	2010-07-29	12.7	A
USGS	06354580	2010-07-30	12.5	A
USGS	06354580	2010-07-31	12.9	A
USGS	06354580	2010-08-01	15.3	A
USGS	06354580	2010-08-02	15.2	A
USGS	06354580	2010-08-03	14.1	A
USGS	06354580	2010-08-04	12.9	A
USGS	06354580	2010-08-05	12.3	A
USGS	06354580	2010-08-06	11.7	A
USGS	06354580	2010-08-07	11.2	A
USGS	06354580	2010-08-08	10.5	A
USGS	06354580	2010-08-09	10.2	A
USGS	06354580	2010-08-10	9.46	A
USGS	06354580	2010-08-11	9.52	A
USGS	06354580	2010-08-12	10.6	A
USGS	06354580	2010-08-13	11.6	A
USGS	06354580	2010-08-14	10.4	A
USGS	06354580	2010-08-15	10.1	A
USGS	06354580	2010-08-16	9.25	A
USGS	06354580	2010-08-17	8.74	A
USGS	06354580	2010-08-18	8.67	A
USGS	06354580	2010-08-19	8.51	A
USGS	06354580	2010-08-20	8.41	A
USGS	06354580	2010-08-21	7.69	A
USGS	06354580	2010-08-22	7.06	A
USGS	06354580	2010-08-23	6.00	A
USGS	06354580	2010-08-24	5.17	A
USGS	06354580	2010-08-25	4.85	A
USGS	06354580	2010-08-26	4.98	A
USGS	06354580	2010-08-27	5.20	A
USGS	06354580	2010-08-28	5.13	A
USGS	06354580	2010-08-29	4.90	A
USGS	06354580	2010-08-30	4.89	A
USGS	06354580	2010-08-31	4.78	A
USGS	06354580	2010-09-01	4.58	A
USGS	06354580	2010-09-02	4.46	A
USGS	06354580	2010-09-03	4.20	A
USGS	06354580	2010-09-04	4.32	A
USGS	06354580	2010-09-05	4.31	A
USGS	06354580	2010-09-06	9.48	A
USGS	06354580	2010-09-07	14.2	A
USGS	06354580	2010-09-08	9.37	A
USGS	06354580	2010-09-09	7.67	A
USGS	06354580	2010-09-10	7.48	A
USGS	06354580	2010-09-11	6.74	A
USGS	06354580	2010-09-12	6.87	A
USGS	06354580	2010-09-13	6.15	A
USGS	06354580	2010-09-14	7.40	A
USGS	06354580	2010-09-15	14.4	A
USGS	06354580	2010-09-16	21.8	A
USGS	06354580	2010-09-17	24.6	A
USGS	06354580	2010-09-18	23.1	A
USGS	06354580	2010-09-19	20.4	A
USGS	06354580	2010-09-20	17.3	A
USGS	06354580	2010-09-21	14.5	A
USGS	06354580	2010-09-22	12.3	A
USGS	06354580	2010-09-23	11.9	A
USGS	06354580	2010-09-24	11.3	A
USGS	06354580	2010-09-25	9.47	A
USGS	06354580	2010-09-26	7.98	A
USGS	06354580	2010-09-27	6.90	A
USGS	06354580	2010-09-28	6.05	A
USGS	06354580	2010-09-29	6.33	A
USGS	06354580	2010-09-30	5.14	A
USGS	06354580	2010-10-01	5.67	A
USGS	06354580	2010-10-02	5.50	A
USGS	06354580	2010-10-03	5.93	A
USGS	06354580	2010-10-04	6.32	A
USGS	06354580	2010-10-05	7.42	A
USGS	06354580	2010-10-06	6.04	A
USGS	06354580	2010-10-07	3.53	A
USGS	06354580	2010-10-08	3.50	A
USGS	06354580	2010-10-09	2.93	A
USGS	06354580	2010-10-10	3.59	A
USGS	06354580	2010-10-11	2.93	A
USGS	06354580	2010-10-12	3.01	A
USGS	06354580	2010-10-13	2.98	A
USGS	06354580	2010-10-14	2.95	A
USGS	06354580	2010-10-15	3.42	A
USGS	06354580	2010-10-16	3.68	A
USGS	06354580	2010-10-17	4.63	A
USGS	06354580	2010-10-18	4.62	A
USGS	06354580	2010-10-19	4.70	A
USGS	06354580	2010-10-20	4.65	A
USGS	06354580	2010-10-21	4.58	A
USGS	06354580	2010-10-22	6.67	A
USGS	06354580	2010-10-23	5.66	A
USGS	06354580	2010-10-24	5.46	A
USGS	06354580	2010-10-25	6.05	A
USGS	06354580	2010-10-26	6.82	A
USGS	06354580	2010-10-27	8.17	A
USGS	06354580	2010-10-28	8.73	A
USGS	06354580	2010-10-29	9.24	A
USGS	06354580	2010-10-30	9.86	A
USGS	06354580	2010-10-31	10.6	A
USGS	06354580	2010-11-01	11.1	A
USGS	06354580	2010-11-02	11.8	A
USGS	06354580	2010-11-03	40.8	A
USGS	06354580	2010-11-04	32.4	A
USGS	06354580	2010-11-05	27.1	A
USGS	06354580	2010-11-06	29.6	A
USGS	06354580	2010-11-07	29.3	A
USGS	06354580	2010-11-08	27.4	A
USGS	06354580	2010-11-09	27.6	A
USGS	06354580	2010-11-10	26.9	A
USGS	06354580	2010-11-11	30.0	A
USGS	06354580	2010-11-12	28.4	A
USGS	06354580	2010-11-13	22.0	A
USGS	06354580	2010-11-14	18.5	A
USGS	06354580	2010-11-15	16.7	A
USGS	06354580	2010-11-16	14.9	A
USGS	06354580	2010-11-17	14.3	A
USGS	06354580	2010-11-18	14.6	A
USGS	06354580	2010-11-19	12.5	A
USGS	06354580	2010-11-20	11.7	A
USGS	06354580	2010-11-21	10.8	A:e
USGS	06354580	2010-11-22	10.5	A:e
USGS	06354580	2010-11-23	10.2	A:e
USGS	06354580	2010-11-24	10.0	A:e
USGS	06354580	2010-11-25	10.0	A:e
USGS	06354580	2010-11-26	10.0	A:e
USGS	06354580	2010-11-27	10.0	A:e
USGS	06354580	2010-11-28	10.0	A:e
USGS	06354580	2010-11-29	10.3	A:e
USGS	06354580	2010-11-30	10.0	A:e
USGS	06354580	2010-12-01	10.0	A:e
USGS	06354580	2010-12-02	11.0	A:e
USGS	06354580	2010-12-03	11.0	A:e
USGS	06354580	2010-12-04	11.0	A:e
USGS	06354580	2010-12-05	11.0	A:e
USGS	06354580	2010-12-06	11.3	A:e
USGS	06354580	2010-12-07	11.3	A:e
USGS	06354580	2010-12-08	11.3	A:e
USGS	06354580	2010-12-09	11.3	A:e
USGS	06354580	2010-12-10	11.0	A:e
USGS	06354580	2010-12-11	10.5	A:e
USGS	06354580	2010-12-12	10.1	A:e
USGS	06354580	2010-12-13	10.0	A:e
USGS	06354580	2010-12-14	10.0	A:e
USGS	06354580	2010-12-15	10.0	A:e
USGS	06354580	2010-12-16	10.0	A:e
USGS	06354580	2010-12-17	10.0	A:e
USGS	06354580	2010-12-18	10.0	A:e
USGS	06354580	2010-12-19	10.0	A:e
USGS	06354580	2010-12-20	10.0	A:e
USGS	06354580	2010-12-21	10.0	A:e
USGS	06354580	2010-12-22	10.0	A:e
USGS	06354580	2010-12-23	10.0	A:e
USGS	06354580	2010-12-24	10.0	A:e
USGS	06354580	2010-12-25	9.60	A:e
USGS	06354580	2010-12-26	9.50	A:e
USGS	06354580	2010-12-27	9.50	A:e
USGS	06354580	2010-12-28	9.40	A:e
USGS	06354580	2010-12-29	9.40	A:e
USGS	06354580	2010-12-30	9.10	A:e
USGS	06354580	2010-12-31	8.70	A:e
USGS	06354580	2011-01-01	8.00	A:e
USGS	06354580	2011-01-02	7.30	A:e
USGS	06354580	2011-01-03	6.80	A:e
USGS	06354580	2011-01-04	7.00	A:e
USGS	06354580	2011-01-05	7.20	A:e
USGS	06354580	2011-01-06	7.40	A:e
USGS	06354580	2011-01-07	7.40	A:e
USGS	06354580	2011-01-08	7.40	A:e
USGS	06354580	2011-01-09	7.60	A:e
USGS	06354580	2011-01-10	7.80	A:e
USGS	06354580	2011-01-11	7.95	A:e
USGS	06354580	2011-01-12	7.95	A:e
USGS	06354580	2011-01-13	7.94	A:e
USGS	06354580	2011-01-14	7.90	A:e
USGS	06354580	2011-01-15	8.21	A:e
USGS	06354580	2011-01-16	8.40	A:e
USGS	06354580	2011-01-17	8.40	A:e
USGS	06354580	2011-01-18	8.79	A:e
USGS	06354580	2011-01-19	8.80	A:e
USGS	06354580	2011-01-20	8.79	A:e
USGS	06354580	2011-01-21	8.79	A:e
USGS	06354580	2011-01-22	8.80	A:e
USGS	06354580	2011-01-23	8.80	A:e
USGS	06354580	2011-01-24	8.79	A:e
USGS	06354580	2011-01-25	9.00	A:e
USGS	06354580	2011-01-26	9.00	A:e
USGS	06354580	2011-01-27	9.00	A:e
USGS	06354580	2011-01-28	9.00	A:e
USGS	06354580	2011-01-29	9.00	A:e
USGS	06354580	2011-01-30	9.00	A:e
USGS	06354580	2011-01-31	9.00	A:e
USGS	06354580	2011-02-01	9.00	A:e
USGS	06354580	2011-02-02	9.58	A:e
USGS	06354580	2011-02-03	9.89	A:e
USGS	06354580	2011-02-04	10.0	A:e
USGS	06354580	2011-02-05	10.0	A:e
USGS	06354580	2011-02-06	10.0	A:e
USGS	06354580	2011-02-07	10.0	A:e
USGS	06354580	2011-02-08	10.0	A:e
USGS	06354580	2011-02-09	10.5	A:e
USGS	06354580	2011-02-10	10.8	A:e
USGS	06354580	2011-02-11	11.0	A:e
USGS	06354580	2011-02-12	11.0	A:e
USGS	06354580	2011-02-13	11.0	A:e
USGS	06354580	2011-02-14	10.9	A:e
USGS	06354580	2011-02-15	11.0	A:e
USGS	06354580	2011-02-16	11.5	A:e
USGS	06354580	2011-02-17	11.6	A:e
USGS	06354580	2011-02-18	12.0	A:e
USGS	06354580	2011-02-19	12.2	A:e
USGS	06354580	2011-02-20	12.1	A:e
USGS	06354580	2011-02-21	12.1	A:e
USGS	06354580	2011-02-22	12.1	A:e
USGS	06354580	2011-02-23	12.0	A:e
USGS	06354580	2011-02-24	12.0	A:e
USGS	06354580	2011-02-25	12.2	A:e
USGS	06354580	2011-02-26	12.1	A:e
USGS	06354580	2011-02-27	12.2	A:e
USGS	06354580	2011-02-28	12.2	A:e
USGS	06354580	2011-03-01	12.4	A:e
USGS	06354580	2011-03-02	12.4	A:e
USGS	06354580	2011-03-03	12.3	A:e
USGS	06354580	2011-03-04	12.2	A:e
USGS	06354580	2011-03-05	12.0	A:e
USGS	06354580	2011-03-06	12.0	A:e
USGS	06354580	2011-03-07	12.0	A:e
USGS	06354580	2011-03-08	11.8	A:e
USGS	06354580	2011-03-09	11.8	A:e
USGS	06354580	2011-03-10	11.8	A:e
USGS	06354580	2011-03-11	11.6	A:e
USGS	06354580	2011-03-12	12.0	A:e
USGS	06354580	2011-03-13	13.0	A:e
USGS	06354580	2011-03-14	13.0	A:e
USGS	06354580	2011-03-15	14.0	A:e
USGS	06354580	2011-03-16	15.0	A:e
USGS	06354580	2011-03-17	16.5	A:e
USGS	06354580	2011-03-18	22.7	A:e
USGS	06354580	2011-03-19	50.4	A:e
USGS	06354580	2011-03-20	127	A:e
USGS	06354580	2011-03-21	216	A:e
USGS	06354580	2011-03-22	348	A:e
USGS	06354580	2011-03-23	417	A:e
USGS	06354580	2011-03-24	437	A:e
USGS	06354580	2011-03-25	408	A:e
USGS	06354580	2011-03-26	348	A:e
USGS	06354580	2011-03-27	270	A:e
USGS	06354580	2011-03-28	220	A:e
USGS	06354580	2011-03-29	190	A:e
USGS	06354580	2011-03-30	169	A
USGS	06354580	2011-03-31	157	A
USGS	06354580	2011-04-01	237	A
USGS	06354580	2011-04-02	600	A:e
USGS	06354580	2011-04-03	1500	A:e
USGS	06354580	2011-04-04	1820	A:e
USGS	06354580	2011-04-05	2100	A:e
USGS	06354580	2011-04-06	2350	A:e
USGS	06354580	2011-04-07	2350	A
USGS	06354580	2011-04-08	2180	A
USGS	06354580	2011-04-09	1860	A
USGS	06354580	2011-04-10	1670	A
USGS	06354580	2011-04-11	1360	A
USGS	06354580	2011-04-12	1060	A
USGS	06354580	2011-04-13	852	A
USGS	06354580	2011-04-14	771	A
USGS	06354580	2011-04-15	725	A
USGS	06354580	2011-04-16	644	A
USGS	06354580	2011-04-17	551	A
USGS	06354580	2011-04-18	480	A
USGS	06354580	2011-04-19	435	A
USGS	06354580	2011-04-20	401	A
USGS	06354580	2011-04-21	396	A
USGS	06354580	2011-04-22	497	A
USGS	06354580	2011-04-23	676	A
USGS	06354580	2011-04-24	722	A
USGS	06354580	2011-04-25	747	A
USGS	06354580	2011-04-26	605	A
USGS	06354580	2011-04-27	447	A
USGS	06354580	2011-04-28	379	A
USGS	06354580	2011-04-29	341	A
USGS	06354580	2011-04-30	309	A
USGS	06354580	2011-05-01	280	A
USGS	06354580	2011-05-02	257	A
USGS	06354580	2011-05-03	232	A
USGS	06354580	2011-05-04	211	A
USGS	06354580	2011-05-05	205	A
USGS	06354580	2011-05-06	186	A
USGS	06354580	2011-05-07	165	A
USGS	06354580	2011-05-08	149	A
USGS	06354580	2011-05-09	140	A
USGS	06354580	2011-05-10	150	A
USGS	06354580	2011-05-11	136	A
USGS	06354580	2011-05-12	126	A
USGS	06354580	2011-05-13	118	A
USGS	06354580	2011-05-14	119	A
USGS	06354580	2011-05-15	119	A
USGS	06354580	2011-05-16	109	A
USGS	06354580	2011-05-17	104	A
USGS	06354580	2011-05-18	97.5	A
USGS	06354580	2011-05-19	89.0	A
USGS	06354580	2011-05-20	84.2	A
USGS	06354580	2011-05-21	86.9	A
USGS	06354580	2011-05-22	82.5	A
USGS	06354580	2011-05-23	77.9	A
USGS	06354580	2011-05-24	78.7	A
USGS	06354580	2011-05-25	80.6	A
USGS	06354580	2011-05-26	77.2	A
USGS	06354580	2011-05-27	73.7	A
USGS	06354580	2011-05-28	68.8	A
USGS	06354580	2011-05-29	66.1	A
USGS	06354580	2011-05-30	69.5	A
USGS	06354580	2011-05-31	69.3	A
USGS	06354580	2011-06-01	66.7	A
USGS	06354580	2011-06-02	63.5	A
USGS	06354580	2011-06-03	77.1	A
USGS	06354580	2011-06-04	66.4	A
USGS	06354580	2011-06-05	59.9	A
USGS	06354580	2011-06-06	60.0	A
USGS	06354580	2011-06-07	59.6	A
USGS	06354580	2011-06-08	55.3	A
USGS	06354580	2011-06-09	51.1	A
USGS	06354580	2011-06-10	50.6	A
USGS	06354580	2011-06-11	49.9	A
USGS	06354580	2011-06-12	49.7	A
USGS	06354580	2011-06-13	54.2	A
USGS	06354580	2011-06-14	60.3	A
USGS	06354580	2011-06-15	107	A
USGS	06354580	2011-06-16	177	A
USGS	06354580	2011-06-17	198	A
USGS	06354580	2011-06-18	158	A
USGS	06354580	2011-06-19	115	A
USGS	06354580	2011-06-20	109	A
USGS	06354580	2011-06-21	98.1	A
USGS	06354580	2011-06-22	95.5	A
USGS	06354580	2011-06-23	99.5	A
USGS	06354580	2011-06-24	105	A
USGS	06354580	2011-06-25	111	A
USGS	06354580	2011-06-26	114	A
USGS	06354580	2011-06-27	138	A
USGS	06354580	2011-06-28	118	A
USGS	06354580	2011-06-29	149	A
USGS	06354580	2011-06-30	179	A
USGS	06354580	2011-07-01	214	A
USGS	06354580	2011-07-02	249	A
USGS	06354580	2011-07-03	202	A
USGS	06354580	2011-07-04	163	A
USGS	06354580	2011-07-05	142	A
USGS	06354580	2011-07-06	127	A
USGS	06354580	2011-07-07	108	A
USGS	06354580	2011-07-08	92.4	A
USGS	06354580	2011-07-09	95.2	A
USGS	06354580	2011-07-10	88.0	A
USGS	06354580	2011-07-11	155	A
USGS	06354580	2011-07-12	572	A
USGS	06354580	2011-07-13	734	A
USGS	06354580	2011-07-14	805	A
USGS	06354580	2011-07-15	653	A
USGS	06354580	2011-07-16	436	A
USGS	06354580	2011-07-17	327	A
USGS	06354580	2011-07-18	264	A
USGS	06354580	2011-07-19	227	A
USGS	06354580	2011-07-20	197	A
USGS	06354580	2011-07-21	172	A
USGS	06354580	2011-07-22	156	A
USGS	06354580	2011-07-23	163	A
USGS	06354580	2011-07-24	216	A
USGS	06354580	2011-07-25	319	A
USGS	06354580	2011-07-26	238	A
USGS	06354580	2011-07-27	173	A
USGS	06354580	2011-07-28	141	A
USGS	06354580	2011-07-29	141	A
USGS	06354580	2011-07-30	126	A
USGS	06354580	2011-07-31	106	A
USGS	06354580	2011-08-01	93.6	A
USGS	06354580	2011-08-02	84.8	A
USGS	06354580	2011-08-03	77.7	A
USGS	06354580	2011-08-04	71.8	A
USGS	06354580	2011-08-05	67.3	A
USGS	06354580	2011-08-06	71.7	A
USGS	06354580	2011-08-07	64.3	A
USGS	06354580	2011-08-08	62.8	A
USGS	06354580	2011-08-09	59.8	A
USGS	06354580	2011-08-10	57.7	A
USGS	06354580	2011-08-11	54.0	A
USGS	06354580	2011-08-12	51.6	A
USGS	06354580	2011-08-13	47.7	A
USGS	06354580	2011-08-14	44.0	A
USGS	06354580	2011-08-15	41.4	A
USGS	06354580	2011-08-16	71.2	A
USGS	06354580	2011-08-17	66.2	A
USGS	06354580	2011-08-18	54.5	A
USGS	06354580	2011-08-19	60.7	A
USGS	06354580	2011-08-20	64.4	A
USGS	06354580	2011-08-21	55.1	A
USGS	06354580	2011-08-22	47.7	A
USGS	06354580	2011-08-23	42.3	A
USGS	06354580	2011-08-24	37.7	A
USGS	06354580	2011-08-25	34.0	A
USGS	06354580	2011-08-26	31.2	A
USGS	06354580	2011-08-27	29.0	A
USGS	06354580	2011-08-28	32.7	A
USGS	06354580	2011-08-29	32.3	A
USGS	06354580	2011-08-30	30.2	A
USGS	06354580	2011-08-31	30.2	A
