# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-10-28 21:36:24 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06441500 BAD R NEAR FORT PIERRE,SD
# -----------------------------------------------------------------------------------
#
# Data provided for site 06441500
#            TS   parameter     statistic     Description
#        128621       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     <  Actual value is known to be less than reported value.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	128621_00060_00003	128621_00060_00003_cd
USGS	06441500	2010-07-17	42.4	A:e
USGS	06441500	2010-07-18	33.4	A:e
USGS	06441500	2010-07-19	19.3	A:e
USGS	06441500	2010-07-20	20.3	A:e
USGS	06441500	2010-07-21	121	A:e
USGS	06441500	2010-07-22	550	A:e
USGS	06441500	2010-07-23	105	A:e
USGS	06441500	2010-07-24	681	A:e
USGS	06441500	2010-07-25	113	A:e
USGS	06441500	2010-07-26	64.5	A:e
USGS	06441500	2010-07-27	54.6	A:e
USGS	06441500	2010-07-28	46.8	A:e
USGS	06441500	2010-07-29	80.6	A:e
USGS	06441500	2010-07-30	90.2	A:e
USGS	06441500	2010-07-31	61.3	A:e
USGS	06441500	2010-08-01	39.9	A:e
USGS	06441500	2010-08-02	33.3	A:e
USGS	06441500	2010-08-03	27.0	A:e
USGS	06441500	2010-08-04	85.5	A:e
USGS	06441500	2010-08-05	55.0	A:e
USGS	06441500	2010-08-06	40.0	A:e
USGS	06441500	2010-08-07	21.9	A:e
USGS	06441500	2010-08-08	13.4	A:e
USGS	06441500	2010-08-09	10.6	A:e
USGS	06441500	2010-08-10	10.4	A:e
USGS	06441500	2010-08-11	11.7	A:e
USGS	06441500	2010-08-12	8.98	A:e
USGS	06441500	2010-08-13	6.31	A:e
USGS	06441500	2010-08-14	4.82	A:e
USGS	06441500	2010-08-15	3.68	A:e
USGS	06441500	2010-08-16	2.91	A:e
USGS	06441500	2010-08-17	2.30	A:e
USGS	06441500	2010-08-18	1.88	A:e
USGS	06441500	2010-08-19	1.56	A:e
USGS	06441500	2010-08-20	1.34	A:e
USGS	06441500	2010-08-21	1.24	A:e
USGS	06441500	2010-08-22	1.13	A:e
USGS	06441500	2010-08-23	1.04	A:e
USGS	06441500	2010-08-24	1.00	A:e
USGS	06441500	2010-08-25	0.97	A:e
USGS	06441500	2010-08-26	0.95	A:e
USGS	06441500	2010-08-27	0.93	A:e
USGS	06441500	2010-08-28	0.91	A:e
USGS	06441500	2010-08-29	0.90	A:e
USGS	06441500	2010-08-30	0.90	A:e
USGS	06441500	2010-08-31	0.89	A:e
USGS	06441500	2010-09-01	0.90	A:e
USGS	06441500	2010-09-02	0.99	A:e
USGS	06441500	2010-09-03	1.06	A:e
USGS	06441500	2010-09-04	1.21	A:e
USGS	06441500	2010-09-05	1.35	A:e
USGS	06441500	2010-09-06	2.41	A:e
USGS	06441500	2010-09-07	3.78	A:e
USGS	06441500	2010-09-08	4.66	A:e
USGS	06441500	2010-09-09	5.41	A:e
USGS	06441500	2010-09-10	7.37	A:e
USGS	06441500	2010-09-11	7.65	A:e
USGS	06441500	2010-09-12	8.27	A:e
USGS	06441500	2010-09-13	8.75	A:e
USGS	06441500	2010-09-14	8.50	A:e
USGS	06441500	2010-09-15	19.1	A:e
USGS	06441500	2010-09-16	339	A:e
USGS	06441500	2010-09-17	87.0	A:e
USGS	06441500	2010-09-18	31.5	A:e
USGS	06441500	2010-09-19	12.1	A:e
USGS	06441500	2010-09-20	6.00	A:e
USGS	06441500	2010-09-21	3.38	A:e
USGS	06441500	2010-09-22	6.00	A:e
USGS	06441500	2010-09-23	6.00	A:e
USGS	06441500	2010-09-24	4.80	A:e
USGS	06441500	2010-09-25	3.07	A:e
USGS	06441500	2010-09-26	1.90	A:e
USGS	06441500	2010-09-27	1.47	A:e
USGS	06441500	2010-09-28	1.18	A:e
USGS	06441500	2010-09-29	1.07	A:e
USGS	06441500	2010-09-30	0.98	A:e
USGS	06441500	2010-10-01	0.94	A:e
USGS	06441500	2010-10-02	0.90	A:e
USGS	06441500	2010-10-03	0.88	A:e
USGS	06441500	2010-10-04	0.86	A:e
USGS	06441500	2010-10-05	0.85	A:e
USGS	06441500	2010-10-06	0.84	A:e
USGS	06441500	2010-10-07	0.84	A:e
USGS	06441500	2010-10-08	0.84	A:e
USGS	06441500	2010-10-09	0.84	A:e
USGS	06441500	2010-10-10	0.84	A:e
USGS	06441500	2010-10-11	0.84	A:e
USGS	06441500	2010-10-12	0.87	A:e
USGS	06441500	2010-10-13	0.85	A:e
USGS	06441500	2010-10-14	0.85	A:e
USGS	06441500	2010-10-15	0.85	A:e
USGS	06441500	2010-10-16	0.85	A:e
USGS	06441500	2010-10-17	0.85	A:e
USGS	06441500	2010-10-18	0.85	A:e
USGS	06441500	2010-10-19	0.85	A:e
USGS	06441500	2010-10-20	0.85	A:e
USGS	06441500	2010-10-21	0.90	A:e
USGS	06441500	2010-10-22	0.90	A:e
USGS	06441500	2010-10-23	0.90	A:e
USGS	06441500	2010-10-24	1.00	A:e
USGS	06441500	2010-10-25	1.10	A:e
USGS	06441500	2010-10-26	1.13	A:e
USGS	06441500	2010-10-27	1.10	A:e
USGS	06441500	2010-10-28	1.20	A:e
USGS	06441500	2010-10-29	1.20	A:e
USGS	06441500	2010-10-30	1.20	A:e
USGS	06441500	2010-10-31	1.20	A:e
USGS	06441500	2010-11-01	1.30	A:e
USGS	06441500	2010-11-02	1.30	A:e
USGS	06441500	2010-11-03	1.30	A:e
USGS	06441500	2010-11-04	1.40	A:e
USGS	06441500	2010-11-05	1.40	A:e
USGS	06441500	2010-11-06	1.50	A:e
USGS	06441500	2010-11-07	1.50	A:e
USGS	06441500	2010-11-08	1.50	A:e
USGS	06441500	2010-11-09	1.50	A:e
USGS	06441500	2010-11-10	1.60	A:e
USGS	06441500	2010-11-11	1.60	A:e
USGS	06441500	2010-11-12	1.60	A:e
USGS	06441500	2010-11-13	1.70	A:e
USGS	06441500	2010-11-14	1.70	A:e
USGS	06441500	2010-11-15	1.70	A:e
USGS	06441500	2010-11-16	1.80	A:e
USGS	06441500	2010-11-17	1.80	A:e
USGS	06441500	2010-11-18	1.80	A:e
USGS	06441500	2010-11-19	1.90	A:e
USGS	06441500	2010-11-20	1.90	A:e
USGS	06441500	2010-11-21	2.00	A:e
USGS	06441500	2010-11-22	2.00	A:e
USGS	06441500	2010-11-23	1.97	A:e
USGS	06441500	2010-11-24	1.89	A:e
USGS	06441500	2010-11-25	1.90	A:e
USGS	06441500	2010-11-26	2.00	A:e
USGS	06441500	2010-11-27	2.00	A:e
USGS	06441500	2010-11-28	2.00	A:e
USGS	06441500	2010-11-29	2.00	A:e
USGS	06441500	2010-11-30	2.00	A:e
USGS	06441500	2010-12-01	2.00	A:e
USGS	06441500	2010-12-02	2.00	A:e
USGS	06441500	2010-12-03	2.00	A:e
USGS	06441500	2010-12-04	2.00	A:e
USGS	06441500	2010-12-05	2.00	A:e
USGS	06441500	2010-12-06	2.00	A:e
USGS	06441500	2010-12-07	2.00	A:e
USGS	06441500	2010-12-08	2.00	A:e
USGS	06441500	2010-12-09	2.10	A:e
USGS	06441500	2010-12-10	2.10	A:e
USGS	06441500	2010-12-11	2.10	A:e
USGS	06441500	2010-12-12	2.10	A:e
USGS	06441500	2010-12-13	2.10	A:e
USGS	06441500	2010-12-14	2.10	A:e
USGS	06441500	2010-12-15	2.10	A:e
USGS	06441500	2010-12-16	2.20	A:e
USGS	06441500	2010-12-17	2.20	A:e
USGS	06441500	2010-12-18	2.20	A:e
USGS	06441500	2010-12-19	2.20	A:e
USGS	06441500	2010-12-20	2.20	A:e
USGS	06441500	2010-12-21	2.20	A:e
USGS	06441500	2010-12-22	2.20	A:e
USGS	06441500	2010-12-23	2.20	A:e
USGS	06441500	2010-12-24	2.20	A:e
USGS	06441500	2010-12-25	2.20	A:e
USGS	06441500	2010-12-26	2.20	A:e
USGS	06441500	2010-12-27	2.30	A:e
USGS	06441500	2010-12-28	2.30	A:e
USGS	06441500	2010-12-29	2.30	A:e
USGS	06441500	2010-12-30	2.30	A:e
USGS	06441500	2010-12-31	2.20	A:e
USGS	06441500	2011-01-01	2.10	A:e
USGS	06441500	2011-01-02	2.10	A:e
USGS	06441500	2011-01-03	2.10	A:e
USGS	06441500	2011-01-04	2.20	A:e
USGS	06441500	2011-01-05	2.30	A:e
USGS	06441500	2011-01-06	2.46	A:e
USGS	06441500	2011-01-07	2.85	A:e
USGS	06441500	2011-01-08	2.80	A:e
USGS	06441500	2011-01-09	2.58	A:e
USGS	06441500	2011-01-10	2.73	A:e
USGS	06441500	2011-01-11	2.26	A:e
USGS	06441500	2011-01-12	2.25	A:e
USGS	06441500	2011-01-13	2.50	A:e
USGS	06441500	2011-01-14	2.55	A:e
USGS	06441500	2011-01-15	2.74	A:e
USGS	06441500	2011-01-16	2.75	A:e
USGS	06441500	2011-01-17	2.60	A:e
USGS	06441500	2011-01-18	2.60	A:e
USGS	06441500	2011-01-19	2.80	A:e
USGS	06441500	2011-01-20	2.71	A:e
USGS	06441500	2011-01-21	2.92	A:e
USGS	06441500	2011-01-22	2.87	A:e
USGS	06441500	2011-01-23	2.82	A:e
USGS	06441500	2011-01-24	3.18	A:e
USGS	06441500	2011-01-25	3.38	A:e
USGS	06441500	2011-01-26	3.44	A:e
USGS	06441500	2011-01-27	4.21	A:e
USGS	06441500	2011-01-28	4.36	A:e
USGS	06441500	2011-01-29	4.45	A:e
USGS	06441500	2011-01-30	3.99	A:e
USGS	06441500	2011-01-31	3.18	A:e
USGS	06441500	2011-02-01	3.07	A:e
USGS	06441500	2011-02-02	2.90	A:e
USGS	06441500	2011-02-03	2.39	A:e
USGS	06441500	2011-02-04	2.66	A:e
USGS	06441500	2011-02-05	3.16	A:e
USGS	06441500	2011-02-06	3.37	A:e
USGS	06441500	2011-02-07	3.89	A:e
USGS	06441500	2011-02-08	3.48	A:e
USGS	06441500	2011-02-09	3.19	A:e
USGS	06441500	2011-02-10	2.78	A:e
USGS	06441500	2011-02-11	2.81	A:e
USGS	06441500	2011-02-12	3.51	A:e
USGS	06441500	2011-02-13	6.10	A:e
USGS	06441500	2011-02-14	720	A:e
USGS	06441500	2011-02-15	4510	A:e
USGS	06441500	2011-02-16	5920	A:e
USGS	06441500	2011-02-17	5620	A:e
USGS	06441500	2011-02-18	5370	A:e
USGS	06441500	2011-02-19	3500	A:e
USGS	06441500	2011-02-20	1490	A:e
USGS	06441500	2011-02-21	599	A:e
USGS	06441500	2011-02-22	310	A:e
USGS	06441500	2011-02-23	712	A:e
USGS	06441500	2011-02-24	733	A:e
USGS	06441500	2011-02-25	585	A:e
USGS	06441500	2011-02-26	535	A:e
USGS	06441500	2011-02-27	389	A:e
USGS	06441500	2011-02-28	314	A:e
USGS	06441500	2011-03-01	298	A:e
USGS	06441500	2011-03-02	187	A:e
USGS	06441500	2011-03-03	157	A:e
USGS	06441500	2011-03-04	120	A:e
USGS	06441500	2011-03-05	75.2	A:e
USGS	06441500	2011-03-06	59.3	A:e
USGS	06441500	2011-03-07	31.6	A:e
USGS	06441500	2011-03-08	20.7	A:e
USGS	06441500	2011-03-09	16.1	A:e
USGS	06441500	2011-03-10	10.4	A:e
USGS	06441500	2011-03-11	148	A:e
USGS	06441500	2011-03-12	1590	A:e
USGS	06441500	2011-03-13	1790	A:e
USGS	06441500	2011-03-14	2200	A:e
USGS	06441500	2011-03-15	6480	A:e
USGS	06441500	2011-03-16	8690	A:e
USGS	06441500	2011-03-17	8010	A:e
USGS	06441500	2011-03-18	8160	A:e
USGS	06441500	2011-03-19	5960	A:e
USGS	06441500	2011-03-20	2760	A:e
USGS	06441500	2011-03-21	1560	A:e
USGS	06441500	2011-03-22	1010	A:e
USGS	06441500	2011-03-23	666	A:e
USGS	06441500	2011-03-24	431	A:e
USGS	06441500	2011-03-25	289	A:e
USGS	06441500	2011-03-26	221	A:e
USGS	06441500	2011-03-27	196	A:e
USGS	06441500	2011-03-28	186	A:e
USGS	06441500	2011-03-29	200	A:e
USGS	06441500	2011-03-30	278	A:e
USGS	06441500	2011-03-31	426	A
USGS	06441500	2011-04-01	430	A
USGS	06441500	2011-04-02	458	A
USGS	06441500	2011-04-03	459	A
USGS	06441500	2011-04-04	424	A
USGS	06441500	2011-04-05	335	A
USGS	06441500	2011-04-06	259	A
USGS	06441500	2011-04-07	203	A
USGS	06441500	2011-04-08	167	A
USGS	06441500	2011-04-09	146	A
USGS	06441500	2011-04-10	160	A
USGS	06441500	2011-04-11	200	A
USGS	06441500	2011-04-12	150	A
USGS	06441500	2011-04-13	115	A
USGS	06441500	2011-04-14	102	A
USGS	06441500	2011-04-15	157	A
USGS	06441500	2011-04-16	562	A
USGS	06441500	2011-04-17	1460	A
USGS	06441500	2011-04-18	727	A
USGS	06441500	2011-04-19	1230	A
USGS	06441500	2011-04-20	1850	A
USGS	06441500	2011-04-21	1190	A
USGS	06441500	2011-04-22	1090	A
USGS	06441500	2011-04-23	820	A
USGS	06441500	2011-04-24	739	A
USGS	06441500	2011-04-25	740	A
USGS	06441500	2011-04-26	720	A
USGS	06441500	2011-04-27	570	A
USGS	06441500	2011-04-28	442	A
USGS	06441500	2011-04-29	352	A
USGS	06441500	2011-04-30	281	A
USGS	06441500	2011-05-01	229	A
USGS	06441500	2011-05-02	190	A
USGS	06441500	2011-05-03	157	A
USGS	06441500	2011-05-04	130	A
USGS	06441500	2011-05-05	110	A
USGS	06441500	2011-05-06	95.6	A
USGS	06441500	2011-05-07	84.2	A
USGS	06441500	2011-05-08	77.3	A
USGS	06441500	2011-05-09	69.7	A
USGS	06441500	2011-05-10	63.6	A
USGS	06441500	2011-05-11	57.3	A
USGS	06441500	2011-05-12	63.6	A
USGS	06441500	2011-05-13	96.9	A
USGS	06441500	2011-05-14	91.4	A
USGS	06441500	2011-05-15	83.2	A
USGS	06441500	2011-05-16	90.6	A
USGS	06441500	2011-05-17	262	A
USGS	06441500	2011-05-18	198	A
USGS	06441500	2011-05-19	151	A
USGS	06441500	2011-05-20	312	A
USGS	06441500	2011-05-21	1190	A
USGS	06441500	2011-05-22	895	A
USGS	06441500	2011-05-23	1920	A
USGS	06441500	2011-05-24	2540	A
USGS	06441500	2011-05-25	1300	A
USGS	06441500	2011-05-26	1110	A
USGS	06441500	2011-05-27	2750	A
USGS	06441500	2011-05-28	3410	A
USGS	06441500	2011-05-29	2120	A
USGS	06441500	2011-05-30	968	A
USGS	06441500	2011-05-31	664	A
USGS	06441500	2011-06-01	550	A
USGS	06441500	2011-06-02	792	A
USGS	06441500	2011-06-03	590	A
USGS	06441500	2011-06-04	402	A
USGS	06441500	2011-06-05	394	A
USGS	06441500	2011-06-06	245	A
USGS	06441500	2011-06-07	106	A
USGS	06441500	2011-06-08	93.3	A
USGS	06441500	2011-06-09	90.4	A
USGS	06441500	2011-06-10	83.5	A
USGS	06441500	2011-06-11	78.3	A
USGS	06441500	2011-06-12	83.2	A
USGS	06441500	2011-06-13	78.6	A
USGS	06441500	2011-06-14	72.4	A
USGS	06441500	2011-06-15	64.4	A
USGS	06441500	2011-06-16	68.7	A
USGS	06441500	2011-06-17	87.4	A
USGS	06441500	2011-06-18	116	A
USGS	06441500	2011-06-19	165	A
USGS	06441500	2011-06-20	1920	A
USGS	06441500	2011-06-21	16300	A
USGS	06441500	2011-06-22	13600	A
USGS	06441500	2011-06-23	7440	A
USGS	06441500	2011-06-24	2690	A
USGS	06441500	2011-06-25	6510	A
USGS	06441500	2011-06-26	8990	A
USGS	06441500	2011-06-27	5080	A
USGS	06441500	2011-06-28	2030	A
USGS	06441500	2011-06-29	1780	A
USGS	06441500	2011-06-30	1790	A
USGS	06441500	2011-07-01	2300	A
USGS	06441500	2011-07-02	1860	A
USGS	06441500	2011-07-03	1070	A
USGS	06441500	2011-07-04	687	A
USGS	06441500	2011-07-05	6360	A
USGS	06441500	2011-07-06	4180	A
USGS	06441500	2011-07-07	2010	A
USGS	06441500	2011-07-08	1080	A
USGS	06441500	2011-07-09	3770	A
USGS	06441500	2011-07-10	1270	A
USGS	06441500	2011-07-11	636	A
USGS	06441500	2011-07-12	384	A
USGS	06441500	2011-07-13	1160	A
USGS	06441500	2011-07-14	1910	A
USGS	06441500	2011-07-15	755	A
USGS	06441500	2011-07-16	442	A
USGS	06441500	2011-07-17	297	A
USGS	06441500	2011-07-18	216	A
USGS	06441500	2011-07-19	156	A
USGS	06441500	2011-07-20	118	A
USGS	06441500	2011-07-21	102	A
USGS	06441500	2011-07-22	123	A
USGS	06441500	2011-07-23	289	A
USGS	06441500	2011-07-24	108	A
USGS	06441500	2011-07-25	75.2	A
USGS	06441500	2011-07-26	250	A
USGS	06441500	2011-07-27	212	A
USGS	06441500	2011-07-28	93.4	A
USGS	06441500	2011-07-29	80.8	A
USGS	06441500	2011-07-30	68.5	A
USGS	06441500	2011-07-31	62.5	A
USGS	06441500	2011-08-01	67.9	A
USGS	06441500	2011-08-02	356	A
USGS	06441500	2011-08-03	156	A
USGS	06441500	2011-08-04	92.8	A
USGS	06441500	2011-08-05	70.3	A
USGS	06441500	2011-08-06	64.9	A
USGS	06441500	2011-08-07	59.1	A
USGS	06441500	2011-08-08	65.7	A
USGS	06441500	2011-08-09	204	A
USGS	06441500	2011-08-10	366	A
USGS	06441500	2011-08-11	232	A
USGS	06441500	2011-08-12	203	A
USGS	06441500	2011-08-13	371	A
USGS	06441500	2011-08-14	248	A
USGS	06441500	2011-08-15	226	A
USGS	06441500	2011-08-16	190	A
USGS	06441500	2011-08-17	125	A
USGS	06441500	2011-08-18	90.6	A
USGS	06441500	2011-08-19	64.9	A
USGS	06441500	2011-08-20	62.9	A
USGS	06441500	2011-08-21	70.9	A
USGS	06441500	2011-08-22	58.0	A
USGS	06441500	2011-08-23	42.7	A
USGS	06441500	2011-08-24	33.4	A
