# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-10-28 21:36:24 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06442130 CEDAR CREEK NR PRESHO, SD
# -----------------------------------------------------------------------------------
#
# Data provided for site 06442130
#            TS   parameter     statistic     Description
#        294934       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	294934_00060_00003	294934_00060_00003_cd
USGS	06442130	2014-12-25	0.03	A:e
USGS	06442130	2014-12-26	0.02	A:e
USGS	06442130	2014-12-27	0.02	A:e
USGS	06442130	2014-12-28	0.02	A:e
USGS	06442130	2014-12-29	0.01	A:e
USGS	06442130	2014-12-30	0.01	A:e
USGS	06442130	2014-12-31	0.01	A:e
USGS	06442130	2015-01-01	0.02	A:e
USGS	06442130	2015-01-02	0.02	A:e
USGS	06442130	2015-01-03	0.02	A:e
USGS	06442130	2015-01-04	0.01	A:e
USGS	06442130	2015-01-05	0.01	A:e
USGS	06442130	2015-01-06	0.01	A:e
USGS	06442130	2015-01-07	0.01	A:e
USGS	06442130	2015-01-08	0.01	A:e
USGS	06442130	2015-01-09	0.01	A:e
USGS	06442130	2015-01-10	0.01	A:e
USGS	06442130	2015-01-11	0.01	A:e
USGS	06442130	2015-01-12	0.01	A:e
USGS	06442130	2015-01-13	0.01	A:e
USGS	06442130	2015-01-14	0.02	A:e
USGS	06442130	2015-01-15	0.02	A:e
USGS	06442130	2015-01-16	0.02	A:e
USGS	06442130	2015-01-17	0.03	A:e
USGS	06442130	2015-01-18	0.03	A:e
USGS	06442130	2015-01-19	0.03	A:e
USGS	06442130	2015-01-20	0.03	A:e
USGS	06442130	2015-01-21	0.03	A:e
USGS	06442130	2015-01-22	0.03	A:e
USGS	06442130	2015-01-23	0.04	A:e
USGS	06442130	2015-01-24	0.04	A:e
USGS	06442130	2015-01-25	0.04	A:e
USGS	06442130	2015-01-26	0.05	A:e
USGS	06442130	2015-01-27	0.05	A:e
USGS	06442130	2015-01-28	0.05	A:e
USGS	06442130	2015-01-29	0.05	A:e
USGS	06442130	2015-01-30	0.05	A:e
USGS	06442130	2015-01-31	0.04	A:e
USGS	06442130	2015-02-01	0.03	A:e
USGS	06442130	2015-02-02	0.03	A:e
USGS	06442130	2015-02-03	0.03	A:e
USGS	06442130	2015-02-04	0.03	A:e
USGS	06442130	2015-02-05	0.03	A:e
USGS	06442130	2015-02-06	0.04	A:e
USGS	06442130	2015-02-07	0.04	A:e
USGS	06442130	2015-02-08	0.04	A:e
USGS	06442130	2015-02-09	0.03	A:e
USGS	06442130	2015-02-10	0.03	A:e
USGS	06442130	2015-02-11	0.04	A:e
USGS	06442130	2015-02-12	0.04	A:e
USGS	06442130	2015-02-13	0.10	A:e
USGS	06442130	2015-02-14	0.06	A:e
USGS	06442130	2015-02-15	0.06	A:e
USGS	06442130	2015-02-16	0.06	A:e
USGS	06442130	2015-02-17	0.05	A:e
USGS	06442130	2015-02-18	0.04	A:e
USGS	06442130	2015-02-19	0.05	A:e
USGS	06442130	2015-02-20	0.06	A:e
USGS	06442130	2015-02-21	0.05	A:e
USGS	06442130	2015-02-22	0.04	A:e
USGS	06442130	2015-02-23	0.03	A:e
USGS	06442130	2015-02-24	0.04	A:e
USGS	06442130	2015-02-25	0.03	A:e
USGS	06442130	2015-02-26	0.02	A:e
USGS	06442130	2015-02-27	0.01	A:e
USGS	06442130	2015-02-28	0.01	A:e
USGS	06442130	2015-03-01	0.02	A:e
USGS	06442130	2015-03-02	0.02	A:e
USGS	06442130	2015-03-03	0.02	A:e
USGS	06442130	2015-03-04	0.02	A:e
USGS	06442130	2015-03-05	0.02	A:e
USGS	06442130	2015-03-06	0.03	A:e
USGS	06442130	2015-03-07	0.04	A:e
USGS	06442130	2015-03-08	0.06	A:e
USGS	06442130	2015-03-09	0.08	A:e
USGS	06442130	2015-03-10	0.10	A:e
USGS	06442130	2015-03-11	0.12	A
USGS	06442130	2015-03-12	0.12	A
USGS	06442130	2015-03-13	0.11	A
USGS	06442130	2015-03-14	0.10	A
USGS	06442130	2015-03-15	0.08	A
USGS	06442130	2015-03-16	0.12	A
USGS	06442130	2015-03-17	0.16	A
USGS	06442130	2015-03-18	0.11	A
USGS	06442130	2015-03-19	0.08	A
USGS	06442130	2015-03-20	0.06	A
USGS	06442130	2015-03-21	0.08	A
USGS	06442130	2015-03-22	0.12	A
USGS	06442130	2015-03-23	0.12	A
USGS	06442130	2015-03-24	0.06	A
USGS	06442130	2015-03-25	0.05	A
USGS	06442130	2015-03-26	0.12	A
USGS	06442130	2015-03-27	0.12	A
USGS	06442130	2015-03-28	0.08	A
USGS	06442130	2015-03-29	0.04	A
USGS	06442130	2015-03-30	0.07	A
USGS	06442130	2015-03-31	0.09	A
USGS	06442130	2015-04-01	0.07	A
USGS	06442130	2015-04-02	0.08	A
USGS	06442130	2015-04-03	0.08	A
USGS	06442130	2015-04-04	0.09	A
USGS	06442130	2015-04-05	0.09	A
USGS	06442130	2015-04-06	0.09	A
USGS	06442130	2015-04-07	0.11	A
USGS	06442130	2015-04-08	0.12	A
USGS	06442130	2015-04-09	0.09	A
USGS	06442130	2015-04-10	0.11	A
USGS	06442130	2015-04-11	0.10	A
USGS	06442130	2015-04-12	0.09	A
USGS	06442130	2015-04-13	0.11	A
USGS	06442130	2015-04-14	0.12	A
USGS	06442130	2015-04-15	0.11	A
USGS	06442130	2015-04-16	0.14	A
USGS	06442130	2015-04-17	0.19	A
USGS	06442130	2015-04-18	0.18	A
USGS	06442130	2015-04-19	0.10	A
USGS	06442130	2015-04-20	0.13	A
USGS	06442130	2015-04-21	0.15	A
USGS	06442130	2015-04-22	0.18	A
USGS	06442130	2015-04-23	0.13	A
USGS	06442130	2015-04-24	0.14	A
USGS	06442130	2015-04-25	0.15	A
USGS	06442130	2015-04-26	0.15	A
USGS	06442130	2015-04-27	0.13	A
USGS	06442130	2015-04-28	0.15	A
USGS	06442130	2015-04-29	0.13	A
USGS	06442130	2015-04-30	0.11	A
USGS	06442130	2015-05-01	0.12	A
USGS	06442130	2015-05-02	0.11	A
USGS	06442130	2015-05-03	0.14	A
USGS	06442130	2015-05-04	0.11	A
USGS	06442130	2015-05-05	0.08	A
USGS	06442130	2015-05-06	0.07	A
USGS	06442130	2015-05-07	0.05	A
USGS	06442130	2015-05-08	0.05	A
USGS	06442130	2015-05-09	0.05	A
USGS	06442130	2015-05-10	0.21	A
USGS	06442130	2015-05-11	0.13	A
USGS	06442130	2015-05-12	1.07	A
USGS	06442130	2015-05-13	4.26	A
USGS	06442130	2015-05-14	3.26	A
USGS	06442130	2015-05-15	2.32	A
USGS	06442130	2015-05-16	3.02	A
USGS	06442130	2015-05-17	2.32	A
USGS	06442130	2015-05-18	3.79	A
USGS	06442130	2015-05-19	5.19	A
USGS	06442130	2015-05-20	3.92	A
USGS	06442130	2015-05-21	2.84	A
USGS	06442130	2015-05-22	2.27	A
USGS	06442130	2015-05-23	1.85	A
USGS	06442130	2015-05-24	1.50	A
USGS	06442130	2015-05-25	1.40	A
USGS	06442130	2015-05-26	1.10	A
USGS	06442130	2015-05-27	1.01	A
USGS	06442130	2015-05-28	0.98	A
USGS	06442130	2015-05-29	6.12	A
USGS	06442130	2015-05-30	7.09	A
USGS	06442130	2015-05-31	12.7	A
USGS	06442130	2015-06-01	6.14	A
USGS	06442130	2015-06-02	3.64	A
USGS	06442130	2015-06-03	2.53	A
USGS	06442130	2015-06-04	1.91	A
USGS	06442130	2015-06-05	1.40	A
USGS	06442130	2015-06-06	0.96	A
USGS	06442130	2015-06-07	0.69	A
USGS	06442130	2015-06-08	0.55	A
USGS	06442130	2015-06-09	0.39	A
USGS	06442130	2015-06-10	0.33	A
USGS	06442130	2015-06-11	0.26	A
USGS	06442130	2015-06-12	0.20	A
USGS	06442130	2015-06-13	0.15	A
USGS	06442130	2015-06-14	0.13	A
USGS	06442130	2015-06-15	0.14	A
USGS	06442130	2015-06-16	0.19	A
USGS	06442130	2015-06-17	0.15	A
USGS	06442130	2015-06-18	0.17	A
USGS	06442130	2015-06-19	0.18	A
USGS	06442130	2015-06-20	9.09	A
USGS	06442130	2015-06-21	21.1	A
USGS	06442130	2015-06-22	13.7	A
USGS	06442130	2015-06-23	8.97	A
USGS	06442130	2015-06-24	7.21	A
USGS	06442130	2015-06-25	5.20	A
USGS	06442130	2015-06-26	2.89	A
USGS	06442130	2015-06-27	1.84	A
USGS	06442130	2015-06-28	1.04	A
USGS	06442130	2015-06-29	0.51	A
USGS	06442130	2015-06-30	0.18	A
USGS	06442130	2015-07-01	0.09	A
USGS	06442130	2015-07-02	0.06	A
USGS	06442130	2015-07-03	0.04	A
USGS	06442130	2015-07-04	0.03	A
USGS	06442130	2015-07-05	0.02	A
USGS	06442130	2015-07-06	0.02	A
USGS	06442130	2015-07-07	0.02	A
USGS	06442130	2015-07-08	0.01	A
USGS	06442130	2015-07-09	0.01	A
USGS	06442130	2015-07-10	0.01	A
USGS	06442130	2015-07-11	0.01	A
USGS	06442130	2015-07-12	0.01	A
USGS	06442130	2015-07-13	0.02	A
USGS	06442130	2015-07-14	0.02	A
USGS	06442130	2015-07-15	0.02	A
USGS	06442130	2015-07-16	0.02	A
USGS	06442130	2015-07-17	0.02	A
USGS	06442130	2015-07-18	0.02	A
USGS	06442130	2015-07-19	0.02	A
USGS	06442130	2015-07-20	0.02	A
USGS	06442130	2015-07-21	0.03	A
USGS	06442130	2015-07-22	0.03	A
USGS	06442130	2015-07-23	0.02	A
USGS	06442130	2015-07-24	0.02	A
USGS	06442130	2015-07-25	0.03	A
USGS	06442130	2015-07-26	0.03	A
USGS	06442130	2015-07-27	0.02	A
USGS	06442130	2015-07-28	0.03	A
USGS	06442130	2015-07-29	0.02	A
USGS	06442130	2015-07-30	0.03	A
USGS	06442130	2015-07-31	0.03	A
USGS	06442130	2015-08-01	0.02	A
USGS	06442130	2015-08-02	0.02	A
USGS	06442130	2015-08-03	0.03	A
USGS	06442130	2015-08-04	0.03	A
USGS	06442130	2015-08-05	0.03	A
USGS	06442130	2015-08-06	0.03	A
USGS	06442130	2015-08-07	0.03	A
USGS	06442130	2015-08-08	0.03	A
USGS	06442130	2015-08-09	0.03	A
USGS	06442130	2015-08-10	0.03	A
USGS	06442130	2015-08-11	0.03	A
USGS	06442130	2015-08-12	0.03	A
USGS	06442130	2015-08-13	0.03	A
USGS	06442130	2015-08-14	0.03	A
USGS	06442130	2015-08-15	0.02	A
USGS	06442130	2015-08-16	0.02	A
USGS	06442130	2015-08-17	0.04	A
USGS	06442130	2015-08-18	0.07	A
USGS	06442130	2015-08-19	0.04	A
USGS	06442130	2015-08-20	0.03	A
USGS	06442130	2015-08-21	0.03	A
USGS	06442130	2015-08-22	0.02	A
USGS	06442130	2015-08-23	0.02	A
USGS	06442130	2015-08-24	0.03	A
USGS	06442130	2015-08-25	0.03	A
USGS	06442130	2015-08-26	0.03	A
USGS	06442130	2015-08-27	0.03	A
USGS	06442130	2015-08-28	0.03	A
USGS	06442130	2015-08-29	0.02	A
USGS	06442130	2015-08-30	0.02	A
USGS	06442130	2015-08-31	0.02	A
USGS	06442130	2015-09-01	0.02	A
USGS	06442130	2015-09-02	0.03	A
USGS	06442130	2015-09-03	0.02	A
USGS	06442130	2015-09-04	0.02	A
USGS	06442130	2015-09-05	0.02	A
USGS	06442130	2015-09-06	0.01	A
USGS	06442130	2015-09-07	0.01	A
USGS	06442130	2015-09-08	0.02	A
USGS	06442130	2015-09-09	0.01	A
USGS	06442130	2015-09-10	0.01	A
USGS	06442130	2015-09-11	0.01	A
USGS	06442130	2015-09-12	0.01	A
USGS	06442130	2015-09-13	0.01	A
USGS	06442130	2015-09-14	0.01	A
USGS	06442130	2015-09-15	0.01	A
USGS	06442130	2015-09-16	0.01	A
USGS	06442130	2015-09-17	0.01	A
USGS	06442130	2015-09-18	0.02	A
USGS	06442130	2015-09-19	0.01	A
USGS	06442130	2015-09-20	0.01	A
USGS	06442130	2015-09-21	0.01	A
USGS	06442130	2015-09-22	0.01	A
USGS	06442130	2015-09-23	0.01	A
USGS	06442130	2015-09-24	0.01	A
USGS	06442130	2015-09-25	0.01	A
USGS	06442130	2015-09-26	0.01	A
USGS	06442130	2015-09-27	0.01	A
USGS	06442130	2015-09-28	0.01	A
USGS	06442130	2015-09-29	0.01	A
USGS	06442130	2015-09-30	0.01	A
USGS	06442130	2015-10-01	0.00	A
USGS	06442130	2015-10-02	0.01	A
USGS	06442130	2015-10-03	0.01	A
USGS	06442130	2015-10-04	0.01	A
USGS	06442130	2015-10-05	0.01	A
USGS	06442130	2015-10-06	0.01	A
USGS	06442130	2015-10-07	0.01	A
USGS	06442130	2015-10-08	0.01	A
USGS	06442130	2015-10-09	0.02	A
USGS	06442130	2015-10-10	0.02	A
USGS	06442130	2015-10-11	0.01	A
USGS	06442130	2015-10-12	0.01	A
USGS	06442130	2015-10-13	0.01	A
USGS	06442130	2015-10-14	0.01	A
USGS	06442130	2015-10-15	0.01	A
USGS	06442130	2015-10-16	0.02	A
USGS	06442130	2015-10-17	0.02	A
USGS	06442130	2015-10-18	0.02	A
USGS	06442130	2015-10-19	0.02	A
USGS	06442130	2015-10-20	0.02	A
USGS	06442130	2015-10-21	0.02	A
USGS	06442130	2015-10-22	0.03	A
USGS	06442130	2015-10-23	0.03	A
USGS	06442130	2015-10-24	0.03	A
USGS	06442130	2015-10-25	0.04	A
USGS	06442130	2015-10-26	0.04	A
USGS	06442130	2015-10-27	0.04	A
USGS	06442130	2015-10-28	0.02	A
USGS	06442130	2015-10-29	0.05	A
USGS	06442130	2015-10-30	0.06	A
USGS	06442130	2015-10-31	0.04	A
USGS	06442130	2015-11-01	0.06	A
USGS	06442130	2015-11-02	0.05	A
USGS	06442130	2015-11-03	0.06	A
USGS	06442130	2015-11-04	0.06	A
USGS	06442130	2015-11-05	0.05	A
USGS	06442130	2015-11-06	0.05	A
USGS	06442130	2015-11-07	0.06	A
USGS	06442130	2015-11-08	0.06	A
USGS	06442130	2015-11-09	0.06	A
USGS	06442130	2015-11-10	0.05	A
USGS	06442130	2015-11-11	0.04	A
USGS	06442130	2015-11-12	0.04	A
USGS	06442130	2015-11-13	0.04	A:e
USGS	06442130	2015-11-14	0.04	A:e
USGS	06442130	2015-11-15	0.04	A:e
USGS	06442130	2015-11-16	0.04	A:e
USGS	06442130	2015-11-17	0.03	A:e
USGS	06442130	2015-11-18	0.03	A:e
USGS	06442130	2015-11-19	0.03	A:e
USGS	06442130	2015-11-20	0.03	A:e
USGS	06442130	2015-11-21	0.03	A:e
USGS	06442130	2015-11-22	0.03	A:e
USGS	06442130	2015-11-23	0.04	A:e
USGS	06442130	2015-11-24	0.04	A:e
USGS	06442130	2015-11-25	0.04	A:e
USGS	06442130	2015-11-26	0.03	A:e
USGS	06442130	2015-11-27	0.03	A:e
USGS	06442130	2015-11-28	0.03	A:e
USGS	06442130	2015-11-29	0.03	A:e
USGS	06442130	2015-11-30	0.04	A:e
USGS	06442130	2015-12-01	0.04	A:e
USGS	06442130	2015-12-02	0.03	A:e
USGS	06442130	2015-12-03	0.03	A:e
USGS	06442130	2015-12-04	0.03	A:e
USGS	06442130	2015-12-05	0.04	A:e
USGS	06442130	2015-12-06	0.04	A:e
USGS	06442130	2015-12-07	0.04	A:e
USGS	06442130	2015-12-08	0.05	A:e
USGS	06442130	2015-12-09	0.05	A:e
USGS	06442130	2015-12-10	0.03	A:e
USGS	06442130	2015-12-11	0.04	A:e
USGS	06442130	2015-12-12	0.05	A:e
USGS	06442130	2015-12-13	0.05	A:e
USGS	06442130	2015-12-14	0.04	A:e
USGS	06442130	2015-12-15	0.04	A:e
USGS	06442130	2015-12-16	0.04	A:e
USGS	06442130	2015-12-17	0.03	A:e
USGS	06442130	2015-12-18	0.03	A:e
USGS	06442130	2015-12-19	0.03	A:e
USGS	06442130	2015-12-20	0.03	A:e
USGS	06442130	2015-12-21	0.03	A:e
USGS	06442130	2015-12-22	0.03	A:e
USGS	06442130	2015-12-23	0.03	A:e
USGS	06442130	2015-12-24	0.03	A:e
USGS	06442130	2015-12-25	0.02	A:e
USGS	06442130	2015-12-26	0.02	A:e
USGS	06442130	2015-12-27	0.02	A:e
USGS	06442130	2015-12-28	0.02	A:e
USGS	06442130	2015-12-29	0.02	A:e
USGS	06442130	2015-12-30	0.02	A:e
USGS	06442130	2015-12-31	0.03	A:e
USGS	06442130	2016-01-01	0.03	A:e
USGS	06442130	2016-01-02	0.03	A:e
USGS	06442130	2016-01-03	0.03	A:e
USGS	06442130	2016-01-04	0.03	A:e
USGS	06442130	2016-01-05	0.03	A:e
USGS	06442130	2016-01-06	0.03	A:e
USGS	06442130	2016-01-07	0.03	A:e
USGS	06442130	2016-01-08	0.02	A:e
USGS	06442130	2016-01-09	0.02	A:e
USGS	06442130	2016-01-10	0.01	A:e
USGS	06442130	2016-01-11	0.02	A:e
USGS	06442130	2016-01-12	0.02	A:e
USGS	06442130	2016-01-13	0.02	A:e
USGS	06442130	2016-01-14	0.02	A:e
USGS	06442130	2016-01-15	0.03	A:e
USGS	06442130	2016-01-16	0.02	A:e
USGS	06442130	2016-01-17	0.01	A:e
USGS	06442130	2016-01-18	0.01	A:e
USGS	06442130	2016-01-19	0.01	A:e
USGS	06442130	2016-01-20	0.02	A:e
USGS	06442130	2016-01-21	0.02	A:e
USGS	06442130	2016-01-22	0.02	A:e
USGS	06442130	2016-01-23	0.02	A:e
USGS	06442130	2016-01-24	0.02	A:e
USGS	06442130	2016-01-25	0.02	A:e
USGS	06442130	2016-01-26	0.02	A:e
USGS	06442130	2016-01-27	0.02	A:e
USGS	06442130	2016-01-28	0.02	A:e
USGS	06442130	2016-01-29	0.03	A:e
USGS	06442130	2016-01-30	0.05	A:e
USGS	06442130	2016-01-31	0.10	A:e
USGS	06442130	2016-02-01	0.09	A:e
USGS	06442130	2016-02-02	0.09	A:e
USGS	06442130	2016-02-03	0.08	A:e
USGS	06442130	2016-02-04	0.08	A:e
USGS	06442130	2016-02-05	0.08	A:e
USGS	06442130	2016-02-06	0.09	A:e
USGS	06442130	2016-02-07	0.10	A:e
USGS	06442130	2016-02-08	0.10	A:e
USGS	06442130	2016-02-09	0.09	A:e
USGS	06442130	2016-02-10	0.09	A:e
USGS	06442130	2016-02-11	0.09	A:e
USGS	06442130	2016-02-12	0.08	A:e
USGS	06442130	2016-02-13	0.08	A:e
USGS	06442130	2016-02-14	0.09	A:e
USGS	06442130	2016-02-15	0.10	A:e
USGS	06442130	2016-02-16	0.20	A:e
USGS	06442130	2016-02-17	0.50	A:e
USGS	06442130	2016-02-18	0.60	A:e
USGS	06442130	2016-02-19	0.80	A:e
USGS	06442130	2016-02-20	1.00	A:e
USGS	06442130	2016-02-21	1.50	A:e
USGS	06442130	2016-02-22	1.20	A:e
USGS	06442130	2016-02-23	1.00	A:e
USGS	06442130	2016-02-24	0.90	A:e
USGS	06442130	2016-02-25	0.80	A:e
USGS	06442130	2016-02-26	0.80	A:e
USGS	06442130	2016-02-27	0.80	A:e
USGS	06442130	2016-02-28	0.80	A:e
USGS	06442130	2016-02-29	0.80	A:e
