# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-10-28 21:36:24 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06115200 Missouri River near Landusky MT
# -----------------------------------------------------------------------------------
#
# Data provided for site 06115200
#            TS   parameter     statistic     Description
#         81104       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	81104_00060_00003	81104_00060_00003_cd
USGS	06115200	2010-08-19	8120	A
USGS	06115200	2010-08-20	7780	A
USGS	06115200	2010-08-21	7540	A
USGS	06115200	2010-08-22	7340	A
USGS	06115200	2010-08-23	6920	A
USGS	06115200	2010-08-24	6770	A
USGS	06115200	2010-08-25	7470	A
USGS	06115200	2010-08-26	6710	A
USGS	06115200	2010-08-27	6520	A
USGS	06115200	2010-08-28	6530	A
USGS	06115200	2010-08-29	6640	A
USGS	06115200	2010-08-30	6690	A
USGS	06115200	2010-08-31	7330	A
USGS	06115200	2010-09-01	7200	A
USGS	06115200	2010-09-02	7400	A
USGS	06115200	2010-09-03	7230	A
USGS	06115200	2010-09-04	7220	A
USGS	06115200	2010-09-05	7180	A
USGS	06115200	2010-09-06	7300	A
USGS	06115200	2010-09-07	7060	A
USGS	06115200	2010-09-08	7070	A
USGS	06115200	2010-09-09	7050	A
USGS	06115200	2010-09-10	7040	A
USGS	06115200	2010-09-11	7160	A
USGS	06115200	2010-09-12	7110	A
USGS	06115200	2010-09-13	7030	A
USGS	06115200	2010-09-14	7010	A
USGS	06115200	2010-09-15	6900	A
USGS	06115200	2010-09-16	6620	A
USGS	06115200	2010-09-17	6830	A
USGS	06115200	2010-09-18	6880	A
USGS	06115200	2010-09-19	6790	A
USGS	06115200	2010-09-20	6790	A
USGS	06115200	2010-09-21	6950	A
USGS	06115200	2010-09-22	7010	A
USGS	06115200	2010-09-23	6850	A
USGS	06115200	2010-09-24	6870	A
USGS	06115200	2010-09-25	6790	A
USGS	06115200	2010-09-26	6740	A
USGS	06115200	2010-09-27	6590	A
USGS	06115200	2010-09-28	6420	A
USGS	06115200	2010-09-29	6420	A
USGS	06115200	2010-09-30	6400	A
USGS	06115200	2010-10-01	6260	A
USGS	06115200	2010-10-02	6140	A
USGS	06115200	2010-10-03	6200	A
USGS	06115200	2010-10-04	6420	A
USGS	06115200	2010-10-05	6530	A
USGS	06115200	2010-10-06	6260	A
USGS	06115200	2010-10-07	6350	A
USGS	06115200	2010-10-08	6300	A
USGS	06115200	2010-10-09	6190	A
USGS	06115200	2010-10-10	6020	A
USGS	06115200	2010-10-11	6200	A
USGS	06115200	2010-10-12	6110	A
USGS	06115200	2010-10-13	6390	A
USGS	06115200	2010-10-14	6430	A
USGS	06115200	2010-10-15	6320	A
USGS	06115200	2010-10-16	6420	A
USGS	06115200	2010-10-17	6510	A
USGS	06115200	2010-10-18	6390	A
USGS	06115200	2010-10-19	6120	A
USGS	06115200	2010-10-20	6050	A
USGS	06115200	2010-10-21	5930	A
USGS	06115200	2010-10-22	6000	A
USGS	06115200	2010-10-23	6180	A
USGS	06115200	2010-10-24	6120	A
USGS	06115200	2010-10-25	6070	A
USGS	06115200	2010-10-26	6140	A
USGS	06115200	2010-10-27	6280	A
USGS	06115200	2010-10-28	6500	A
USGS	06115200	2010-10-29	6580	A
USGS	06115200	2010-10-30	6750	A
USGS	06115200	2010-10-31	6680	A
USGS	06115200	2010-11-01	6560	A
USGS	06115200	2010-11-02	6560	A
USGS	06115200	2010-11-03	6670	A
USGS	06115200	2010-11-04	6680	A
USGS	06115200	2010-11-05	6620	A
USGS	06115200	2010-11-06	6670	A
USGS	06115200	2010-11-07	6780	A
USGS	06115200	2010-11-08	6880	A
USGS	06115200	2010-11-09	7180	A
USGS	06115200	2010-11-10	7240	A
USGS	06115200	2010-11-11	7240	A
USGS	06115200	2010-11-12	7130	A
USGS	06115200	2010-11-13	7140	A
USGS	06115200	2010-11-14	6980	A
USGS	06115200	2010-11-15	6530	A
USGS	06115200	2010-11-16	6470	A
USGS	06115200	2010-11-17	6970	A
USGS	06115200	2010-11-18	7050	A
USGS	06115200	2010-11-19	6530	A
USGS	06115200	2010-11-20	7060	A:e
USGS	06115200	2010-11-21	6500	A:e
USGS	06115200	2010-11-22	6060	A:e
USGS	06115200	2010-11-23	6060	A:e
USGS	06115200	2010-11-24	6060	A:e
USGS	06115200	2010-11-25	5840	A:e
USGS	06115200	2010-11-26	6060	A:e
USGS	06115200	2010-11-27	6940	A:e
USGS	06115200	2010-11-28	7610	A:e
USGS	06115200	2010-11-29	8490	A:e
USGS	06115200	2010-11-30	9140	A:e
USGS	06115200	2010-12-01	7610	A:e
USGS	06115200	2010-12-02	7530	A:e
USGS	06115200	2010-12-03	7620	A:e
USGS	06115200	2010-12-04	7800	A:e
USGS	06115200	2010-12-05	7510	A:e
USGS	06115200	2010-12-06	7450	A:e
USGS	06115200	2010-12-07	6790	A:e
USGS	06115200	2010-12-08	6770	A:e
USGS	06115200	2010-12-09	7390	A:e
USGS	06115200	2010-12-10	8420	A:e
USGS	06115200	2010-12-11	7510	A:e
USGS	06115200	2010-12-12	7390	A:e
USGS	06115200	2010-12-13	7350	A:e
USGS	06115200	2010-12-14	7580	A:e
USGS	06115200	2010-12-15	7700	A:e
USGS	06115200	2010-12-16	7750	A:e
USGS	06115200	2010-12-17	7830	A:e
USGS	06115200	2010-12-18	7720	A:e
USGS	06115200	2010-12-19	7510	A:e
USGS	06115200	2010-12-20	6940	A:e
USGS	06115200	2010-12-21	5620	A:e
USGS	06115200	2010-12-22	6060	A:e
USGS	06115200	2010-12-23	6720	A:e
USGS	06115200	2010-12-24	8050	A:e
USGS	06115200	2010-12-25	8680	A:e
USGS	06115200	2010-12-26	8050	A:e
USGS	06115200	2010-12-27	8450	A:e
USGS	06115200	2010-12-28	8560	A:e
USGS	06115200	2010-12-29	8820	A:e
USGS	06115200	2010-12-30	8590	A:e
USGS	06115200	2010-12-31	7610	A:e
USGS	06115200	2011-01-01	6060	A:e
USGS	06115200	2011-01-02	5610	A:e
USGS	06115200	2011-01-03	5760	A:e
USGS	06115200	2011-01-04	6250	A:e
USGS	06115200	2011-01-05	6540	A:e
USGS	06115200	2011-01-06	6940	A:e
USGS	06115200	2011-01-07	7960	A:e
USGS	06115200	2011-01-08	8580	A:e
USGS	06115200	2011-01-09	9010	A:e
USGS	06115200	2011-01-10	8640	A:e
USGS	06115200	2011-01-11	7840	A:e
USGS	06115200	2011-01-12	7390	A:e
USGS	06115200	2011-01-13	6640	A:e
USGS	06115200	2011-01-14	6500	A:e
USGS	06115200	2011-01-15	6720	A:e
USGS	06115200	2011-01-16	7330	A:e
USGS	06115200	2011-01-17	7800	A:e
USGS	06115200	2011-01-18	8270	A:e
USGS	06115200	2011-01-19	8490	A:e
USGS	06115200	2011-01-20	8710	A:e
USGS	06115200	2011-01-21	8270	A:e
USGS	06115200	2011-01-22	8050	A:e
USGS	06115200	2011-01-23	7920	A:e
USGS	06115200	2011-01-24	7970	A:e
USGS	06115200	2011-01-25	7930	A:e
USGS	06115200	2011-01-26	8050	A:e
USGS	06115200	2011-01-27	7930	A:e
USGS	06115200	2011-01-28	8050	A:e
USGS	06115200	2011-01-29	8000	A:e
USGS	06115200	2011-01-30	7830	A:e
USGS	06115200	2011-01-31	7650	A:e
USGS	06115200	2011-02-01	7390	A:e
USGS	06115200	2011-02-02	4920	A:e
USGS	06115200	2011-02-03	5910	A:e
USGS	06115200	2011-02-04	6850	A:e
USGS	06115200	2011-02-05	8050	A:e
USGS	06115200	2011-02-06	8240	A:e
USGS	06115200	2011-02-07	9650	A:e
USGS	06115200	2011-02-08	9390	A:e
USGS	06115200	2011-02-09	8990	A:e
USGS	06115200	2011-02-10	8310	A:e
USGS	06115200	2011-02-11	7660	A:e
USGS	06115200	2011-02-12	7780	A:e
USGS	06115200	2011-02-13	8480	A:e
USGS	06115200	2011-02-14	9220	A:e
USGS	06115200	2011-02-15	9650	A:e
USGS	06115200	2011-02-16	10000	A:e
USGS	06115200	2011-02-17	10100	A:e
USGS	06115200	2011-02-18	10100	A:e
USGS	06115200	2011-02-19	9640	A:e
USGS	06115200	2011-02-20	8240	A:e
USGS	06115200	2011-02-21	6090	A:e
USGS	06115200	2011-02-22	5590	A:e
USGS	06115200	2011-02-23	5340	A:e
USGS	06115200	2011-02-24	7250	A:e
USGS	06115200	2011-02-25	9110	A:e
USGS	06115200	2011-02-26	8650	A:e
USGS	06115200	2011-02-27	7600	A:e
USGS	06115200	2011-02-28	6810	A:e
USGS	06115200	2011-03-01	7310	A:e
USGS	06115200	2011-03-02	7910	A:e
USGS	06115200	2011-03-03	9000	A:e
USGS	06115200	2011-03-04	9040	A:e
USGS	06115200	2011-03-05	8480	A:e
USGS	06115200	2011-03-06	8510	A:e
USGS	06115200	2011-03-07	8130	A:e
USGS	06115200	2011-03-08	8080	A:e
USGS	06115200	2011-03-09	7830	A:e
USGS	06115200	2011-03-10	7150	A:e
USGS	06115200	2011-03-11	7820	A:e
USGS	06115200	2011-03-12	8370	A:e
USGS	06115200	2011-03-13	9090	A:e
USGS	06115200	2011-03-14	10000	A:e
USGS	06115200	2011-03-15	10800	A:e
USGS	06115200	2011-03-16	9760	A:e
USGS	06115200	2011-03-17	9410	A:e
USGS	06115200	2011-03-18	9130	A:e
USGS	06115200	2011-03-19	9150	A:e
USGS	06115200	2011-03-20	8760	A:e
USGS	06115200	2011-03-21	8880	A:e
USGS	06115200	2011-03-22	9020	A:e
USGS	06115200	2011-03-23	8790	A:e
USGS	06115200	2011-03-24	9120	A:e
USGS	06115200	2011-03-25	8500	A:e
USGS	06115200	2011-03-26	8540	A:e
USGS	06115200	2011-03-27	8220	A:e
USGS	06115200	2011-03-28	8390	A:e
USGS	06115200	2011-03-29	8830	A:e
USGS	06115200	2011-03-30	9560	A:e
USGS	06115200	2011-03-31	11100	A
USGS	06115200	2011-04-01	13800	A
USGS	06115200	2011-04-02	12500	A
USGS	06115200	2011-04-03	12600	A
USGS	06115200	2011-04-04	11800	A
USGS	06115200	2011-04-05	11400	A
USGS	06115200	2011-04-06	11300	A
USGS	06115200	2011-04-07	10800	A
USGS	06115200	2011-04-08	10600	A
USGS	06115200	2011-04-09	10800	A
USGS	06115200	2011-04-10	10600	A
USGS	06115200	2011-04-11	10700	A
USGS	06115200	2011-04-12	10900	A
USGS	06115200	2011-04-13	10700	A
USGS	06115200	2011-04-14	10600	A
USGS	06115200	2011-04-15	10900	A
USGS	06115200	2011-04-16	11000	A
USGS	06115200	2011-04-17	10700	A
USGS	06115200	2011-04-18	10600	A
USGS	06115200	2011-04-19	10800	A
USGS	06115200	2011-04-20	10700	A
USGS	06115200	2011-04-21	10800	A
USGS	06115200	2011-04-22	11600	A
USGS	06115200	2011-04-23	13400	A
USGS	06115200	2011-04-24	13200	A
USGS	06115200	2011-04-25	13200	A
USGS	06115200	2011-04-26	13600	A
USGS	06115200	2011-04-27	13300	A
USGS	06115200	2011-04-28	13300	A
USGS	06115200	2011-04-29	13500	A
USGS	06115200	2011-04-30	13400	A
USGS	06115200	2011-05-01	13700	A
USGS	06115200	2011-05-02	13700	A
USGS	06115200	2011-05-03	13700	A
USGS	06115200	2011-05-04	13700	A
USGS	06115200	2011-05-05	13400	A
USGS	06115200	2011-05-06	13900	A
USGS	06115200	2011-05-07	14500	A
USGS	06115200	2011-05-08	15000	A
USGS	06115200	2011-05-09	15800	A
USGS	06115200	2011-05-10	18400	A
USGS	06115200	2011-05-11	22900	A
USGS	06115200	2011-05-12	26300	A
USGS	06115200	2011-05-13	25700	A
USGS	06115200	2011-05-14	25000	A
USGS	06115200	2011-05-15	25500	A
USGS	06115200	2011-05-16	26300	A
USGS	06115200	2011-05-17	27000	A
USGS	06115200	2011-05-18	27300	A
USGS	06115200	2011-05-19	27300	A
USGS	06115200	2011-05-20	27400	A
USGS	06115200	2011-05-21	31800	A
USGS	06115200	2011-05-22	41800	A
USGS	06115200	2011-05-23	47400	A
USGS	06115200	2011-05-24	47400	A:e
USGS	06115200	2011-05-25	46700	A
USGS	06115200	2011-05-26	52100	A
USGS	06115200	2011-05-27	49000	A
USGS	06115200	2011-05-28	45100	A
USGS	06115200	2011-05-29	42700	A
USGS	06115200	2011-05-30	41500	A
USGS	06115200	2011-05-31	42000	A
USGS	06115200	2011-06-01	42300	A
USGS	06115200	2011-06-02	41200	A
USGS	06115200	2011-06-03	39900	A
USGS	06115200	2011-06-04	41500	A
USGS	06115200	2011-06-05	45300	A
USGS	06115200	2011-06-06	43800	A
USGS	06115200	2011-06-07	47000	A
USGS	06115200	2011-06-08	54200	A
USGS	06115200	2011-06-09	58100	A
USGS	06115200	2011-06-10	58500	A
USGS	06115200	2011-06-11	71300	A
USGS	06115200	2011-06-12	68400	A
USGS	06115200	2011-06-13	65800	A
USGS	06115200	2011-06-14	61500	A
USGS	06115200	2011-06-15	54000	A
USGS	06115200	2011-06-16	48300	A
USGS	06115200	2011-06-17	45500	A
USGS	06115200	2011-06-18	43600	A
USGS	06115200	2011-06-19	42200	A
USGS	06115200	2011-06-20	40600	A
USGS	06115200	2011-06-21	39100	A
USGS	06115200	2011-06-22	38000	A
USGS	06115200	2011-06-23	37000	A
USGS	06115200	2011-06-24	36400	A
USGS	06115200	2011-06-25	35800	A
USGS	06115200	2011-06-26	36000	A
USGS	06115200	2011-06-27	37300	A
USGS	06115200	2011-06-28	38600	A
USGS	06115200	2011-06-29	37700	A
USGS	06115200	2011-06-30	36600	A
USGS	06115200	2011-07-01	35900	A
USGS	06115200	2011-07-02	35900	A
USGS	06115200	2011-07-03	37300	A
USGS	06115200	2011-07-04	37200	A
USGS	06115200	2011-07-05	35100	A
USGS	06115200	2011-07-06	34300	A
USGS	06115200	2011-07-07	33900	A
USGS	06115200	2011-07-08	33400	A
USGS	06115200	2011-07-09	32500	A
USGS	06115200	2011-07-10	31800	A
USGS	06115200	2011-07-11	31100	A
USGS	06115200	2011-07-12	30500	A
USGS	06115200	2011-07-13	30100	A
USGS	06115200	2011-07-14	29000	A
USGS	06115200	2011-07-15	27800	A
USGS	06115200	2011-07-16	25200	A:e
USGS	06115200	2011-07-17	23300	A:e
USGS	06115200	2011-07-18	21900	A
USGS	06115200	2011-07-19	21000	A
USGS	06115200	2011-07-20	20500	A
USGS	06115200	2011-07-21	19600	A
USGS	06115200	2011-07-22	19100	A
USGS	06115200	2011-07-23	19000	A
USGS	06115200	2011-07-24	17200	A
USGS	06115200	2011-07-25	15800	A
USGS	06115200	2011-07-26	16100	A
USGS	06115200	2011-07-27	15900	A
USGS	06115200	2011-07-28	15900	A
USGS	06115200	2011-07-29	13700	A
USGS	06115200	2011-07-30	12700	A
USGS	06115200	2011-07-31	12200	A
USGS	06115200	2011-08-01	11600	A
USGS	06115200	2011-08-02	11300	A
USGS	06115200	2011-08-03	11200	A
USGS	06115200	2011-08-04	11800	A
USGS	06115200	2011-08-05	11200	A
USGS	06115200	2011-08-06	10800	A
USGS	06115200	2011-08-07	11300	A
USGS	06115200	2011-08-08	11300	A
USGS	06115200	2011-08-09	10800	A
USGS	06115200	2011-08-10	10800	A
USGS	06115200	2011-08-11	11400	A
USGS	06115200	2011-08-12	11100	A
USGS	06115200	2011-08-13	11000	A
USGS	06115200	2011-08-14	10600	A
USGS	06115200	2011-08-15	10300	A
USGS	06115200	2011-08-16	10600	A
USGS	06115200	2011-08-17	10600	A
USGS	06115200	2011-08-18	10600	A
USGS	06115200	2011-08-19	10600	A
USGS	06115200	2011-08-20	10300	A
USGS	06115200	2011-08-21	10100	A
USGS	06115200	2011-08-22	10100	A
USGS	06115200	2011-08-23	9950	A
USGS	06115200	2011-08-24	9920	A
USGS	06115200	2011-08-25	10000	A
USGS	06115200	2011-08-26	10000	A
USGS	06115200	2011-08-27	10100	A
USGS	06115200	2011-08-28	10100	A
USGS	06115200	2011-08-29	9930	A
USGS	06115200	2011-08-30	9940	A
USGS	06115200	2011-08-31	9900	A
USGS	06115200	2011-09-01	10000	A
USGS	06115200	2011-09-02	10000	A
USGS	06115200	2011-09-03	10100	A
USGS	06115200	2011-09-04	10000	A
USGS	06115200	2011-09-05	9940	A
USGS	06115200	2011-09-06	9750	A
USGS	06115200	2011-09-07	9840	A
USGS	06115200	2011-09-08	9760	A
USGS	06115200	2011-09-09	9560	A
USGS	06115200	2011-09-10	9270	A
USGS	06115200	2011-09-11	9190	A
USGS	06115200	2011-09-12	9310	A
USGS	06115200	2011-09-13	9110	A
USGS	06115200	2011-09-14	9040	A
USGS	06115200	2011-09-15	8950	A
USGS	06115200	2011-09-16	8930	A
USGS	06115200	2011-09-17	8990	A
