# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-10-28 21:36:24 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06357800 GRAND R AT LITTLE EAGLE,SD
# -----------------------------------------------------------------------------------
#
# Data provided for site 06357800
#            TS   parameter     statistic     Description
#        128377       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	128377_00060_00003	128377_00060_00003_cd
USGS	06357800	2010-02-07	55.0	A:e
USGS	06357800	2010-02-08	54.0	A:e
USGS	06357800	2010-02-09	54.0	A:e
USGS	06357800	2010-02-10	54.0	A:e
USGS	06357800	2010-02-11	54.0	A:e
USGS	06357800	2010-02-12	54.0	A:e
USGS	06357800	2010-02-13	54.0	A:e
USGS	06357800	2010-02-14	54.0	A:e
USGS	06357800	2010-02-15	54.0	A:e
USGS	06357800	2010-02-16	54.0	A:e
USGS	06357800	2010-02-17	54.0	A:e
USGS	06357800	2010-02-18	54.0	A:e
USGS	06357800	2010-02-19	54.0	A:e
USGS	06357800	2010-02-20	54.0	A:e
USGS	06357800	2010-02-21	55.0	A:e
USGS	06357800	2010-02-22	55.0	A:e
USGS	06357800	2010-02-23	55.0	A:e
USGS	06357800	2010-02-24	55.0	A:e
USGS	06357800	2010-02-25	55.0	A:e
USGS	06357800	2010-02-26	55.0	A:e
USGS	06357800	2010-02-27	55.0	A:e
USGS	06357800	2010-02-28	55.0	A:e
USGS	06357800	2010-03-01	55.0	A:e
USGS	06357800	2010-03-02	55.0	A:e
USGS	06357800	2010-03-03	55.0	A:e
USGS	06357800	2010-03-04	56.0	A:e
USGS	06357800	2010-03-05	58.0	A:e
USGS	06357800	2010-03-06	60.0	A:e
USGS	06357800	2010-03-07	70.0	A:e
USGS	06357800	2010-03-08	80.0	A:e
USGS	06357800	2010-03-09	100	A:e
USGS	06357800	2010-03-10	130	A:e
USGS	06357800	2010-03-11	160	A:e
USGS	06357800	2010-03-12	200	A:e
USGS	06357800	2010-03-13	250	A:e
USGS	06357800	2010-03-14	300	A:e
USGS	06357800	2010-03-15	350	A:e
USGS	06357800	2010-03-16	400	A:e
USGS	06357800	2010-03-17	600	A:e
USGS	06357800	2010-03-18	1000	A:e
USGS	06357800	2010-03-19	1600	A:e
USGS	06357800	2010-03-20	2000	A:e
USGS	06357800	2010-03-21	2000	A:e
USGS	06357800	2010-03-22	2500	A:e
USGS	06357800	2010-03-23	5860	A
USGS	06357800	2010-03-24	8420	A
USGS	06357800	2010-03-25	5920	A
USGS	06357800	2010-03-26	4290	A
USGS	06357800	2010-03-27	2880	A
USGS	06357800	2010-03-28	2800	A
USGS	06357800	2010-03-29	2370	A
USGS	06357800	2010-03-30	2320	A
USGS	06357800	2010-03-31	2610	A
USGS	06357800	2010-04-01	2650	A
USGS	06357800	2010-04-02	2540	A
USGS	06357800	2010-04-03	3820	A
USGS	06357800	2010-04-04	4610	A
USGS	06357800	2010-04-05	3720	A
USGS	06357800	2010-04-06	2350	A
USGS	06357800	2010-04-07	1620	A
USGS	06357800	2010-04-08	1310	A
USGS	06357800	2010-04-09	1080	A
USGS	06357800	2010-04-10	922	A
USGS	06357800	2010-04-11	773	A
USGS	06357800	2010-04-12	644	A
USGS	06357800	2010-04-13	606	A
USGS	06357800	2010-04-14	895	A
USGS	06357800	2010-04-15	1420	A
USGS	06357800	2010-04-16	1090	A
USGS	06357800	2010-04-17	753	A
USGS	06357800	2010-04-18	564	A
USGS	06357800	2010-04-19	466	A
USGS	06357800	2010-04-20	397	A:e
USGS	06357800	2010-04-21	394	A
USGS	06357800	2010-04-22	369	A
USGS	06357800	2010-04-23	330	A
USGS	06357800	2010-04-24	320	A
USGS	06357800	2010-04-25	310	A
USGS	06357800	2010-04-26	317	A
USGS	06357800	2010-04-27	302	A
USGS	06357800	2010-04-28	286	A
USGS	06357800	2010-04-29	276	A
USGS	06357800	2010-04-30	259	A
USGS	06357800	2010-05-01	258	A
USGS	06357800	2010-05-02	253	A
USGS	06357800	2010-05-03	230	A
USGS	06357800	2010-05-04	238	A
USGS	06357800	2010-05-05	222	A
USGS	06357800	2010-05-06	210	A
USGS	06357800	2010-05-07	222	A
USGS	06357800	2010-05-08	265	A
USGS	06357800	2010-05-09	265	A
USGS	06357800	2010-05-10	296	A
USGS	06357800	2010-05-11	285	A
USGS	06357800	2010-05-12	351	A
USGS	06357800	2010-05-13	694	A
USGS	06357800	2010-05-14	764	A
USGS	06357800	2010-05-15	1240	A
USGS	06357800	2010-05-16	881	A
USGS	06357800	2010-05-17	580	A
USGS	06357800	2010-05-18	451	A
USGS	06357800	2010-05-19	393	A
USGS	06357800	2010-05-20	351	A
USGS	06357800	2010-05-21	314	A
USGS	06357800	2010-05-22	348	A
USGS	06357800	2010-05-23	396	A
USGS	06357800	2010-05-24	500	A
USGS	06357800	2010-05-25	490	A
USGS	06357800	2010-05-26	2450	A
USGS	06357800	2010-05-27	1950	A
USGS	06357800	2010-05-28	1360	A
USGS	06357800	2010-05-29	1020	A
USGS	06357800	2010-05-30	855	A
USGS	06357800	2010-05-31	754	A
USGS	06357800	2010-06-01	670	A
USGS	06357800	2010-06-02	609	A
USGS	06357800	2010-06-03	554	A
USGS	06357800	2010-06-04	506	A
USGS	06357800	2010-06-05	474	A
USGS	06357800	2010-06-06	439	A
USGS	06357800	2010-06-07	413	A
USGS	06357800	2010-06-08	386	A
USGS	06357800	2010-06-09	357	A
USGS	06357800	2010-06-10	336	A
USGS	06357800	2010-06-11	322	A
USGS	06357800	2010-06-12	302	A
USGS	06357800	2010-06-13	286	A
USGS	06357800	2010-06-14	271	A
USGS	06357800	2010-06-15	258	A
USGS	06357800	2010-06-16	242	A
USGS	06357800	2010-06-17	233	A
USGS	06357800	2010-06-18	222	A
USGS	06357800	2010-06-19	207	A
USGS	06357800	2010-06-20	271	A
USGS	06357800	2010-06-21	282	A
USGS	06357800	2010-06-22	268	A
USGS	06357800	2010-06-23	277	A
USGS	06357800	2010-06-24	310	A
USGS	06357800	2010-06-25	307	A
USGS	06357800	2010-06-26	307	A
USGS	06357800	2010-06-27	328	A
USGS	06357800	2010-06-28	409	A
USGS	06357800	2010-06-29	661	A
USGS	06357800	2010-06-30	409	A
USGS	06357800	2010-07-01	306	A
USGS	06357800	2010-07-02	268	A
USGS	06357800	2010-07-03	254	A
USGS	06357800	2010-07-04	241	A
USGS	06357800	2010-07-05	233	A
USGS	06357800	2010-07-06	225	A
USGS	06357800	2010-07-07	220	A
USGS	06357800	2010-07-08	214	A
USGS	06357800	2010-07-09	210	A
USGS	06357800	2010-07-10	207	A
USGS	06357800	2010-07-11	202	A
USGS	06357800	2010-07-12	198	A
USGS	06357800	2010-07-13	208	A
USGS	06357800	2010-07-14	246	A
USGS	06357800	2010-07-15	294	A
USGS	06357800	2010-07-16	282	A
USGS	06357800	2010-07-17	225	A
USGS	06357800	2010-07-18	206	A
USGS	06357800	2010-07-19	198	A
USGS	06357800	2010-07-20	197	A
USGS	06357800	2010-07-21	211	A
USGS	06357800	2010-07-22	270	A
USGS	06357800	2010-07-23	1270	A
USGS	06357800	2010-07-24	1030	A
USGS	06357800	2010-07-25	1840	A
USGS	06357800	2010-07-26	1000	A
USGS	06357800	2010-07-27	508	A
USGS	06357800	2010-07-28	429	A
USGS	06357800	2010-07-29	388	A
USGS	06357800	2010-07-30	405	A
USGS	06357800	2010-07-31	419	A
USGS	06357800	2010-08-01	464	A
USGS	06357800	2010-08-02	664	A
USGS	06357800	2010-08-03	527	A
USGS	06357800	2010-08-04	400	A
USGS	06357800	2010-08-05	332	A
USGS	06357800	2010-08-06	327	A
USGS	06357800	2010-08-07	307	A
USGS	06357800	2010-08-08	292	A
USGS	06357800	2010-08-09	282	A
USGS	06357800	2010-08-10	275	A
USGS	06357800	2010-08-11	269	A
USGS	06357800	2010-08-12	267	A
USGS	06357800	2010-08-13	268	A
USGS	06357800	2010-08-14	397	A
USGS	06357800	2010-08-15	498	A
USGS	06357800	2010-08-16	320	A
USGS	06357800	2010-08-17	272	A
USGS	06357800	2010-08-18	249	A
USGS	06357800	2010-08-19	237	A
USGS	06357800	2010-08-20	232	A
USGS	06357800	2010-08-21	228	A
USGS	06357800	2010-08-22	221	A
USGS	06357800	2010-08-23	213	A
USGS	06357800	2010-08-24	209	A
USGS	06357800	2010-08-25	209	A
USGS	06357800	2010-08-26	209	A
USGS	06357800	2010-08-27	208	A
USGS	06357800	2010-08-28	200	A
USGS	06357800	2010-08-29	164	A
USGS	06357800	2010-08-30	139	A
USGS	06357800	2010-08-31	125	A
USGS	06357800	2010-09-01	123	A
USGS	06357800	2010-09-02	128	A
USGS	06357800	2010-09-03	150	A
USGS	06357800	2010-09-04	124	A
USGS	06357800	2010-09-05	118	A
USGS	06357800	2010-09-06	126	A
USGS	06357800	2010-09-07	143	A
USGS	06357800	2010-09-08	300	A
USGS	06357800	2010-09-09	443	A
USGS	06357800	2010-09-10	244	A
USGS	06357800	2010-09-11	182	A
USGS	06357800	2010-09-12	163	A
USGS	06357800	2010-09-13	149	A
USGS	06357800	2010-09-14	137	A
USGS	06357800	2010-09-15	131	A
USGS	06357800	2010-09-16	132	A
USGS	06357800	2010-09-17	160	A
USGS	06357800	2010-09-18	262	A
USGS	06357800	2010-09-19	224	A
USGS	06357800	2010-09-20	188	A
USGS	06357800	2010-09-21	175	A
USGS	06357800	2010-09-22	173	A
USGS	06357800	2010-09-23	171	A
USGS	06357800	2010-09-24	177	A
USGS	06357800	2010-09-25	244	A
USGS	06357800	2010-09-26	315	A
USGS	06357800	2010-09-27	258	A
USGS	06357800	2010-09-28	205	A
USGS	06357800	2010-09-29	189	A
USGS	06357800	2010-09-30	176	A
USGS	06357800	2010-10-01	171	A
USGS	06357800	2010-10-02	166	A
USGS	06357800	2010-10-03	165	A
USGS	06357800	2010-10-04	161	A
USGS	06357800	2010-10-05	159	A
USGS	06357800	2010-10-06	159	A
USGS	06357800	2010-10-07	158	A
USGS	06357800	2010-10-08	153	A
USGS	06357800	2010-10-09	130	A
USGS	06357800	2010-10-10	125	A
USGS	06357800	2010-10-11	123	A
USGS	06357800	2010-10-12	124	A
USGS	06357800	2010-10-13	121	A
USGS	06357800	2010-10-14	120	A
USGS	06357800	2010-10-15	118	A
USGS	06357800	2010-10-16	119	A
USGS	06357800	2010-10-17	119	A
USGS	06357800	2010-10-18	110	A
USGS	06357800	2010-10-19	104	A
USGS	06357800	2010-10-20	103	A
USGS	06357800	2010-10-21	103	A
USGS	06357800	2010-10-22	103	A
USGS	06357800	2010-10-23	105	A
USGS	06357800	2010-10-24	104	A
USGS	06357800	2010-10-25	96.8	A
USGS	06357800	2010-10-26	96.6	A
USGS	06357800	2010-10-27	99.9	A
USGS	06357800	2010-10-28	93.0	A:e
USGS	06357800	2010-10-29	92.0	A:e
USGS	06357800	2010-10-30	104	A
USGS	06357800	2010-10-31	103	A
USGS	06357800	2010-11-01	98.9	A
USGS	06357800	2010-11-02	96.8	A
USGS	06357800	2010-11-03	95.7	A
USGS	06357800	2010-11-04	94.5	A
USGS	06357800	2010-11-05	93.5	A
USGS	06357800	2010-11-06	93.0	A
USGS	06357800	2010-11-07	92.6	A
USGS	06357800	2010-11-08	93.1	A
USGS	06357800	2010-11-09	93.3	A
USGS	06357800	2010-11-10	92.8	A
USGS	06357800	2010-11-11	93.2	A
USGS	06357800	2010-11-12	93.4	A
USGS	06357800	2010-11-13	97.7	A
USGS	06357800	2010-11-14	98.8	A
USGS	06357800	2010-11-15	99.1	A
USGS	06357800	2010-11-16	100	A
USGS	06357800	2010-11-17	100	A
USGS	06357800	2010-11-18	101	A
USGS	06357800	2010-11-19	98.0	A:e
USGS	06357800	2010-11-20	86.0	A:e
USGS	06357800	2010-11-21	66.0	A:e
USGS	06357800	2010-11-22	62.0	A:e
USGS	06357800	2010-11-23	64.0	A:e
USGS	06357800	2010-11-24	61.0	A:e
USGS	06357800	2010-11-25	62.0	A:e
USGS	06357800	2010-11-26	63.0	A:e
USGS	06357800	2010-11-27	64.0	A:e
USGS	06357800	2010-11-28	65.0	A:e
USGS	06357800	2010-11-29	66.0	A:e
USGS	06357800	2010-11-30	65.0	A:e
USGS	06357800	2010-12-01	64.0	A:e
USGS	06357800	2010-12-02	66.0	A:e
USGS	06357800	2010-12-03	65.0	A:e
USGS	06357800	2010-12-04	65.0	A:e
USGS	06357800	2010-12-05	65.0	A:e
USGS	06357800	2010-12-06	65.0	A:e
USGS	06357800	2010-12-07	65.0	A:e
USGS	06357800	2010-12-08	65.0	A:e
USGS	06357800	2010-12-09	65.0	A:e
USGS	06357800	2010-12-10	65.0	A:e
USGS	06357800	2010-12-11	63.0	A:e
USGS	06357800	2010-12-12	60.0	A:e
USGS	06357800	2010-12-13	62.0	A:e
USGS	06357800	2010-12-14	62.0	A:e
USGS	06357800	2010-12-15	62.0	A:e
USGS	06357800	2010-12-16	61.0	A:e
USGS	06357800	2010-12-17	61.0	A:e
USGS	06357800	2010-12-18	61.0	A:e
USGS	06357800	2010-12-19	61.0	A:e
USGS	06357800	2010-12-20	61.0	A:e
USGS	06357800	2010-12-21	61.0	A:e
USGS	06357800	2010-12-22	60.0	A:e
USGS	06357800	2010-12-23	60.0	A:e
USGS	06357800	2010-12-24	60.0	A:e
USGS	06357800	2010-12-25	60.0	A:e
USGS	06357800	2010-12-26	60.0	A:e
USGS	06357800	2010-12-27	60.0	A:e
USGS	06357800	2010-12-28	60.0	A:e
USGS	06357800	2010-12-29	60.0	A:e
USGS	06357800	2010-12-30	60.0	A:e
USGS	06357800	2010-12-31	60.0	A:e
USGS	06357800	2011-01-01	59.0	A:e
USGS	06357800	2011-01-02	58.0	A:e
USGS	06357800	2011-01-03	58.0	A:e
USGS	06357800	2011-01-04	58.0	A:e
USGS	06357800	2011-01-05	58.0	A:e
USGS	06357800	2011-01-06	58.0	A:e
USGS	06357800	2011-01-07	58.0	A:e
USGS	06357800	2011-01-08	58.0	A:e
USGS	06357800	2011-01-09	58.0	A:e
USGS	06357800	2011-01-10	58.0	A:e
USGS	06357800	2011-01-11	58.0	A:e
USGS	06357800	2011-01-12	58.0	A:e
USGS	06357800	2011-01-13	58.0	A:e
USGS	06357800	2011-01-14	58.0	A:e
USGS	06357800	2011-01-15	58.0	A:e
USGS	06357800	2011-01-16	58.0	A:e
USGS	06357800	2011-01-17	58.0	A:e
USGS	06357800	2011-01-18	58.0	A:e
USGS	06357800	2011-01-19	58.0	A:e
USGS	06357800	2011-01-20	58.0	A:e
USGS	06357800	2011-01-21	58.0	A:e
USGS	06357800	2011-01-22	58.0	A:e
USGS	06357800	2011-01-23	58.0	A:e
USGS	06357800	2011-01-24	58.0	A:e
USGS	06357800	2011-01-25	58.0	A:e
USGS	06357800	2011-01-26	58.0	A:e
USGS	06357800	2011-01-27	59.0	A:e
USGS	06357800	2011-01-28	63.0	A:e
USGS	06357800	2011-01-29	62.0	A:e
USGS	06357800	2011-01-30	62.0	A:e
USGS	06357800	2011-01-31	61.0	A:e
USGS	06357800	2011-02-01	60.0	A:e
USGS	06357800	2011-02-02	60.0	A:e
USGS	06357800	2011-02-03	61.0	A:e
USGS	06357800	2011-02-04	65.0	A:e
USGS	06357800	2011-02-05	70.0	A:e
USGS	06357800	2011-02-06	75.0	A:e
USGS	06357800	2011-02-07	80.0	A:e
USGS	06357800	2011-02-08	78.0	A:e
USGS	06357800	2011-02-09	76.0	A:e
USGS	06357800	2011-02-10	74.0	A:e
USGS	06357800	2011-02-11	80.0	A:e
USGS	06357800	2011-02-12	85.0	A:e
USGS	06357800	2011-02-13	90.0	A:e
USGS	06357800	2011-02-14	100	A:e
USGS	06357800	2011-02-15	150	A:e
USGS	06357800	2011-02-16	200	A:e
USGS	06357800	2011-02-17	300	A:e
USGS	06357800	2011-02-18	1400	A:e
USGS	06357800	2011-02-19	2000	A:e
USGS	06357800	2011-02-20	1900	A:e
USGS	06357800	2011-02-21	1200	A:e
USGS	06357800	2011-02-22	900	A:e
USGS	06357800	2011-02-23	700	A:e
USGS	06357800	2011-02-24	650	A:e
USGS	06357800	2011-02-25	600	A:e
USGS	06357800	2011-02-26	550	A:e
USGS	06357800	2011-02-27	500	A:e
USGS	06357800	2011-02-28	450	A:e
USGS	06357800	2011-03-01	400	A:e
USGS	06357800	2011-03-02	370	A:e
USGS	06357800	2011-03-03	350	A:e
USGS	06357800	2011-03-04	320	A:e
USGS	06357800	2011-03-05	300	A:e
USGS	06357800	2011-03-06	290	A:e
USGS	06357800	2011-03-07	280	A:e
USGS	06357800	2011-03-08	270	A:e
USGS	06357800	2011-03-09	270	A:e
USGS	06357800	2011-03-10	260	A:e
USGS	06357800	2011-03-11	280	A:e
USGS	06357800	2011-03-12	300	A:e
USGS	06357800	2011-03-13	320	A:e
USGS	06357800	2011-03-14	350	A:e
USGS	06357800	2011-03-15	700	A:e
USGS	06357800	2011-03-16	1600	A:e
USGS	06357800	2011-03-17	8000	A:e
USGS	06357800	2011-03-18	15000	A:e
USGS	06357800	2011-03-19	14900	A
USGS	06357800	2011-03-20	12200	A
USGS	06357800	2011-03-21	10200	A
USGS	06357800	2011-03-22	8210	A
USGS	06357800	2011-03-23	6600	A
USGS	06357800	2011-03-24	5640	A
USGS	06357800	2011-03-25	4720	A
USGS	06357800	2011-03-26	4010	A:e
USGS	06357800	2011-03-27	3440	A:e
USGS	06357800	2011-03-28	2960	A:e
USGS	06357800	2011-03-29	2540	A
USGS	06357800	2011-03-30	2210	A
USGS	06357800	2011-03-31	1970	A
USGS	06357800	2011-04-01	2450	A
USGS	06357800	2011-04-02	4230	A
USGS	06357800	2011-04-03	3810	A
USGS	06357800	2011-04-04	2940	A
USGS	06357800	2011-04-05	2590	A
USGS	06357800	2011-04-06	2230	A
USGS	06357800	2011-04-07	1970	A
USGS	06357800	2011-04-08	1780	A
USGS	06357800	2011-04-09	1680	A
USGS	06357800	2011-04-10	1590	A
USGS	06357800	2011-04-11	1480	A
USGS	06357800	2011-04-12	1370	A
USGS	06357800	2011-04-13	1260	A
USGS	06357800	2011-04-14	1150	A
USGS	06357800	2011-04-15	1110	A
USGS	06357800	2011-04-16	1030	A
USGS	06357800	2011-04-17	1060	A
USGS	06357800	2011-04-18	1510	A
USGS	06357800	2011-04-19	1300	A
USGS	06357800	2011-04-20	1360	A
USGS	06357800	2011-04-21	1340	A
USGS	06357800	2011-04-22	3010	A
USGS	06357800	2011-04-23	5730	A
USGS	06357800	2011-04-24	4610	A
USGS	06357800	2011-04-25	2430	A
USGS	06357800	2011-04-26	1750	A
USGS	06357800	2011-04-27	1640	A
USGS	06357800	2011-04-28	1540	A
USGS	06357800	2011-04-29	1390	A
USGS	06357800	2011-04-30	1400	A
USGS	06357800	2011-05-01	1320	A
USGS	06357800	2011-05-02	1240	A
USGS	06357800	2011-05-03	1100	A
USGS	06357800	2011-05-04	1020	A
USGS	06357800	2011-05-05	958	A
USGS	06357800	2011-05-06	873	A
USGS	06357800	2011-05-07	853	A
USGS	06357800	2011-05-08	805	A
USGS	06357800	2011-05-09	763	A
USGS	06357800	2011-05-10	790	A
USGS	06357800	2011-05-11	1210	A
USGS	06357800	2011-05-12	1840	A
USGS	06357800	2011-05-13	1200	A
USGS	06357800	2011-05-14	915	A
USGS	06357800	2011-05-15	791	A
USGS	06357800	2011-05-16	731	A
USGS	06357800	2011-05-17	687	A
USGS	06357800	2011-05-18	656	A
USGS	06357800	2011-05-19	463	A
USGS	06357800	2011-05-20	327	A:e
USGS	06357800	2011-05-21	327	A:e
USGS	06357800	2011-05-22	2130	A
USGS	06357800	2011-05-23	2390	A
USGS	06357800	2011-05-24	1860	A
USGS	06357800	2011-05-25	2080	A
USGS	06357800	2011-05-26	2350	A
USGS	06357800	2011-05-27	2210	A
USGS	06357800	2011-05-28	2080	A
USGS	06357800	2011-05-29	1840	A
USGS	06357800	2011-05-30	1550	A
USGS	06357800	2011-05-31	1510	A
USGS	06357800	2011-06-01	1460	A
USGS	06357800	2011-06-02	1400	A
USGS	06357800	2011-06-03	1410	A
USGS	06357800	2011-06-04	1450	A
USGS	06357800	2011-06-05	1400	A
USGS	06357800	2011-06-06	1300	A
USGS	06357800	2011-06-07	1190	A
USGS	06357800	2011-06-08	1080	A
USGS	06357800	2011-06-09	983	A
USGS	06357800	2011-06-10	910	A
USGS	06357800	2011-06-11	826	A
USGS	06357800	2011-06-12	766	A
USGS	06357800	2011-06-13	698	A
USGS	06357800	2011-06-14	633	A
USGS	06357800	2011-06-15	608	A
USGS	06357800	2011-06-16	571	A
USGS	06357800	2011-06-17	564	A
USGS	06357800	2011-06-18	592	A
USGS	06357800	2011-06-19	573	A
USGS	06357800	2011-06-20	616	A
USGS	06357800	2011-06-21	1000	A
USGS	06357800	2011-06-22	1180	A
USGS	06357800	2011-06-23	1300	A
USGS	06357800	2011-06-24	1030	A
USGS	06357800	2011-06-25	751	A
USGS	06357800	2011-06-26	636	A
USGS	06357800	2011-06-27	1050	A
USGS	06357800	2011-06-28	1820	A
USGS	06357800	2011-06-29	1440	A
USGS	06357800	2011-06-30	1000	A
USGS	06357800	2011-07-01	894	A
USGS	06357800	2011-07-02	903	A
USGS	06357800	2011-07-03	912	A
USGS	06357800	2011-07-04	858	A
USGS	06357800	2011-07-05	731	A
USGS	06357800	2011-07-06	644	A
USGS	06357800	2011-07-07	598	A
USGS	06357800	2011-07-08	535	A
USGS	06357800	2011-07-09	491	A
USGS	06357800	2011-07-10	452	A
USGS	06357800	2011-07-11	433	A
USGS	06357800	2011-07-12	412	A
USGS	06357800	2011-07-13	406	A
USGS	06357800	2011-07-14	391	A
USGS	06357800	2011-07-15	378	A
USGS	06357800	2011-07-16	348	A
USGS	06357800	2011-07-17	330	A
USGS	06357800	2011-07-18	341	A
USGS	06357800	2011-07-19	313	A
USGS	06357800	2011-07-20	283	A
USGS	06357800	2011-07-21	257	A
USGS	06357800	2011-07-22	245	A
USGS	06357800	2011-07-23	239	A
USGS	06357800	2011-07-24	233	A
USGS	06357800	2011-07-25	229	A
USGS	06357800	2011-07-26	229	A
USGS	06357800	2011-07-27	231	A
USGS	06357800	2011-07-28	231	A
USGS	06357800	2011-07-29	247	A
USGS	06357800	2011-07-30	265	A
USGS	06357800	2011-07-31	269	A
USGS	06357800	2011-08-01	272	A:e
USGS	06357800	2011-08-02	272	A:e
USGS	06357800	2011-08-03	287	A:e
USGS	06357800	2011-08-04	296	A:e
USGS	06357800	2011-08-05	289	A:e
USGS	06357800	2011-08-06	272	A:e
USGS	06357800	2011-08-07	378	A:e
USGS	06357800	2011-08-08	503	A:e
USGS	06357800	2011-08-09	387	A:e
USGS	06357800	2011-08-10	326	A:e
USGS	06357800	2011-08-11	270	A:e
USGS	06357800	2011-08-12	239	A:e
USGS	06357800	2011-08-13	217	A:e
USGS	06357800	2011-08-14	415	A:e
USGS	06357800	2011-08-15	238	A:e
USGS	06357800	2011-08-16	206	A:e
USGS	06357800	2011-08-17	562	A
USGS	06357800	2011-08-18	1100	A
USGS	06357800	2011-08-19	417	A
USGS	06357800	2011-08-20	258	A
USGS	06357800	2011-08-21	204	A
USGS	06357800	2011-08-22	178	A
USGS	06357800	2011-08-23	166	A
USGS	06357800	2011-08-24	158	A
USGS	06357800	2011-08-25	151	A
USGS	06357800	2011-08-26	147	A
USGS	06357800	2011-08-27	142	A
USGS	06357800	2011-08-28	136	A
USGS	06357800	2011-08-29	132	A
USGS	06357800	2011-08-30	129	A
USGS	06357800	2011-08-31	126	A
USGS	06357800	2011-09-01	122	A
USGS	06357800	2011-09-02	121	A
USGS	06357800	2011-09-03	122	A
USGS	06357800	2011-09-04	120	A
USGS	06357800	2011-09-05	122	A
USGS	06357800	2011-09-06	119	A
USGS	06357800	2011-09-07	114	A
USGS	06357800	2011-09-08	109	A
USGS	06357800	2011-09-09	106	A
USGS	06357800	2011-09-10	102	A
USGS	06357800	2011-09-11	101	A
USGS	06357800	2011-09-12	99.3	A
USGS	06357800	2011-09-13	98.8	A
USGS	06357800	2011-09-14	96.9	A
USGS	06357800	2011-09-15	96.7	A
USGS	06357800	2011-09-16	97.6	A
USGS	06357800	2011-09-17	97.2	A
USGS	06357800	2011-09-18	96.6	A
USGS	06357800	2011-09-19	95.0	A
USGS	06357800	2011-09-20	93.8	A
USGS	06357800	2011-09-21	94.1	A
USGS	06357800	2011-09-22	94.0	A
